comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
314,CustomHeaderRemoteUserTest,tests a custom remoteusermiddleware subclass with custom http auth user,0,1,Summary,tests a custom remoteusermiddleware subclass with custom http auth user
4735,Conv3d,"a single int in which case the same value is used for the depth, height and width dimension",0,1,Summary,a single int in which case the same value is used for the depth height and width dimension
2375,_MovedItems,lazy loading of moved objects,0,1,Summary,lazy loading of moved objects
5563,StackTransform,transform functor that applies a sequence of transforms tseq,0,1,Summary,transform functor that applies a sequence of transforms tseq
5209,ExceptionWrapper,wraps an exception plus traceback to communicate across threads,0,1,Summary,wraps an exception plus traceback to communicate across threads
4348,BatchNorm1d,batch normalization accelerating deep network training by reducing internal covariate shift .,0,1,Summary,batch normalization accelerating deep network training by reducing internal covariate shift
287,Combinable,some connector.,0,1,Summary,some connector
4347,BatchNorm1d,inputs with optional additional channel dimension as described in the paper,0,1,Summary,inputs with optional additional channel dimension as described in the paper
1078,InteractiveShellApp,as part of configuring a shell environment.,0,1,Summary,as part of configuring a shell environment
1703,CategoricalIndex,index based on an underlying class categorical .,0,1,Summary,index based on an underlying class categorical
3248,NativeEnvironment,an environment that renders templates to native python types.,0,1,Summary,an environment that renders templates to native python types
346,FakePayload,the network can t be sought and cannot be read outside of its content,0,1,Summary,the network can t be sought and cannot be read outside of its content
1266,AutoTlsConnBroker,least do the ssl handshake here so we can record info about it.,0,1,Summary,least do the ssl handshake here so we can record info about it
5957,Response,"the class response response object, which contains a",0,1,Summary,the class response response object which contains a
407,ListMixin,a base class which provides complete list interface.,0,1,Summary,a base class which provides complete list interface
5322,MultiLabelMarginLoss,creates a criterion that optimizes a multi class multi classification,0,1,Summary,creates a criterion that optimizes a multi class multi classification
1548,AbstractEngine,object serving as a base class for all engines.,0,1,Summary,object serving as a base class for all engines
89,BaseCommand,derive.,0,1,Summary,derive
4274,Adamax,it has been proposed in adam a method for stochastic optimization .,0,1,Summary,it has been proposed in adam a method for stochastic optimization
2806,EOF,this usually means the child has exited.,0,1,Summary,this usually means the child has exited
5243,LBFGS,"implements l bfgs algorithm, heavily inspired by minfunc",0,1,Summary,implements l bfgs algorithm heavily inspired by minfunc
1640,BusinessMixin,mixin to business types to provide related functions.,0,1,Summary,mixin to business types to provide related functions
2441,CaseInsensitiveDict,implements all methods and operations of,0,1,Summary,implements all methods and operations of
865,UserCreationForm,"a form that creates a user, with no privileges, from the given username and",0,1,Summary,a form that creates a user with no privileges from the given username and
872,VariableWrapper,from being converted into a string when used to instantiate an oracleparam.,0,1,Summary,from being converted into a string when used to instantiate an oracleparam
1467,MailpileVFS,delegating calls to individual implementations.,0,1,Summary,delegating calls to individual implementations
5630,TaskOutput,represents the output of a task.,0,1,Summary,represents the output of a task
1462,MailpileMailbox,a maildir class for windows using !,0,1,Summary,a maildir class for windows using
5324,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,0,1,Summary,and output math y which is a 2d tensor of target class indices
376,ImageFileDescriptor,"just like the filedescriptor, but for imagefields.",0,1,Summary,just like the filedescriptor but for imagefields
5439,OneHotCategorical,attr logits .,0,1,Summary,attr logits
4669,ConstantPad3d,pads the input tensor boundaries with a constant value.,0,1,Summary,pads the input tensor boundaries with a constant value
3490,PackageIndex,represents a package index and provides easier access to endpoints,0,1,Summary,represents a package index and provides easier access to endpoints
5565,StackTransform,in a way compatible with func torch^stack .,0,1,Summary,in a way compatible with func torch stack
3982,SafeFileCache,a file based cache which is safe to use even when the target directory may,0,1,Summary,a file based cache which is safe to use even when the target directory may
471,ManagementForm,keep track of how many form instances are displayed on the page.,0,1,Summary,keep track of how many form instances are displayed on the page
733,RawPostDataException,"files, etc.",0,1,Summary,files etc
2574,Environment,will lead to surprising effects and undefined behavior.,0,1,Summary,will lead to surprising effects and undefined behavior
5585,Task,a task is composed of an execution step and zero or more outputs.,0,1,Summary,a task is composed of an execution step and zero or more outputs
598,MultiValueDict,a subclass of dictionary customized to handle multiple values for the,0,1,Summary,a subclass of dictionary customized to handle multiple values for the
1846,ExcelFile,class for parsing tabular excel sheets into dataframe objects.,0,1,Summary,class for parsing tabular excel sheets into dataframe objects
363,FrenchTestCase,tests using the french translations of the sampleproject.,0,1,Summary,tests using the french translations of the sampleproject
2849,FileSystemLoader,this loader can find templates,0,1,Summary,this loader can find templates
4460,BCEWithLogitsLoss,this loss combines a sigmoid layer and the bceloss in one single,0,1,Summary,this loss combines a sigmoid layer and the bceloss in one single
5559,SharedCache,dictionary from multiprocessing handles to storageweakref,0,1,Summary,dictionary from multiprocessing handles to storageweakref
3798,ResourceFinder,resource finder for file system resources.,0,1,Summary,resource finder for file system resources
3730,Request,a user created class request request object.,0,1,Summary,a user created class request request object
1874,IntegerArray,array of integer optional missing values.,0,1,Summary,array of integer optional missing values
4462,BCEWithLogitsLoss,this version is more numerically stable than using a plain sigmoid,0,1,Summary,this version is more numerically stable than using a plain sigmoid
808,SuccessMessageMixin,add a success message on successful form submission.,0,1,Summary,add a success message on successful form submission
663,MyModel,model subclass with a custom base using metaclass.,0,1,Summary,model subclass with a custom base using metaclass
3254,NotAny,lookahead to disallow matching with the given parse expression.,0,1,Summary,lookahead to disallow matching with the given parse expression
2322,StringMethods,vectorized string functions for series and index.,0,1,Summary,vectorized string functions for series and index
2497,Context_,the template context holds the variables of a template.,0,1,Summary,the template context holds the variables of a template
5929,AuthBase,base class that all auth implementations derive from,0,1,Summary,base class that all auth implementations derive from
2351,UnsortedIndexError,"error raised when attempting to get a slice of a multiindex,",0,1,Summary,error raised when attempting to get a slice of a multiindex
504,MigrationGraph,represent the digraph of all migrations in a project.,0,1,Summary,represent the digraph of all migrations in a project
879,WindowFrame,model the frame clause in window expressions.,0,1,Summary,model the frame clause in window expressions
4729,Conv3d,"and producing half the output channels, and both subsequently",0,1,Summary,and producing half the output channels and both subsequently
3780,RequirementUninstaller,a context manager to remove a package for the inner block.,0,1,Summary,a context manager to remove a package for the inner block
2422,Bucket,buckets are used to store the bytecode for one template.,0,1,Summary,buckets are used to store the bytecode for one template
4726,Conv3d,"at groups 1, all inputs are convolved to all outputs.",0,1,Summary,at groups 1 all inputs are convolved to all outputs
745,RequestFactoryEnvironmentTests,regression tests for #8551 and #17067 ensure that environment variables,0,1,Summary,regression tests for 8551 and 17067 ensure that environment variables
5235,LastNWindowCollector,collect last n samples from input record.,0,1,Summary,collect last n samples from input record
382,IncompleteCategoryFormWithExclude,a form that replaces the model s url field with a custom one.,0,1,Summary,a form that replaces the model s url field with a custom one
2555,DirectedGraph,a graph structure with directed edges.,0,1,Summary,a graph structure with directed edges
2443,CaseInsensitiveDict,also,0,1,Summary,also
778,Serializer,convert a queryset to json.,0,1,Summary,convert a queryset to json
689,Permission,the permissions system provides a way to assign permissions to specific,0,1,Summary,the permissions system provides a way to assign permissions to specific
681,OverwritingStorage,unused name.,0,1,Summary,unused name
1055,DummyMod,a namespace must be assigned to the module s dict .,0,1,Summary,a namespace must be assigned to the module s dict
5577,Subset,subset of a dataset at specified indices.,0,1,Summary,subset of a dataset at specified indices
3224,MetadataMissingError,a required metadata is missing,0,1,Summary,a required metadata is missing
4463,BCEWithLogitsLoss,"followed by a bceloss as, by combining the operations into one layer,",0,1,Summary,followed by a bceloss as by combining the operations into one layer
476,MemcachedCache,an implementation of a cache binding using python memcached,0,1,Summary,an implementation of a cache binding using python memcached
3072,Markup,a string that is ready to be safely inserted into an html or xml,0,1,Summary,a string that is ready to be safely inserted into an html or xml
1434,ConnectToGuiOMatic,connect to a waiting gui o matic gui,0,1,Summary,connect to a waiting gui o matic gui
3503,ParserElement,abstract base level parser element class.,0,1,Summary,abstract base level parser element class
4733,Conv3d,math left lfloor frac out channels in channels right rfloor .,0,1,Summary,math left lfloor frac out channels in channels right rfloor
3003,HTTPError,an http error occurred.,0,1,Summary,an http error occurred
3088,Markup,"output of that method, marking it safe.",0,1,Summary,output of that method marking it safe
4870,ConvReLU3d,a convrelu3d module is a fused module of conv3d and relu,0,1,Summary,a convrelu3d module is a fused module of conv3d and relu
2352,UnsortedIndexError,and the index has not been lexsorted.,0,1,Summary,and the index has not been lexsorted
1552,AccessorCallableDocumenter,this documenter lets us removes .,0,1,Summary,this documenter lets us removes
1064,HelpEnd,transformer for help syntax obj?,0,1,Summary,transformer for help syntax obj
386,Individual,a model with a fk to itself.,0,1,Summary,a model with a fk to itself
5054,EmbeddingBag,intermediate embeddings.,0,1,Summary,intermediate embeddings
5892,UseOptimizer,context class to allow setting the current context.,0,1,Summary,context class to allow setting the current context
3508,ParseResults,the parsed data,0,1,Summary,the parsed data
2569,Environment,"important shared variables like configuration, filters, tests,",0,1,Summary,important shared variables like configuration filters tests
1142,Struct,a dict subclass with attribute style access.,0,1,Summary,a dict subclass with attribute style access
4734,Conv3d,"the parameters attr kernel size , attr stride , attr padding , attr dilation can either be",0,1,Summary,the parameters attr kernel size attr stride attr padding attr dilation can either be
3471,PacifyFlushWrapper,this wrapper is used to catch and suppress brokenpipeerrors resulting,0,1,Summary,this wrapper is used to catch and suppress brokenpipeerrors resulting
1140,RichPromptDisplayHook,subclass of base display hook using coloured prompt,0,1,Summary,subclass of base display hook using coloured prompt
752,ReverseGenericManyToOneDescriptor,by genericrelation.,0,1,Summary,by genericrelation
227,BoundWidget,a container class used for iterating over widgets.,0,1,Summary,a container class used for iterating over widgets
4296,AdaptiveMaxPool3d,applies a 3d adaptive max pooling over an input signal composed of several input planes.,0,1,Summary,applies a 3d adaptive max pooling over an input signal composed of several input planes
3314,omdict,"linked list node references, one for each value associated with that key.",0,1,Summary,linked list node references one for each value associated with that key
3240,Module_six_moves_urllib_parse,lazy loading of moved objects in six^moves.urllib parse,0,1,Summary,lazy loading of moved objects in six moves urllib parse
4344,BaseTestCase,base class used for all tensorboard tests,0,1,Summary,base class used for all tensorboard tests
371,GZipMiddleware,on the accept encoding header.,0,1,Summary,on the accept encoding header
2810,ExtractError,general exception for extract errors.,0,1,Summary,general exception for extract errors
5487,QuantWrapper,"a wrapper class that wraps the input module, adds quantstub and",0,1,Summary,a wrapper class that wraps the input module adds quantstub and
304,CustomArticleAdmin,tests various hooks for using custom templates and contexts.,0,1,Summary,tests various hooks for using custom templates and contexts
2880,FollowedBy,expression matches at the current position.,0,1,Summary,expression matches at the current position
3035,InvalidHeaderError,exception for invalid headers.,0,1,Summary,exception for invalid headers
2424,Bucket,and initialized by the bytecode cache and passed to the loading functions.,0,1,Summary,and initialized by the bytecode cache and passed to the loading functions
3983,SafeFileCache,not be accessible or writable.,0,1,Summary,not be accessible or writable
1844,DataIndexableCol,represent a data column that can be indexed,0,1,Summary,represent a data column that can be indexed
2377,_PathParents,this object provides sequence like access to the logical ancestors,0,1,Summary,this object provides sequence like access to the logical ancestors
3986,SchemaValidatorMixin,this validator mixin provides mechanics to validate schemas passed to a cerberus,0,1,Summary,this validator mixin provides mechanics to validate schemas passed to a cerberus
4126,Trie,abstract base class for tries,0,1,Summary,abstract base class for tries
1174,UserMagics,placeholder for user defined magics to be added at runtime.,0,1,Summary,placeholder for user defined magics to be added at runtime
1162,TermColors,colors in terminals.,0,1,Summary,colors in terminals
202,BaseDatabaseSchemaEditor,"statements to the databases model creation removal alteration, field",0,1,Summary,statements to the databases model creation removal alteration field
4889,CyclicLR,or per cycle basis.,0,1,Summary,or per cycle basis
654,MultiWidget,a widget that is composed of multiple widgets.,0,1,Summary,a widget that is composed of multiple widgets
3316,omdict,key.,0,1,Summary,key
3244,Module_six_moves_urllib_response,lazy loading of moved objects in six^moves.urllib response,0,1,Summary,lazy loading of moved objects in six moves urllib response
2224,SetopCheck,this is called to decorate the set operations of intervalindex,0,1,Summary,this is called to decorate the set operations of intervalindex
866,UserCreationForm,password.,0,1,Summary,password
1472,OldPostingList,a posting list is a map of search terms to message ids.,0,1,Summary,a posting list is a map of search terms to message ids
1438,EncryptedIntDict,encrypteddict which only deals in signed 64 bit int values.,0,1,Summary,encrypteddict which only deals in signed 64 bit int values
2440,CaseInsensitiveDict,a case insensitive dict like object.,0,1,Summary,a case insensitive dict like object
5198,Error,each error is a section in the output of cuda memcheck.,0,1,Summary,each error is a section in the output of cuda memcheck
4346,BatchNorm1d,applies batch normalization over a 2d or 3d input a mini batch of 1d,0,1,Summary,applies batch normalization over a 2d or 3d input a mini batch of 1d
3246,Mul,multiplies the left with the right node.,0,1,Summary,multiplies the left with the right node
871,VariableWrapper,an adapter class for cursor variables that prevents the wrapped object,0,1,Summary,an adapter class for cursor variables that prevents the wrapped object
2944,HebrewProber,it reduces any sequence of such characters to a single space.,0,1,Summary,it reduces any sequence of such characters to a single space
203,BaseDatabaseSchemaEditor,"renaming, index fiddling, and so on.",0,1,Summary,renaming index fiddling and so on
633,MultiValueField,aggregate the logic of multiple fields.,0,1,Summary,aggregate the logic of multiple fields
405,KMLSitemap,a minimal hook to produce kml sitemaps.,0,1,Summary,a minimal hook to produce kml sitemaps
1444,Event,this is a single event in the event log.,0,1,Summary,this is a single event in the event log
2344,TestFromTuples,tests specific to intervalindex^from tuples,0,1,Summary,tests specific to intervalindex from tuples
1215,_MockPOP3,base mock that pretends to be a poplib pop3 connection.,0,1,Summary,base mock that pretends to be a poplib pop3 connection
3990,Session,a requests session.,0,1,Summary,a requests session
5006,DeQuantStub,this will be swapped as nnq^dequantize in convert .,0,1,Summary,this will be swapped as nnq dequantize in convert
3304,omdict,ordered multivalue dictionary.,0,1,Summary,ordered multivalue dictionary
347,FakePayload,length.,0,1,Summary,length
3505,ParseResultBytes,compatibility shim for the urlparse^parseresultbytes object.,0,1,Summary,compatibility shim for the urlparse parseresultbytes object
1839,CythonCommand,"to compile pyx c, and stop there.",0,1,Summary,to compile pyx c and stop there
3019,InternalName,an internal name in the compiler.,0,1,Summary,an internal name in the compiler
345,FakePayload,a wrapper around bytesio that restricts what can be read since data from,0,1,Summary,a wrapper around bytesio that restricts what can be read since data from
3040,Kanji,unicode set for kanji unicode character range,0,1,Summary,unicode set for kanji unicode character range
1138,Obj,namespace to hold arbitrary information.,0,1,Summary,namespace to hold arbitrary information
2442,CaseInsensitiveDict,mutablemapping as well as dict s copy .,0,1,Summary,mutablemapping as well as dict s copy
665,NestedObjectsTests,tests for nestedobject utility collection.,0,1,Summary,tests for nestedobject utility collection
1134,MyFrame,and has a simple menu.,0,1,Summary,and has a simple menu
1638,BusinessHour,dateoffset subclass representing possibly n business hours.,0,1,Summary,dateoffset subclass representing possibly n business hours
1459,MailpileJinjaLoader,and plugin system to find template files.,0,1,Summary,and plugin system to find template files
3386,Option,have some extra features that arguments don t have.,0,1,Summary,have some extra features that arguments don t have
742,RemoteTestRunner,run tests and record everything but don t display anything.,0,1,Summary,run tests and record everything but don t display anything
5488,QuantWrapper,dequantstub and surround the call to module with call to quant and dequant,0,1,Summary,dequantstub and surround the call to module with call to quant and dequant
5323,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,0,1,Summary,hinge loss margin based loss between input math x a 2d mini batch tensor
863,UpdateError,occurs if django tries to update a session that was deleted.,0,1,Summary,occurs if django tries to update a session that was deleted
751,ReverseGenericManyToOneDescriptor,accessor to the related objects manager on the one to many relation created,0,1,Summary,accessor to the related objects manager on the one to many relation created
4012,SkipTo,token for skipping over all undefined text until the matched,0,1,Summary,token for skipping over all undefined text until the matched
4144,_OpNamespace,an op namespace to dynamically bind operators into python.,0,1,Summary,an op namespace to dynamically bind operators into python
337,ErrorDict,a collection of errors that knows how to display itself in various formats.,0,1,Summary,a collection of errors that knows how to display itself in various formats
3074,Markup,safe.,0,1,Summary,safe
1046,CellMagicRole,cross reference role displayed with a %% prefix,0,1,Summary,cross reference role displayed with a prefix
201,BaseDatabaseSchemaEditor,this class and its subclasses are responsible for emitting schema changing,0,1,Summary,this class and its subclasses are responsible for emitting schema changing
341,ExceptionThatFailsUnpickling,"after pickling, this class fails unpickling with an error about incorrect",0,1,Summary,after pickling this class fails unpickling with an error about incorrect
2812,FakeFile,wrap a list of lines in an object with readline to make,0,1,Summary,wrap a list of lines in an object with readline to make
2357,_BZ2Proxy,small proxy class that enables external file object,0,1,Summary,small proxy class that enables external file object
1573,BooleanArray,array of boolean true false data with missing values.,0,1,Summary,array of boolean true false data with missing values
782,SessionStore,"a database session store, that handles updating the account id column",0,1,Summary,a database session store that handles updating the account id column
1560,Base,common tests for all variations of intervalindex construction.,0,1,Summary,common tests for all variations of intervalindex construction
3722,ProcessedTraceback,holds a jinja preprocessed traceback for printing or reraising.,0,1,Summary,holds a jinja preprocessed traceback for printing or reraising
465,LogoutThenLoginTests,tests for the logout then login view,0,1,Summary,tests for the logout then login view
480,Migration,the base class for all migrations.,0,1,Summary,the base class for all migrations
5196,EnforceUnique,raises an error if a key is seen more than once.,0,1,Summary,raises an error if a key is seen more than once
732,RawPostDataException,"multipart post data if it has been accessed via post,",0,1,Summary,multipart post data if it has been accessed via post
306,CustomCacheKeyValidationTests,tests for the ability to mixin a custom validate key method to,0,1,Summary,tests for the ability to mixin a custom validate key method to
4885,CyclicLR,the policy cycles the learning,0,1,Summary,the policy cycles the learning
5053,EmbeddingBag,"computes sums or means of bags of embeddings, without instantiating the",0,1,Summary,computes sums or means of bags of embeddings without instantiating the
3226,MethodDispatcher,dict with 2 special properties,0,1,Summary,dict with 2 special properties
3700,PrefixLoader,to a prefix.,0,1,Summary,to a prefix
2378,_PathParents,of a path.,0,1,Summary,of a path
3052,LockFailed,lock file creation failed for some other reason.,0,1,Summary,lock file creation failed for some other reason
2808,ExceptionPexpect,base class for all exceptions raised by this module.,0,1,Summary,base class for all exceptions raised by this module
2882,FollowedBy,always returns a null token list.,0,1,Summary,always returns a null token list
734,RawPostDataException,.,0,1,Summary,nan
1054,DummyMod,a dummy module used for ipython s interactive module when,0,1,Summary,a dummy module used for ipython s interactive module when
5923,YellowFinOptimizer,yellowfin an automatic tuner for momentum sgd,0,1,Summary,yellowfin an automatic tuner for momentum sgd
2210,SelectNSeries,implement n largest smallest for series,0,1,Summary,implement n largest smallest for series
2230,SQLiteTable,patch the sqltable for fallback support.,0,1,Summary,patch the sqltable for fallback support
1160,TermColors,color escape sequences.,0,1,Summary,color escape sequences
3306,omdict,key.,0,1,Summary,key
5011,DiagonalTensor,a class with torch function and a specific diagonal representation,0,1,Summary,a class with torch function and a specific diagonal representation
810,TemplateDoesNotExist,the exception used when a template does not exist.,0,1,Summary,the exception used when a template does not exist
1466,MailpileVFS,"this is a router object that implements the vfs interface but,",0,1,Summary,this is a router object that implements the vfs interface but
841,TestImageFieldFile,was opened.,0,1,Summary,was opened
212,BaseUpdateView,base view for updating an existing object.,0,1,Summary,base view for updating an existing object
397,InputStreamExhausted,no more reads are allowed from this device.,0,1,Summary,no more reads are allowed from this device
2848,FileSystemLoader,loads templates from the file system.,0,1,Summary,loads templates from the file system
4461,BCEWithLogitsLoss,class.,0,1,Summary,class
1642,BYearBegin,dateoffset increments between business year begin dates.,0,1,Summary,dateoffset increments between business year begin dates
327,DjangoHTMLTranslator,django specific rest to html tweaks.,0,1,Summary,django specific rest to html tweaks
3008,InspectedValidator,metaclass for all validators,0,1,Summary,metaclass for all validators
5444,OneHotCategorical,attr probs and attr logits .,0,1,Summary,attr probs and attr logits
374,HiddenRangeWidget,a widget that splits input into two input type hidden inputs.,0,1,Summary,a widget that splits input into two input type hidden inputs
3250,Node,represents an item in the tree,0,1,Summary,represents an item in the tree
5489,QuantWrapper,modules.,0,1,Summary,modules
3788,RequiresPythonCache,cache a candidate s requires python information.,0,1,Summary,cache a candidate s requires python information
1870,Holiday,class that defines a holiday with start end dates and rules,0,1,Summary,class that defines a holiday with start end dates and rules
2557,Distribution,"a base class for distributions, whether installed or from indexes.",0,1,Summary,a base class for distributions whether installed or from indexes
5438,OneHotCategorical,creates a one hot categorical distribution parameterized by attr probs or,0,1,Summary,creates a one hot categorical distribution parameterized by attr probs or
367,Group,table column fields,0,1,Summary,table column fields
1133,MyFrame,"it just shows a few controls on a wxpanel,",0,1,Summary,it just shows a few controls on a wxpanel
2542,CookieConflictError,there are two cookies that meet the criteria specified in the cookie jar.,0,1,Summary,there are two cookies that meet the criteria specified in the cookie jar
5219,FisherSnedecor,creates a fisher snedecor distribution parameterized by attr df1 and attr df2 .,0,1,Summary,creates a fisher snedecor distribution parameterized by attr df1 and attr df2
3044,KeyType,the type of a key.,0,1,Summary,the type of a key
3161,MemcachedBytecodeCache,this class implements a bytecode cache that uses a memcache cache for,0,1,Summary,this class implements a bytecode cache that uses a memcache cache for
3307,omdict,an ordered multivalue dictionary is a multivalue dictionary that,0,1,Summary,an ordered multivalue dictionary is a multivalue dictionary that
3800,ResourceManager,manage resource extraction and packages,0,1,Summary,manage resource extraction and packages
3806,Retry,retry configuration.,0,1,Summary,retry configuration
5933,PreparedRequest,"the fully mutable class preparedrequest preparedrequest object,",0,1,Summary,the fully mutable class preparedrequest preparedrequest object
1470,MoveFilter,move an auto tagging rule,0,1,Summary,move an auto tagging rule
256,ChunkIter,an iterable that will yield chunks of data.,0,1,Summary,an iterable that will yield chunks of data
2420,BrokenStdoutLoggingError,raised if brokenpipeerror occurs for the stdout stream while logging.,0,1,Summary,raised if brokenpipeerror occurs for the stdout stream while logging
2570,Environment,globals and others.,0,1,Summary,globals and others
2573,Environment,modifications on environments after the first template was loaded,0,1,Summary,modifications on environments after the first template was loaded
685,ParentWithDependentChildren,model where the validation of child foreign key relationships depends,0,1,Summary,model where the validation of child foreign key relationships depends
1982,NonConsolidatableMixIn,hold methods for the nonconsolidatable blocks,0,1,Summary,hold methods for the nonconsolidatable blocks
4237,Adam,implements adam algorithm.,0,1,Summary,implements adam algorithm
731,RawPostDataException,you cannot access raw post data from a request that has,0,1,Summary,you cannot access raw post data from a request that has
4464,BCEWithLogitsLoss,we take advantage of the log sum exp trick for numerical stability.,0,1,Summary,we take advantage of the log sum exp trick for numerical stability
765,SameAsLookup,equality of two features.,0,1,Summary,equality of two features
763,SameAsLookup,the operator is the same as operator.,0,1,Summary,the operator is the same as operator
1463,MailpileMailbox,instead of in filenames,0,1,Summary,instead of in filenames
1065,HelpEnd,and obj?,0,1,Summary,and obj
1644,CategoricalDtype,type for categorical data with the categories and orderedness.,0,1,Summary,type for categorical data with the categories and orderedness
4710,Conv3d,planes.,0,1,Summary,planes
3778,RequirementsFileParseError,raised when a general error occurs parsing a requirements file line.,0,1,Summary,raised when a general error occurs parsing a requirements file line
5934,PreparedRequest,containing the exact bytes that will be sent to the server.,0,1,Summary,containing the exact bytes that will be sent to the server
860,UniqueAnchor,something for other models to point at,0,1,Summary,something for other models to point at
690,Permission,users and groups of users.,0,1,Summary,users and groups of users
1424,ConfigureMailboxes,add one or more mailboxes.,0,1,Summary,add one or more mailboxes
724,ProxyModelInheritanceTests,for the proxied model as described in #12286 .,0,1,Summary,for the proxied model as described in 12286
2444,CaseInsensitiveDict,provides lower items .,0,1,Summary,provides lower items
3308,omdict,retains the order of insertions and deletions.,0,1,Summary,retains the order of insertions and deletions
2540,ConvertingTuple,a converting tuple wrapper.,0,1,Summary,a converting tuple wrapper
1442,EncryptedUnicodeDict,encrypteddict which only deals in unicode values.,0,1,Summary,encrypteddict which only deals in unicode values
86,BarAccount,a service specific account of type bar.,0,1,Summary,a service specific account of type bar
790,SpatialRefSysMixin,spatialrefsys objects to reduce redundant code.,0,1,Summary,spatialrefsys objects to reduce redundant code
840,TestImageFieldFile,custom field file class that records whether or not the underlying file,0,1,Summary,custom field file class that records whether or not the underlying file
1958,IntervalDtype,an extensiondtype for interval data.,0,1,Summary,an extensiondtype for interval data
3987,SchemaValidatorMixin,validator.,0,1,Summary,validator
262,Client,a class that can act as a client for testing purposes.,0,1,Summary,a class that can act as a client for testing purposes
3665,PoolManager,allows for arbitrary requests while transparently keeping track of,0,1,Summary,allows for arbitrary requests while transparently keeping track of
