comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
5749,Unfold,and dtype of the input,0,1,DevelopmentNotes,and dtype of the input
5748,Unfold,where divisor is a tensor that depends only on the shape,0,1,DevelopmentNotes,where divisor is a tensor that depends only on the shape
3603,Path,"first of all, instead of returning an open file",0,1,DevelopmentNotes,first of all instead of returning an open file
3092,Markup,markup foo,0,1,DevelopmentNotes,markup foo
5651,TransformerEncoderLayer,in a different way during application.,0,1,DevelopmentNotes,in a different way during application
5061,EmbeddingBag,embeddingbag also supports per sample weights as an argument to the forward,0,1,DevelopmentNotes,embeddingbag also supports per sample weights as an argument to the forward
4150,_OpNamespace,"instead, the",0,1,DevelopmentNotes,instead the
5733,Unfold,"in general, folding and unfolding operations are related as",0,1,DevelopmentNotes,in general folding and unfolding operations are related as
5237,LastNWindowCollector,use packrecords to pack it before using this layer.,0,1,DevelopmentNotes,use packrecords to pack it before using this layer
2879,FollowedBy,"the input string, it only verifies that the specified parse",0,1,DevelopmentNotes,the input string it only verifies that the specified parse
2936,HebrewProber,the two sbcharsetprobers identify that the text is in,0,1,DevelopmentNotes,the two sbcharsetprobers identify that the text is in
3063,LRUCache,this is fast for small capacities something below 1000 but doesn t,0,1,DevelopmentNotes,this is fast for small capacities something below 1000 but doesn t
3024,InternalName,this identifier is not available from the,0,1,DevelopmentNotes,this identifier is not available from the
3084,Markup,markup hello &lt em&gt world&lt em&gt !,0,1,DevelopmentNotes,markup hello lt em gt world lt em gt
272,Client,"contexts and templates produced by a view, rather than the",0,1,DevelopmentNotes,contexts and templates produced by a view rather than the
5065,EmbeddingBag,"if attr per sample weights is passed, the",0,1,DevelopmentNotes,if attr per sample weights is passed the
5732,Unfold,inverses of each other.,0,1,DevelopmentNotes,inverses of each other
4481,BCEWithLogitsLoss,between 0 and 1.,0,1,DevelopmentNotes,between 0 and 1
1848,ExcelFile,see read excel for more documentation,0,1,DevelopmentNotes,see read excel for more documentation
5644,TransformerEncoderLayer,"ashish vaswani, noam shazeer, niki parmar, jakob uszkoreit, llion jones, aidan n gomez,",0,1,DevelopmentNotes,ashish vaswani noam shazeer niki parmar jakob uszkoreit llion jones aidan n gomez
2434,CallBlock,like a macro without a name but a call instead.,0,1,DevelopmentNotes,like a macro without a name but a call instead
2382,And,requires all given class parseexpression s to be found in the given order.,0,1,DevelopmentNotes,requires all given class parseexpression s to be found in the given order
2503,Context_,the context is immutable.,0,1,DevelopmentNotes,the context is immutable
4252,Adam,https arxiv^org abs 14126980,0,1,DevelopmentNotes,https arxiv org abs 14126980
5730,Unfold,copying from the large tensor.,0,1,DevelopmentNotes,copying from the large tensor
2386,And,suppress backtracking.,0,1,DevelopmentNotes,suppress backtracking
5238,LastNWindowCollector,this layer is not thread safe.,0,1,DevelopmentNotes,this layer is not thread safe
3516,ParseResults,integer^setresultsname month,0,1,DevelopmentNotes,integer setresultsname month
3093,Markup,markup a href foo foo a,0,1,DevelopmentNotes,markup a href foo foo a
3526,ParseResults,test result month,0,1,DevelopmentNotes,test result month
1102,Magics,shell functions which can be reached as %function name.,0,1,DevelopmentNotes,shell functions which can be reached as function name
2360,_BZ2Proxy,a workaround for a limitation in bz2 module s bz2file,0,1,DevelopmentNotes,a workaround for a limitation in bz2 module s bz2file
2091,PlotAccessor,default is 05,0,1,DevelopmentNotes,default is 05
5735,Unfold,consider class torch^nn.fold and,0,1,DevelopmentNotes,consider class torch nn fold and
5255,LBFGS,if it doesn t fit in memory,0,1,DevelopmentNotes,if it doesn t fit in memory
1879,IntegerArray,we represent an integerarray with 2 numpy arrays,0,1,DevelopmentNotes,we represent an integerarray with 2 numpy arrays
1663,CategoricalDtype,independent of the values.,0,1,DevelopmentNotes,independent of the values
4253,Adam,on the convergence of adam and beyond,0,1,DevelopmentNotes,on the convergence of adam and beyond
3791,Resource,this is,0,1,DevelopmentNotes,this is
5058,EmbeddingBag,with mode max is equivalent to class torch^nn.embedding followed by torch^max dim 0 .,0,1,DevelopmentNotes,with mode max is equivalent to class torch nn embedding followed by torch max dim 0
5648,TransformerEncoderLayer,in advances in,0,1,DevelopmentNotes,in advances in
5729,Unfold,class torch^nn.unfold extracts the values in the local blocks by,0,1,DevelopmentNotes,class torch nn unfold extracts the values in the local blocks by
1664,CategoricalDtype,see ref categorical^categoricaldtype,0,1,DevelopmentNotes,see ref categorical categoricaldtype
5740,Unfold,", padding .",0,1,DevelopmentNotes,padding
2087,PlotAccessor,see matplotlib documentation online for more on this subject,0,1,DevelopmentNotes,see matplotlib documentation online for more on this subject
4165,_OpNamespace,and subsequent accesses will incur no further lookup the namespace and,0,1,DevelopmentNotes,and subsequent accesses will incur no further lookup the namespace and
4249,Adam,algorithm from the paper on the convergence of adam and beyond,0,1,DevelopmentNotes,algorithm from the paper on the convergence of adam and beyond
3021,InternalName,yourself but the parser provides a,0,1,DevelopmentNotes,yourself but the parser provides a
3087,Markup,passing an object that implements html will wrap the,0,1,DevelopmentNotes,passing an object that implements html will wrap the
5214,ExternalInitializer,current version is not doing any real sanity checks to the parameter.,0,1,DevelopmentNotes,current version is not doing any real sanity checks to the parameter
5754,Unfold,other up to constant divisor .,0,1,DevelopmentNotes,other up to constant divisor
203,BaseDatabaseSchemaEditor,"renaming, index fiddling, and so on.",0,1,DevelopmentNotes,renaming index fiddling and so on
5745,Unfold,then for any supported input tensor the following,0,1,DevelopmentNotes,then for any supported input tensor the following
5935,PreparedRequest,generated from either a class request request object or manually.,0,1,DevelopmentNotes,generated from either a class request request object or manually
2323,StringMethods,nas stay na unless,0,1,DevelopmentNotes,nas stay na unless
2231,SQLiteTable,instead of a table variable just use the create table statement.,0,1,DevelopmentNotes,instead of a table variable just use the create table statement
3500,ParseFatalException,is found stops all parsing immediately,0,1,DevelopmentNotes,is found stops all parsing immediately
1959,IntervalDtype,"this is not an actual numpy dtype , but a duck type.",0,1,DevelopmentNotes,this is not an actual numpy dtype but a duck type
1098,LazyEvaluate,"at that time, such as the current time or working directory.",0,1,DevelopmentNotes,at that time such as the current time or working directory
3792,Resource,"not normally instantiated by user code, but rather by a",0,1,DevelopmentNotes,not normally instantiated by user code but rather by a
1562,Base,"to be supplied in breaks format, then converted by the subclass method",0,1,DevelopmentNotes,to be supplied in breaks format then converted by the subclass method
4251,Adam,adam a method for stochastic optimization,0,1,DevelopmentNotes,adam a method for stochastic optimization
2089,PlotAccessor,for bar plot layout by position keyword.,0,1,DevelopmentNotes,for bar plot layout by position keyword
5059,EmbeddingBag,"however, class torch^nn.embeddingbag is much more time and memory efficient than using a chain of these",0,1,DevelopmentNotes,however class torch nn embeddingbag is much more time and memory efficient than using a chain of these
116,BaseCommand,"thus, the handle method is typically the starting point for",0,1,DevelopmentNotes,thus the handle method is typically the starting point for
790,SpatialRefSysMixin,spatialrefsys objects to reduce redundant code.,0,1,DevelopmentNotes,spatialrefsys objects to reduce redundant code
507,MigrationGraph,no implicit dependencies between numbered migrations the numbering is,0,1,DevelopmentNotes,no implicit dependencies between numbered migrations the numbering is
5064,EmbeddingBag,reduction as specified by mode .,0,1,DevelopmentNotes,reduction as specified by mode
3525,ParseResults,test result 0,0,1,DevelopmentNotes,test result 0
119,BaseCommand,parsing work in handle and then delegate from it to more,0,1,DevelopmentNotes,parsing work in handle and then delegate from it to more
3529,ParseResults,test minutes in result,0,1,DevelopmentNotes,test minutes in result
3066,LRUCache,won t do any harm.,0,1,DevelopmentNotes,won t do any harm
1175,UserMagics,"all magics are eventually merged into a single namespace at runtime, but we",0,1,DevelopmentNotes,all magics are eventually merged into a single namespace at runtime but we
4158,_OpNamespace,torch^ops.my namespace^my op will then invoke getattr on,0,1,DevelopmentNotes,torch ops my namespace my op will then invoke getattr on
2885,FollowedBy,name.,0,1,DevelopmentNotes,name
5063,EmbeddingBag,this scales the output of the embedding before performing a weighted,0,1,DevelopmentNotes,this scales the output of the embedding before performing a weighted
5646,TransformerEncoderLayer,2017,0,1,DevelopmentNotes,2017
1883,IntegerArray,func pandas^array with one of the integer dtypes see examples .,0,1,DevelopmentNotes,func pandas array with one of the integer dtypes see examples
1757,CategoricalIndex,notes,0,1,DevelopmentNotes,notes
3522,ParseResults,"def test s, fn repr",0,1,DevelopmentNotes,def test s fn repr
2887,FollowedBy,# use followedby to match a label only if it is followed by a,0,1,DevelopmentNotes,use followedby to match a label only if it is followed by a
5751,Unfold,divisor fold unfold input ones,0,1,DevelopmentNotes,divisor fold unfold input ones
201,BaseDatabaseSchemaEditor,this class and its subclasses are responsible for emitting schema changing,0,1,DevelopmentNotes,this class and its subclasses are responsible for emitting schema changing
1561,Base,input data,0,1,DevelopmentNotes,input data
1758,CategoricalIndex,see the user guide,0,1,DevelopmentNotes,see the user guide
202,BaseDatabaseSchemaEditor,"statements to the databases model creation removal alteration, field",0,1,DevelopmentNotes,statements to the databases model creation removal alteration field
1177,UserMagics,their own class.,0,1,DevelopmentNotes,their own class
2092,PlotAccessor,center,0,1,DevelopmentNotes,center
2889,FollowedBy,label data word followedby,0,1,DevelopmentNotes,label data word followedby
3513,ParseResults,example,0,1,DevelopmentNotes,example
5734,Unfold,follows.,0,1,DevelopmentNotes,follows
5508,SGD,nesterov momentum is based on the formula from,0,1,DevelopmentNotes,nesterov momentum is based on the formula from
5747,Unfold,fold unfold input divisor input,0,1,DevelopmentNotes,fold unfold input divisor input
3086,Markup,use.,0,1,DevelopmentNotes,use
3519,ParseResults,# date str integer year integer month integer day,0,1,DevelopmentNotes,date str integer year integer month integer day
1425,ConfigureMailboxes,"if not account is specified, the mailbox is only assigned an id for use",0,1,DevelopmentNotes,if not account is specified the mailbox is only assigned an id for use
2361,_BZ2Proxy,class which unlike gzip^gzipfile has no support for,0,1,DevelopmentNotes,class which unlike gzip gzipfile has no support for
1106,Magics,"this can make some functions easier to type, eg%cd .",0,1,DevelopmentNotes,this can make some functions easier to type eg cd
5727,Unfold,class torch^nn.fold calculates each combined value in the resulting,0,1,DevelopmentNotes,class torch nn fold calculates each combined value in the resulting
213,BaseUpdateView,using this base class requires subclassing to provide a response mixin.,0,1,DevelopmentNotes,using this base class requires subclassing to provide a response mixin
5254,LBFGS,param bytes history size 1 bytes .,0,1,DevelopmentNotes,param bytes history size 1 bytes
3528,ParseResults,test month in result,0,1,DevelopmentNotes,test month in result
4162,_OpNamespace,3,0,1,DevelopmentNotes,3
3090,Markup,def html self,0,1,DevelopmentNotes,def html self
5736,Unfold,class torch^nn.unfold instances created with the same,0,1,DevelopmentNotes,class torch nn unfold instances created with the same
1661,CategoricalDtype,notes,0,1,DevelopmentNotes,notes
3088,Markup,"output of that method, marking it safe.",0,1,DevelopmentNotes,output of that method marking it safe
1286,ConfigDict,"if the default value is an empty list, it is assumed to be a list of",0,1,DevelopmentNotes,if the default value is an empty list it is assumed to be a list of
5739,Unfold,", dilation .",0,1,DevelopmentNotes,dilation
5060,EmbeddingBag,operations.,0,1,DevelopmentNotes,operations
2383,And,expressions may be separated by whitespace.,0,1,DevelopmentNotes,expressions may be separated by whitespace
613,MultiValueDict,single name value pairs.,0,1,DevelopmentNotes,single name value pairs
5649,TransformerEncoderLayer,"neural information processing systems, pages 6000 6010.",0,1,DevelopmentNotes,neural information processing systems pages 6000 6010
1097,LazyEvaluate,this is used for formatting strings with values that need to be updated,0,1,DevelopmentNotes,this is used for formatting strings with values that need to be updated
4238,Adam,it has been proposed in adam a method for stochastic optimization .,0,1,DevelopmentNotes,it has been proposed in adam a method for stochastic optimization
5509,SGD,on the importance of initialization and momentum in deep learning .,0,1,DevelopmentNotes,on the importance of initialization and momentum in deep learning
3515,ParseResults,date str integer^setresultsname year,0,1,DevelopmentNotes,date str integer setresultsname year
899,XFrameOptionsMiddleware,your project s django settings to deny .,0,1,DevelopmentNotes,your project s django settings to deny
2362,_BZ2Proxy,a file object argument.,0,1,DevelopmentNotes,a file object argument
3082,Markup,markup 42,0,1,DevelopmentNotes,markup 42
3101,Markup,markup em hello em &lt foo&gt,0,1,DevelopmentNotes,markup em hello em lt foo gt
2224,SetopCheck,this is called to decorate the set operations of intervalindex,0,1,DevelopmentNotes,this is called to decorate the set operations of intervalindex
5753,Unfold,fold and unfold operations are inverses of each,0,1,DevelopmentNotes,fold and unfold operations are inverses of each
3080,Markup,"markup hello, em world em !",0,1,DevelopmentNotes,markup hello em world em
4254,Adam,https openreview^net forum?id ryqu7f rz,0,1,DevelopmentNotes,https openreview net forum id ryqu7f rz
5055,EmbeddingBag,"for bags of constant length and no attr per sample weights , this class",0,1,DevelopmentNotes,for bags of constant length and no attr per sample weights this class
120,BaseCommand,specialized methods as needed.,0,1,DevelopmentNotes,specialized methods as needed
1662,CategoricalDtype,this class is useful for specifying the type of a categorical,0,1,DevelopmentNotes,this class is useful for specifying the type of a categorical
273,Client,html rendered to the end user.,0,1,DevelopmentNotes,html rendered to the end user
3094,Markup,"this is a subclass of the text type str in python 3,",0,1,DevelopmentNotes,this is a subclass of the text type str in python 3
3020,InternalName,you cannot create these nodes,0,1,DevelopmentNotes,you cannot create these nodes
611,MultiValueDict,"this class exists to solve the irritating problem raised by cgi^parse qs,",0,1,DevelopmentNotes,this class exists to solve the irritating problem raised by cgi parse qs
505,MigrationGraph,"each migration is a node, and each dependency is an edge.",0,1,DevelopmentNotes,each migration is a node and each dependency is an edge
3097,Markup,all methods escape their arguments and return a markup instance.,0,1,DevelopmentNotes,all methods escape their arguments and return a markup instance
4148,_OpNamespace,.,0,1,DevelopmentNotes,nan
5253,LBFGS,this is a very memory intensive optimizer it requires additional,0,1,DevelopmentNotes,this is a very memory intensive optimizer it requires additional
270,Client,this is not intended as a replacement for twill selenium or,0,1,DevelopmentNotes,this is not intended as a replacement for twill selenium or
5744,Unfold,unfold nn^unfold fold params,0,1,DevelopmentNotes,unfold nn unfold fold params
70,AutoFieldMeta,"when these issues have been addressed, this metaclass could be used to",0,1,DevelopmentNotes,when these issues have been addressed this metaclass could be used to
2501,Context_,automatically at various stages of the template evaluation and should not,0,1,DevelopmentNotes,automatically at various stages of the template evaluation and should not
3064,LRUCache,scale.,0,1,DevelopmentNotes,scale
4163,_OpNamespace,torch^ops.my namespace^my op .,0,1,DevelopmentNotes,torch ops my namespace my op
5726,Unfold,note,0,1,DevelopmentNotes,note
2500,Context_,creating instances is neither supported nor useful as it s created,0,1,DevelopmentNotes,creating instances is neither supported nor useful as it s created
1287,ConfigDict,values of the type specified.,0,1,DevelopmentNotes,values of the type specified
117,BaseCommand,subclasses many built in commands and command types either place,0,1,DevelopmentNotes,subclasses many built in commands and command types either place
5067,EmbeddingBag,attr per sample weights .,0,1,DevelopmentNotes,attr per sample weights
575,MigrationQuestioner,"this base class has a built in noninteractive mode, but the",0,1,DevelopmentNotes,this base class has a built in noninteractive mode but the
2272,StringArray,stringarray returns a booleanarray for comparison methods.,0,1,DevelopmentNotes,stringarray returns a booleanarray for comparison methods
3793,Resource,class resourcefinder which manages the resource.,0,1,DevelopmentNotes,class resourcefinder which manages the resource
5256,LBFGS,"try reducing the history size, or use a different algorithm.",0,1,DevelopmentNotes,try reducing the history size or use a different algorithm
3065,LRUCache,but as long as it s only used as storage for templates this,0,1,DevelopmentNotes,but as long as it s only used as storage for templates this
2086,PlotAccessor,notes,0,1,DevelopmentNotes,notes
1107,Magics,.,0,1,DevelopmentNotes,nan
594,MultiPartParser,"and returns a tuple of multivaluedict post , multivaluedict files .",0,1,DevelopmentNotes,and returns a tuple of multivaluedict post multivaluedict files
4480,BCEWithLogitsLoss,note that the targets t i should be numbers,0,1,DevelopmentNotes,note that the targets t i should be numbers
361,FootNote,model added for ticket 19838,0,1,DevelopmentNotes,model added for ticket 19838
4160,_OpNamespace,"torch^get operation , a function bound from c , and then in a similar",0,1,DevelopmentNotes,torch get operation a function bound from c and then in a similar
3527,ParseResults,test result^day,0,1,DevelopmentNotes,test result day
1847,ExcelFile,uses xlrd.,0,1,DevelopmentNotes,uses xlrd
90,BaseCommand,use this class if you want access to all of the mechanisms which,0,1,DevelopmentNotes,use this class if you want access to all of the mechanisms which
2271,StringArray,notes,0,1,DevelopmentNotes,notes
1985,PlotAccessor,uses the backend specified by the,0,1,DevelopmentNotes,uses the backend specified by the
228,BoundWidget,this is useful for,0,1,DevelopmentNotes,this is useful for
1760,CategoricalIndex,for more.,0,1,DevelopmentNotes,for more
5728,Unfold,large tensor by summing all values from all containing blocks.,0,1,DevelopmentNotes,large tensor by summing all values from all containing blocks
3095,Markup,unicode in python 2 .,0,1,DevelopmentNotes,unicode in python 2
5066,EmbeddingBag,"only supported mode is sum , which computes a weighted sum according to",0,1,DevelopmentNotes,only supported mode is sum which computes a weighted sum according to
2055,PlotAccessor,default is 05,0,1,DevelopmentNotes,default is 05
2882,FollowedBy,always returns a null token list.,0,1,DevelopmentNotes,always returns a null token list
92,BaseCommand,"response if you don t need to change any of that behavior,",0,1,DevelopmentNotes,response if you don t need to change any of that behavior
389,Individual,related instances rendering will be called programmatically in this case .,0,1,DevelopmentNotes,related instances rendering will be called programmatically in this case
93,BaseCommand,consider using one of the subclasses defined in this file.,0,1,DevelopmentNotes,consider using one of the subclasses defined in this file
3524,ParseResults,test list result,0,1,DevelopmentNotes,test list result
5647,TransformerEncoderLayer,attention is all you need.,0,1,DevelopmentNotes,attention is all you need
1987,PlotAccessor,"by default, matplotlib is used.",0,1,DevelopmentNotes,by default matplotlib is used
5056,EmbeddingBag,"with mode sum is equivalent to class torch^nn.embedding followed by torch^sum dim 0 ,",0,1,DevelopmentNotes,with mode sum is equivalent to class torch nn embedding followed by torch sum dim 0
1427,ConfigureMailboxes,"if an account is specified, the mailbox will be assigned to that account",0,1,DevelopmentNotes,if an account is specified the mailbox will be assigned to that account
5750,Unfold,"input ones torch^ones input^shape, dtype input^dtype",0,1,DevelopmentNotes,input ones torch ones input shape dtype input dtype
2385,And,"may also be constructed using the operator, which will",0,1,DevelopmentNotes,may also be constructed using the operator which will
1759,CategoricalIndex,http pandas^pydata.org pandas docs stable user guide advanced^html#categoricalindex,0,1,DevelopmentNotes,http pandas pydata org pandas docs stable user guide advanced html categoricalindex
5731,Unfold,"so, if the blocks overlap, they are not",0,1,DevelopmentNotes,so if the blocks overlap they are not
229,BoundWidget,widgets that have choices.,0,1,DevelopmentNotes,widgets that have choices
3520,ParseResults,# parsestring returns a parseresults object,0,1,DevelopmentNotes,parsestring returns a parseresults object
3530,ParseResults,"test result^dump , str",0,1,DevelopmentNotes,test result dump str
5236,LastNWindowCollector,"if you have complex data,",0,1,DevelopmentNotes,if you have complex data
593,MultiPartParser,multivaluedict^parse reads the input stream in chunk size chunks,0,1,DevelopmentNotes,multivaluedict parse reads the input stream in chunk size chunks
3099,Markup,markup em foo &amp bar em,0,1,DevelopmentNotes,markup em foo amp bar em
4872,ConvReLU3d,note,0,1,DevelopmentNotes,note
4484,BCEWithLogitsLoss,math,0,0,DevelopmentNotes,math
4685,ConstantPad3d,examples,0,0,DevelopmentNotes,examples
3825,Retry,account for unexpected edge cases and avoid infinite retry loops.,0,0,DevelopmentNotes,account for unexpected edge cases and avoid infinite retry loops
5493,QuantWrapper,will be swapped to nnq^quantize which does actual quantization.,0,0,DevelopmentNotes,will be swapped to nnq quantize which does actual quantization
3053,LockFailed,try,0,0,DevelopmentNotes,try
5767,Unfold,output^size,0,0,DevelopmentNotes,output size
1228,_MockPOP3,"msg 1 , msg 2",0,0,DevelopmentNotes,msg 1 msg 2
1496,Util,utility functions for builds,0,0,DevelopmentNotes,utility functions for builds
5357,MultiLabelMarginLoss,mean the sum of the output will be divided by the number of,0,0,DevelopmentNotes,mean the sum of the output will be divided by the number of
363,FrenchTestCase,tests using the french translations of the sampleproject.,0,0,DevelopmentNotes,tests using the french translations of the sampleproject
746,RequestFactoryEnvironmentTests,are set correctly in requestfactory.,0,0,DevelopmentNotes,are set correctly in requestfactory
3269,NotAny,"# operation hierarchy, use infixnotation",0,0,DevelopmentNotes,operation hierarchy use infixnotation
3824,Retry,it s a good idea to set this to some sensibly high value to,0,0,DevelopmentNotes,it s a good idea to set this to some sensibly high value to
4038,SkipTo,string data sev sep,0,0,DevelopmentNotes,string data sev sep
4395,BatchNorm1d,examples,0,0,DevelopmentNotes,examples
4711,Conv3d,"in the simplest case, the output value of the layer with input size math n, c in , d, h, w",0,0,DevelopmentNotes,in the simplest case the output value of the layer with input size math n c in d h w
3628,Path,represent the path.,0,0,DevelopmentNotes,represent the path
2559,Distribution,for construction.,0,0,DevelopmentNotes,for construction
2555,DirectedGraph,a graph structure with directed edges.,0,0,DevelopmentNotes,a graph structure with directed edges
266,Client,of the contexts and templates that were rendered during the,0,0,DevelopmentNotes,of the contexts and templates that were rendered during the
4546,BCEWithLogitsLoss,output^backward,0,0,DevelopmentNotes,output backward
1592,BooleanArray,a 1 d boolean dtype array indicating missing values true,0,0,DevelopmentNotes,a 1 d boolean dtype array indicating missing values true
2583,Environment,the string marking the beginning of a print statement.,0,0,DevelopmentNotes,the string marking the beginning of a print statement
5711,Unfold,"stride int or tuple, optional the stride of the sliding blocks in the input",0,0,DevelopmentNotes,stride int or tuple optional the stride of the sliding blocks in the input
1111,Magics,must,0,0,DevelopmentNotes,must
4493,BCEWithLogitsLoss,"for example, if a dataset contains 100 positive and 300 negative examples of a single class,",0,0,DevelopmentNotes,for example if a dataset contains 100 positive and 300 negative examples of a single class
4319,AdaptiveMaxPool3d,output m input,0,0,DevelopmentNotes,output m input
1989,PlotAccessor,data series or dataframe,0,0,DevelopmentNotes,data series or dataframe
4516,BCEWithLogitsLoss,default true,0,0,DevelopmentNotes,default true
4674,ConstantPad3d,padding in all boundaries.,0,0,DevelopmentNotes,padding in all boundaries
107,BaseCommand,the execute method attempts to carry out the command by,0,0,DevelopmentNotes,the execute method attempts to carry out the command by
1462,MailpileMailbox,a maildir class for windows using !,0,0,DevelopmentNotes,a maildir class for windows using
3700,PrefixLoader,to a prefix.,0,0,DevelopmentNotes,to a prefix
5359,MultiLabelMarginLoss,note attr size average,0,0,DevelopmentNotes,note attr size average
4541,BCEWithLogitsLoss,examples,0,0,DevelopmentNotes,examples
2572,Environment,they are not shared and if no template was loaded so far.,0,0,DevelopmentNotes,they are not shared and if no template was loaded so far
5661,TransformerEncoderLayer,out encoder layer src,0,0,DevelopmentNotes,out encoder layer src
3037,InvalidVersion,"an invalid version was found, users should refer to pep 440.",0,0,DevelopmentNotes,an invalid version was found users should refer to pep 440
5600,Task,"ops^add globl, local , globl",0,0,DevelopmentNotes,ops add globl local globl
3842,Retry,"a redirect is a http response with a status code 301, 302, 303, 307 or",0,0,DevelopmentNotes,a redirect is a http response with a status code 301 302 303 307 or
4689,ConstantPad3d,# using different paddings for different sides,0,0,DevelopmentNotes,using different paddings for different sides
2582,Environment,variable start string,0,0,DevelopmentNotes,variable start string
65,AutoFieldMeta,stored in the database.,0,0,DevelopmentNotes,stored in the database
3475,PacifyFlushWrapper,sys^stdout and sys^stderr .,0,0,DevelopmentNotes,sys stdout and sys stderr
5940,PreparedRequest,r,0,0,DevelopmentNotes,r
2457,CaseInsensitiveDict,"value of a content encoding response header, regardless",0,0,DevelopmentNotes,value of a content encoding response header regardless
4511,BCEWithLogitsLoss,"some losses, there are multiple elements per sample.",0,0,DevelopmentNotes,some losses there are multiple elements per sample
5287,Module,base class for all neural network modules.,0,0,DevelopmentNotes,base class for all neural network modules
1101,Magics,base class for implementing magic functions.,0,0,DevelopmentNotes,base class for implementing magic functions
2951,HebrewProber,built.,0,0,DevelopmentNotes,built
5760,Unfold,"output math n, c times prod text kernel size , l as described above",0,0,DevelopmentNotes,output math n c times prod text kernel size l as described above
2022,PlotAccessor,place legend on axis subplots.,0,0,DevelopmentNotes,place legend on axis subplots
5005,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",0,0,DevelopmentNotes,dequantize stub module before calibration this is same as identity
1302,ConfigDict,pot potatoes pot liquids vodka 123,0,0,DevelopmentNotes,pot potatoes pot liquids vodka 123
5762,Unfold,"unfold nn^unfold kernel size 2, 3",0,0,DevelopmentNotes,unfold nn unfold kernel size 2 3
2003,PlotAccessor,box boxplot,0,0,DevelopmentNotes,box boxplot
3673,PoolManager,param connection pool kw,0,0,DevelopmentNotes,param connection pool kw
5765,Unfold,"# each patch contains 30 values 2x3 6 vectors, each of 5 channels",0,0,DevelopmentNotes,each patch contains 30 values 2x3 6 vectors each of 5 channels
2238,SQLTable,pass them between functions all the time.,0,0,DevelopmentNotes,pass them between functions all the time
516,MigrationGraph,migration files and if the replaced migrations are all either unapplied,0,0,DevelopmentNotes,migration files and if the replaced migrations are all either unapplied
4730,Conv3d,concatenated.,0,0,DevelopmentNotes,concatenated
3407,Option,this is useful for password,0,0,DevelopmentNotes,this is useful for password
3855,Retry,same state .,0,0,DevelopmentNotes,same state
54,AtomicTests,"implementation , there are only a few basic tests with the decorator",0,0,DevelopmentNotes,implementation there are only a few basic tests with the decorator
