comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
2903,PMStateTime,"we don t want to use point, since state may be a vector quantity, and the behavior of array @ number is a little off it stores points in an array, what we want is the array itself in state, and the scalar quantity in time .",0,1,Keyimplementationpoints,we don t want to use point since state may be a vector quantity and the behavior of array @ number is a little off it stores points in an array what we want is the array itself in state and the scalar quantity in time
253,BlGridLayout,"by default grid layout does not specify how many columns and rows exist, instead it tries to compute necessary amount of columns or rows depending on amount of children.",0,1,Keyimplementationpoints,by default grid layout does not specify how many columns and rows exist instead it tries to compute necessary amount of columns or rows depending on amount of children
446,BlLayout,the measuring phase changes only the extent in the measured bounds.,0,1,Keyimplementationpoints,the measuring phase changes only the extent in the measured bounds
450,BlLayout,todo explain why position is sometime changed in the measured bounds,0,1,Keyimplementationpoints,todo explain why position is sometime changed in the measured bounds
454,BlLayout,"space starts the measurement process from the root element after measurement it tell children to measure themselves, etc",0,1,Keyimplementationpoints,space starts the measurement process from the root element after measurement it tell children to measure themselves etc
460,BlLayout,elements announce events for position and extent changed,0,1,Keyimplementationpoints,elements announce events for position and extent changed
457,BlLayout,space starts the layout step,0,1,Keyimplementationpoints,space starts the layout step
4310,WATagBrush,its main additions are,0,1,Keyimplementationpoints,its main additions are
466,BlLayout,i define an api of a layout.,0,1,Keyimplementationpoints,i define an api of a layout
249,BlGridLayout,"indices lie in closed interval 1, n 1 .",0,1,Keyimplementationpoints,indices lie in closed interval 1 n 1
101,BlChildrenSubset,this result is then used when accessing or iterating over elements.,0,1,Keyimplementationpoints,this result is then used when accessing or iterating over elements
429,BlLayout,"more technical details can be found in the method method blspace #dolayout , the main entry point for executing the layout phase in a space.",0,1,Keyimplementationpoints,more technical details can be found in the method method blspace dolayout the main entry point for executing the layout phase in a space
443,BlLayout,each element has real bounds blelement #bounds and measured bounds blelement #measuredbounds .,0,1,Keyimplementationpoints,each element has real bounds blelement bounds and measured bounds blelement measuredbounds
3782,TROSMShape,zoomlevel ln 156543034 rzoom ln 2,0,1,Keyimplementationpoints,zoomlevel ln 156543034 rzoom ln 2
351,BlInfiniteDataSourceCommandType,i suppose to be stateless and therefore immutable.,0,1,Keyimplementationpoints,i suppose to be stateless and therefore immutable
267,BlGridLayout,internal representation and key implementation points.,0,1,Keyimplementationpoints,internal representation and key implementation points
1129,GtGradAbstractTreeLayout,moen s algorithm attempts to create a tree with a triangular shape and place nodes somewhat simetrically.,0,1,Keyimplementationpoints,moen s algorithm attempts to create a tree with a triangular shape and place nodes somewhat simetrically
431,BlLayout,the space starts the layouting process on the root element of that space.,0,1,Keyimplementationpoints,the space starts the layouting process on the root element of that space
405,BlLayout,each type of layout can further define its own specific constraints by creating a subclass of class bllayoutconstraints .,0,1,Keyimplementationpoints,each type of layout can further define its own specific constraints by creating a subclass of class bllayoutconstraints
449,BlLayout,they were introduced to avoid changing the real extent of element while layouting of children is still being performed.,0,1,Keyimplementationpoints,they were introduced to avoid changing the real extent of element while layouting of children is still being performed
561,BlMatrixDecomposition,top left 2x2 minor of original matrix,0,1,Keyimplementationpoints,top left 2x2 minor of original matrix
1426,GtPlotterAxisProjection,a projection of a domain object on discrete axis is an index of that object in a data set,0,1,Keyimplementationpoints,a projection of a domain object on discrete axis is an index of that object in a data set
252,BlGridLayout,because child s matchparent does not make sense in case of grid users should use #fill to declare that child should take all available cell s space.,0,1,Keyimplementationpoints,because child s matchparent does not make sense in case of grid users should use fill to declare that child should take all available cell s space
415,BlLayout,"instead, a layout request is issued by the element whose property changed using the message method blelement #requestlayout .",0,1,Keyimplementationpoints,instead a layout request is issued by the element whose property changed using the message method blelement requestlayout
462,BlLayout,for example when nodes change the position edges should be updated.,0,1,Keyimplementationpoints,for example when nodes change the position edges should be updated
426,BlLayout,an edge can be layouted only after the position of the elements that it connects is known.,0,1,Keyimplementationpoints,an edge can be layouted only after the position of the elements that it connects is known
416,BlLayout,"this has the advantage that if no element request layout, this phase can be skipped.",0,1,Keyimplementationpoints,this has the advantage that if no element request layout this phase can be skipped
409,BlLayout,"every frame, the space goes through several phases method blspaceframe #initializephases .",0,1,Keyimplementationpoints,every frame the space goes through several phases method blspaceframe initializephases
401,BlLayout,layout constraints,0,1,Keyimplementationpoints,layout constraints
342,BlHostPulseLoop,this may be delayed if there are background processes wanting to run to ensure that background calculation of ui elements can complete .,0,1,Keyimplementationpoints,this may be delayed if there are background processes wanting to run to ensure that background calculation of ui elements can complete
3778,TROSMShape,principle,0,1,Keyimplementationpoints,principle
438,BlLayout,this is the first step when performing a layout on an element and consists in determening the measured bounds of that element.,0,1,Keyimplementationpoints,this is the first step when performing a layout on an element and consists in determening the measured bounds of that element
135,BlDecelerateInterpolator,setting factor to 10f produces an upside down y x^2 parabola.,0,1,Keyimplementationpoints,setting factor to 10f produces an upside down y x 2 parabola
3784,TROSMShape,lon to roassal space l 40075016686 l 360,0,1,Keyimplementationpoints,lon to roassal space l 40075016686 l 360
463,BlLayout,layout events,0,1,Keyimplementationpoints,layout events
547,BlMatrix2D,my components are named according to mathematical convention,0,1,Keyimplementationpoints,my components are named according to mathematical convention
20,BlArrowheadTriangle,it is possible to have a border around triangle by specifying a border width of a triangle arrowhead.,0,1,Keyimplementationpoints,it is possible to have a border around triangle by specifying a border width of a triangle arrowhead
3798,TROSMShape,remove tile if not used in display.,0,1,Keyimplementationpoints,remove tile if not used in display
1083,GtExampleFactory,"to create an example, a method defining an example is executed having a provider as a receiver.",0,1,Keyimplementationpoints,to create an example a method defining an example is executed having a provider as a receiver
549,BlMatrix2D,a21 a22 shx sy,0,1,Keyimplementationpoints,a21 a22 shx sy
247,BlGridLayout,a grid consists of cells that are separated by invisible lines.,0,1,Keyimplementationpoints,a grid consists of cells that are separated by invisible lines
3894,WACookie,cookie spec,0,1,Keyimplementationpoints,cookie spec
3895,WACookie,http tools^ietf.org html rfc2109,0,1,Keyimplementationpoints,http tools ietf org html rfc2109
4312,WATagBrush,attributes instance of wahtmlattributes,0,1,Keyimplementationpoints,attributes instance of wahtmlattributes
442,BlLayout,normally layouts follow a top to bottom approach they measure the current element and then asks its children to do the measuring.,0,1,Keyimplementationpoints,normally layouts follow a top to bottom approach they measure the current element and then asks its children to do the measuring
408,BlLayout,layouting of elements is a phase executed by a space during every frame.,0,1,Keyimplementationpoints,layouting of elements is a phase executed by a space during every frame
4273,WASelection,"if optional labelblock is not given the string versions of the items are displayed to user, otherwise labelblock is used to generate the text to display for each item.",0,1,Keyimplementationpoints,if optional labelblock is not given the string versions of the items are displayed to user otherwise labelblock is used to generate the text to display for each item
904,BrGlamorousIcons,you can import new icons using method name brglamorousicons class #importiconsfromdirectory using the script below.,0,1,Keyimplementationpoints,you can import new icons using method name brglamorousicons class importiconsfromdirectory using the script below
427,BlLayout,"hence, often the layout needs to be applied twice, or more, during the layouting phase.",0,1,Keyimplementationpoints,hence often the layout needs to be applied twice or more during the layouting phase
419,BlLayout,"instead layout is requested and perfomed, if needed, during every frame.",0,1,Keyimplementationpoints,instead layout is requested and perfomed if needed during every frame
444,BlLayout,the real bounds contain the actual position and extent of an element that users of that element should rely on.,0,1,Keyimplementationpoints,the real bounds contain the actual position and extent of an element that users of that element should rely on
4094,WALabelledFormDialog,see example below.,0,1,Keyimplementationpoints,see example below
461,BlLayout,without event handlers the layout process is going to happen only once.,0,1,Keyimplementationpoints,without event handlers the layout process is going to happen only once
413,BlLayout,"layouting should to be executed during a frame when various properties like, width, height or position change in any element contained by the space.",0,1,Keyimplementationpoints,layouting should to be executed during a frame when various properties like width height or position change in any element contained by the space
4090,WALabelledFormDialog,the default form has one button ok .,0,1,Keyimplementationpoints,the default form has one button ok
1081,GtExampleFactory,users should configure me with a #sourceclass .,0,1,Keyimplementationpoints,users should configure me with a sourceclass
3692,RTVerticalMultipleData,each group has the same x value.,0,1,Keyimplementationpoints,each group has the same x value
621,BlPerpendicularFractionAnchor,the curvature distance from the line connecting reference anchors is defined as a fraction curvaturefraction of a length between anchors.,0,1,Keyimplementationpoints,the curvature distance from the line connecting reference anchors is defined as a fraction curvaturefraction of a length between anchors
424,BlLayout,they can react by requesting another layout.,0,1,Keyimplementationpoints,they can react by requesting another layout
3793,TROSMShape,"take corners of bounding box, get lat long, get tiles x and y based on previous zoom level.",0,1,Keyimplementationpoints,take corners of bounding box get lat long get tiles x and y based on previous zoom level
3797,TROSMShape,"when displaying, check if tile exists.",0,1,Keyimplementationpoints,when displaying check if tile exists
458,BlLayout,as we know the size of each child we compute the actual position for each child,0,1,Keyimplementationpoints,as we know the size of each child we compute the actual position for each child
3790,TROSMShape,"from the camera, get the zoom level and offset.",0,1,Keyimplementationpoints,from the camera get the zoom level and offset
998,Gt4XMLHighlightedToken,this class stores a highlight textcolor and 1 based start end highlight positions.,0,1,Keyimplementationpoints,this class stores a highlight textcolor and 1 based start end highlight positions
557,BlMatrixDecomposition,for example in case of 2d matrix they are,0,1,Keyimplementationpoints,for example in case of 2d matrix they are
439,BlLayout,each element can decide how it wants to be measured method blelement #onmeasure .,0,1,Keyimplementationpoints,each element can decide how it wants to be measured method blelement onmeasure
1784,TSpartaPaint,"generally, a paint is not meant to be an external object, however for additional flexibility i am implemented as a trait.",0,1,Keyimplementationpoints,generally a paint is not meant to be an external object however for additional flexibility i am implemented as a trait
2878,PMQuantileTest,"quantiletest tests mainly #quantile method by calculating quartiles with every method on sortedcollections of size 4, 5, 6 and 11.",0,1,Keyimplementationpoints,quantiletest tests mainly quantile method by calculating quartiles with every method on sortedcollections of size 4 5 6 and 11
559,BlMatrixDecomposition,scale,0,1,Keyimplementationpoints,scale
441,BlLayout,layouts should override method bllayout #measure with to implement the actual measuring.,0,1,Keyimplementationpoints,layouts should override method bllayout measure with to implement the actual measuring
417,BlLayout,also it does not matter if layout is requeste one or 1000 time only one layout phase is performed improving performance.,0,1,Keyimplementationpoints,also it does not matter if layout is requeste one or 1000 time only one layout phase is performed improving performance
1131,GtGradAbstractTreeLayout,it improved the older algorithm s ability to handle non uniform sized nodes.,0,1,Keyimplementationpoints,it improved the older algorithm s ability to handle non uniform sized nodes
447,BlLayout,after the entire layout phase is completed the real bounds and measured bounds will have the same value.,0,1,Keyimplementationpoints,after the entire layout phase is completed the real bounds and measured bounds will have the same value
464,BlLayout,todo,0,1,Keyimplementationpoints,todo
4091,WALabelledFormDialog,override the buttons method to change the text or number of submit buttons on the form.,0,1,Keyimplementationpoints,override the buttons method to change the text or number of submit buttons on the form
451,BlLayout,applying the layout,0,1,Keyimplementationpoints,applying the layout
1468,GtRlBaselineTagReleaseStrategy,as i am passive i do not export any metadata.,0,1,Keyimplementationpoints,as i am passive i do not export any metadata
3693,RTVerticalMultipleData,negative data are not allowed.,0,1,Keyimplementationpoints,negative data are not allowed
3893,WACookie,http cgi^netscape.com newsref std cookie spec^html,0,1,Keyimplementationpoints,http cgi netscape com newsref std cookie spec html
1783,TSpartaPaint,internal representation and key implementation points.,0,1,Keyimplementationpoints,internal representation and key implementation points
420,BlLayout,"when needing to test layouts, however, it is necessary to apply a layout immediately, instead of waiting for a frame to end.",0,1,Keyimplementationpoints,when needing to test layouts however it is necessary to apply a layout immediately instead of waiting for a frame to end
137,BlDecelerateInterpolator,my formula is,0,1,Keyimplementationpoints,my formula is
1492,GtRlMajorVersionComputation,if the symbolic version number on which i am applied has a patch or a minor number i reset them to zero in the created version number.,0,1,Keyimplementationpoints,if the symbolic version number on which i am applied has a patch or a minor number i reset them to zero in the created version number
255,BlGridLayout,grid layout supports spacing between cells which can be set sending cellspacing message.,0,1,Keyimplementationpoints,grid layout supports spacing between cells which can be set sending cellspacing message
2292,TDependencyQueries,this symbol will be used to find a moosequeryabstactdirectionstrategy to configure a moosequerycalculator.,0,1,Keyimplementationpoints,this symbol will be used to find a moosequeryabstactdirectionstrategy to configure a moosequerycalculator
138,BlDecelerateInterpolator,"f x 1 1 x ^n, where n 2 factor",0,1,Keyimplementationpoints,f x 1 1 x n where n 2 factor
2838,PMLineSearch,optimization tip!!!,0,1,Keyimplementationpoints,optimization tip
412,BlLayout,"this is done after events and tasks have been executed, but before the drawing phase.",0,1,Keyimplementationpoints,this is done after events and tasks have been executed but before the drawing phase
118,BlClickEvent,the order of fired events,0,1,Keyimplementationpoints,the order of fired events
2697,PRScreenshotAnnotation,class the targetted class,0,0,Keyimplementationpoints,class the targetted class
3978,WAExpiringCache,has to be positive.,0,0,Keyimplementationpoints,has to be positive
2652,PRPhase,do each,0,0,Keyimplementationpoints,do each
2072,MalHgNode,level,0,0,Keyimplementationpoints,level
755,BlTextElementMeasurementStrategyExamples,method bltextelement #editormeasurement,0,0,Keyimplementationpoints,method bltextelement editormeasurement
4201,WAOptionGroupTag,see wainputtest #renderoptiongroupon for examples.,0,0,Keyimplementationpoints,see wainputtest renderoptiongroupon for examples
1014,GtDiagrammerArrowheadFilledTriangleStencil,i create a filled triangle arrowhead,0,0,Keyimplementationpoints,i create a filled triangle arrowhead
1990,FMOne,trait named #famixtmethod,0,0,Keyimplementationpoints,trait named famixtmethod
4013,WAFormDecoration,a waformdecoration places its component inside an html form tag.,0,0,Keyimplementationpoints,a waformdecoration places its component inside an html form tag
3171,RTExperimentalExample,rtexperimentalexample new installtitle boxselectionforedges,0,0,Keyimplementationpoints,rtexperimentalexample new installtitle boxselectionforedges
761,BlTextElementMeasurementStrategyExamples,example bltextelementmeasurementstrategyexamples #textelementwithtightmeasurement nocode previewshow #gtlivefor previewheight 75,0,0,Keyimplementationpoints,example bltextelementmeasurementstrategyexamples textelementwithtightmeasurement nocode previewshow gtlivefor previewheight 75
3979,WAExpiringCache,maximumabsoluteage,0,0,Keyimplementationpoints,maximumabsoluteage
3007,RTBezier3Line,e1 @ rtdraggable.,0,0,Keyimplementationpoints,e1 @ rtdraggable
1751,TSpartaCompositeFilter,source filter3,0,0,Keyimplementationpoints,source filter3
2575,PRHeadingLevelOffsetTransformer,"for example, a headingleveloffset of 3 converts a 1st level pillar heading to an h4 in html.",0,0,Keyimplementationpoints,for example a headingleveloffset of 3 converts a 1st level pillar heading to an h4 in html
3336,RTHighlightableWithCursor,b rtumlclassbuilder new,0,0,Keyimplementationpoints,b rtumlclassbuilder new
1190,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewithonecircle previewshow #gtpreviewfor previewexpanded previewheight 300,0,0,Keyimplementationpoints,example gtgraphcircleenclosureexamples enclosurewithonecircle previewshow gtpreviewfor previewexpanded previewheight 300
1625,SpartaCanvas,apply filter on the whole canvas,0,0,Keyimplementationpoints,apply filter on the whole canvas
2493,PRAbstractCommand,defaultexporters latex,0,0,Keyimplementationpoints,defaultexporters latex
3405,RTLabeled,"e @ rtlabeled new text value my value is , value asstring .",0,0,Keyimplementationpoints,e @ rtlabeled new text value my value is value asstring
2179,ManifestMooseQuery,these meta data are used by other tools such as the smalllintmanifestchecker and the critics browser,0,0,Keyimplementationpoints,these meta data are used by other tools such as the smalllintmanifestchecker and the critics browser
3713,RTVerticalMultipleData,d barchartwithbartitle #name rotation 30.,0,0,Keyimplementationpoints,d barchartwithbartitle name rotation 30
4089,WALabelledFormDialog,see rendernameon in example below.,0,0,Keyimplementationpoints,see rendernameon in example below
2807,PMKolmogorovSmirnov1Sample,ks rejectequalityhypothesiswithalpha 005.,0,0,Keyimplementationpoints,ks rejectequalityhypothesiswithalpha 005
2214,MooseEntity,package yourpackage,0,0,Keyimplementationpoints,package yourpackage
2911,PMStepper,the most general stepper type is described by the stepper concept.,0,0,Keyimplementationpoints,the most general stepper type is described by the stepper concept
2831,PMLineSearch,pmlinesearch function funblock valueatzero g0 derivativeatzero dg0 valueatone g1 evaluate.,0,0,Keyimplementationpoints,pmlinesearch function funblock valueatzero g0 derivativeatzero dg0 valueatone g1 evaluate
3634,RTSunburstBuilderExamples,b build.,0,0,Keyimplementationpoints,b build
667,BlRectangleShapeWithArrowExplanation,after doing so we receive the expected vector shape we we can later use together with class blshapegeometry,0,0,Keyimplementationpoints,after doing so we receive the expected vector shape we we can later use together with class blshapegeometry
4259,WARequestContext,warequestcontext encapsulates all the knowledge that should be available while processing a single request.,0,0,Keyimplementationpoints,warequestcontext encapsulates all the knowledge that should be available while processing a single request
2675,PRPillarParserMain,i m responsible for starting the parsing process of a pillar document.,0,0,Keyimplementationpoints,i m responsible for starting the parsing process of a pillar document
3068,RTCalendarExample,dictionary dictionary new.,0,0,Keyimplementationpoints,dictionary dictionary new
1591,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints,language smalltalk
3954,WAErrorHandler,handlewarning,0,0,Keyimplementationpoints,handlewarning
1770,TSpartaPaint,i define an api of an abstract paint.,0,0,Keyimplementationpoints,i define an api of an abstract paint
3221,RTFilterInView,b normalizer normalizecolor #numberofmethods.,0,0,Keyimplementationpoints,b normalizer normalizecolor numberofmethods
2477,ChrysalPillarishConfiguration,i m a pillar specific class to manage code not generated for the configuration class.,0,0,Keyimplementationpoints,i m a pillar specific class to manage code not generated for the configuration class
1503,GtRlReleaseConfiguration,"users can configure default options that apply to all repositories from a release, or configure options for individual repositories.",0,0,Keyimplementationpoints,users can configure default options that apply to all repositories from a release or configure options for individual repositories
3465,RTLineDecorationExample,edges orderedcollection new.,0,0,Keyimplementationpoints,edges orderedcollection new
2124,MalLatticePatterns,mallatticepatterns on treillis reportmodules.,0,0,Keyimplementationpoints,mallatticepatterns on treillis reportmodules
2972,RTAbstractTreeBuilder,rtcirculartreemapbuilder,0,0,Keyimplementationpoints,rtcirculartreemapbuilder
2789,PMImplicitAnnouncer,an implicitannouncer is used by odesolver to announce step results implicitsolverannouncement .,0,0,Keyimplementationpoints,an implicitannouncer is used by odesolver to announce step results implicitsolverannouncement
1580,SpartaCanvas,https github^com syrel sparta raw master images spartacanvas 01 empty^png label emptycanvas,0,0,Keyimplementationpoints,https github com syrel sparta raw master images spartacanvas 01 empty png label emptycanvas
