comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
642,BlRectangleShapeWithArrowExplanation,"a traditional way to implement such geometry is to create a subclass of class blgeometry , override method blgeometry #buildpathonspartacanvas and implement quite cumbersome algorithm that computes the location of each point and then connects those points using moveto and lineto commands provided by pathbuilder .",0,1,Classreferences,a traditional way to implement such geometry is to create a subclass of class blgeometry override method blgeometry buildpathonspartacanvas and implement quite cumbersome algorithm that computes the location of each point and then connects those points using moveto and lineto commands provided by pathbuilder
53,BlChildrenCollection,class blchildrenorderedcollection stores children using a class orderedcollection,0,1,Classreferences,class blchildrenorderedcollection stores children using a class orderedcollection
800,BlTime,i encapsulate a concept of time and play a role of a time provider for animations or other parts of the system that compute durations or how much time passed since some action.,0,1,Classreferences,i encapsulate a concept of time and play a role of a time provider for animations or other parts of the system that compute durations or how much time passed since some action
1935,FMModel,a fmmetamodel containing instances of fm3elements describing famixstclass.,0,1,Classreferences,a fmmetamodel containing instances of fm3elements describing famixstclass
4219,WAPath,see wainspector for example use.,0,1,Classreferences,see wainspector for example use
583,BlMeasurementUnspecifiedMode,for more information see class comment of blmeasurementmode,0,1,Classreferences,for more information see class comment of blmeasurementmode
246,BlGridLayout,all children of an element with gridlayout must use gridconstraints that allows users to configure how children are located within grid independently.,0,1,Classreferences,all children of an element with gridlayout must use gridconstraints that allows users to configure how children are located within grid independently
645,BlRectangleShapeWithArrowExplanation,this is where a class blvectorshape comes in handy.,0,1,Classreferences,this is where a class blvectorshape comes in handy
2670,PRPillarParser,i use the prpillargrammar and i build a prdocument.,0,1,Classreferences,i use the prpillargrammar and i build a prdocument
3688,RTTreeMapExampleTODELETE,examples of rttreemap,0,1,Classreferences,examples of rttreemap
2973,RTAbstractTreeBuilder,rtbundlebuilder,0,1,Classreferences,rtbundlebuilder
3837,WABulkReapingCache,i am intended to be used in gemstone s instead of wahashcache.,0,1,Classreferences,i am intended to be used in gemstone s instead of wahashcache
1440,GtProtoTasker,interesting taskers to explore are class gttaskerorderednonrepetitive and class gtpostponingtasker .,0,1,Classreferences,interesting taskers to explore are class gttaskerorderednonrepetitive and class gtpostponingtasker
3504,RTLinkView,rtlinkview works with rthtml5exporter and,0,1,Classreferences,rtlinkview works with rthtml5exporter and
2754,PMBernoulliGeneratorTest,a bernoulligeneratortest is a test class for testing the behavior of bernoulligenerator,0,1,Classreferences,a bernoulligeneratortest is a test class for testing the behavior of bernoulligenerator
594,BlMorphicWindowHost,i am a concrete implementation of a blhost that allows users to open host bloc spaces within moprhic windows,0,1,Classreferences,i am a concrete implementation of a blhost that allows users to open host bloc spaces within moprhic windows
387,BlKeyCombination,see blkeycombinationvisitor,0,1,Classreferences,see blkeycombinationvisitor
1436,GtProtoTasker,tasker is responsible for collectin class gttaskertask tasks and executing them when requested.,0,1,Classreferences,tasker is responsible for collectin class gttaskertask tasks and executing them when requested
1075,GtExampleDependenciesResolver,"to determine if a message send represents a dependency to a method containing an example, i use heuristic defined by subclasses of gtexampledependencyresolver .",0,1,Classreferences,to determine if a message send represents a dependency to a method containing an example i use heuristic defined by subclasses of gtexampledependencyresolver
1932,FMModel,a fmmodel has a fmmetamodel as meta model which has a fmmetametamodel has metamodel.,0,1,Classreferences,a fmmodel has a fmmetamodel as meta model which has a fmmetametamodel has metamodel
2021,KGBForMetricsTestResource,i am a test resource building a famixstmodel with some of kgb packages used for metrics tests.,0,1,Classreferences,i am a test resource building a famixstmodel with some of kgb packages used for metrics tests
2017,FmxMBPrintVisitor,see fmxmbvisitor to see how to use me.,0,1,Classreferences,see fmxmbvisitor to see how to use me
363,BlInfiniteDataSourceItemRangeMoved,addeventhandleron blinfinitedatasourceitemrangemoved,0,1,Classreferences,addeventhandleron blinfinitedatasourceitemrangemoved
4220,WAPath,use watrail to handle breadcrumbs for sequences of call and answers .,0,1,Classreferences,use watrail to handle breadcrumbs for sequences of call and answers
1877,FAMIXNamespaceGroup,famixnamespacegroup is a moosegroup containing only famix enities of type famixnamespace.,0,1,Classreferences,famixnamespacegroup is a moosegroup containing only famix enities of type famixnamespace
2974,RTAbstractTreeBuilder,rtsunburstbuilder,0,1,Classreferences,rtsunburstbuilder
1888,FamixTPackage,java extractors map java packages to famixnamespaces.,0,1,Classreferences,java extractors map java packages to famixnamespaces
52,BlChildrenCollection,class blchildrenlinkedlist stores children using a class linkedlist,0,1,Classreferences,class blchildrenlinkedlist stores children using a class linkedlist
2174,ManifestFamixPharoSmalltalkEntities,these meta data are used by other tools such as the smalllintmanifestchecker and the critics browser,0,1,Classreferences,these meta data are used by other tools such as the smalllintmanifestchecker and the critics browser
2676,PRPillarParserMain,"if possible, i will use a compiled version of prpillarparser.",0,1,Classreferences,if possible i will use a compiled version of prpillarparser
2515,PRBookTesterVisitor,i gather all results as prbooktestresult s in alltestsresults.,0,1,Classreferences,i gather all results as prbooktestresult s in alltestsresults
380,BlInfiniteSmoothScrollerAction,i hold information about a smooth scroll request by a smoothscroller.,0,1,Classreferences,i hold information about a smooth scroll request by a smoothscroller
938,BrTabAddedEvent,i am sent when a new tab is added to class brtabgroupmodel,0,1,Classreferences,i am sent when a new tab is added to class brtabgroupmodel
156,BlDevScripterClickStep,"i fire a class blmousedownevent , class blmouseupevent , and class blclickevent .",0,1,Classreferences,i fire a class blmousedownevent class blmouseupevent and class blclickevent
806,BlUniverseEvent,i am an event that is sent to the universe by the host to control the universe s lifecycle,0,1,Classreferences,i am an event that is sent to the universe by the host to control the universe s lifecycle
3847,WACanvasWidget,a common superclass for all widgets that want to use wahtmlcanvas as their renderer.,0,1,Classreferences,a common superclass for all widgets that want to use wahtmlcanvas as their renderer
1274,GtGraphTreemapLayoutConstraints,i am a class bllayoutconstraints for class gtgraphtreemapsquarifiedlayout layout.,0,1,Classreferences,i am a class bllayoutconstraints for class gtgraphtreemapsquarifiedlayout layout
1080,GtExampleFactory,i am a factory that can create class gtexample instances.,0,1,Classreferences,i am a factory that can create class gtexample instances
39,BlChildrenCollection,i am used by a class blelement to store its children.,0,1,Classreferences,i am used by a class blelement to store its children
944,BrTextEditor,i make use of class brtextadornmentattribute to augment text with visual elements.,0,1,Classreferences,i make use of class brtextadornmentattribute to augment text with visual elements
924,BrLook,in addition to the brviewmodel i listen to ui events and update decoration non meaningful elements of the widgets,0,1,Classreferences,in addition to the brviewmodel i listen to ui events and update decoration non meaningful elements of the widgets
2726,PRShowClassTransformer,i create a prcodeblock with the class definition within it.,0,1,Classreferences,i create a prcodeblock with the class definition within it
998,Gt4XMLHighlightedToken,this class stores a highlight textcolor and 1 based start end highlight positions.,0,1,Classreferences,this class stores a highlight textcolor and 1 based start end highlight positions
2422,PPSea,the input represented by dots is called water and water can appear before and after the island.,0,0,Classreferences,the input represented by dots is called water and water can appear before and after the island
1309,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesthirdstep previewexpanded true nocode,0,0,Classreferences,example gtgraphtreemaplayoutexamples squarifywithsevennodesthirdstep previewexpanded true nocode
3316,RTGrapherSelectRangeViewContext,ds y cls cls numberofmethods 50 .,0,0,Classreferences,ds y cls cls numberofmethods 50
3065,RTCalendarExample,b tab colors dictionary,0,0,Classreferences,b tab colors dictionary
3426,RTLabeled,xxxxx,0,0,Classreferences,xxxxx
3342,RTHighlightableWithCursor,b methodshape color color black.,0,0,Classreferences,b methodshape color color black
715,BlSpaceFramePhase,i represent a frame phase.,0,0,Classreferences,i represent a frame phase
4087,WALabelledFormDialog,a standard text input field is used for each row of data.,0,0,Classreferences,a standard text input field is used for each row of data
2423,PPSea,"use it, if you don t want to define all the grammar rules and you want to skip something.",0,0,Classreferences,use it if you don t want to define all the grammar rules and you want to skip something
1987,FMOne,description,0,0,Classreferences,description
1766,TSpartaPaint,"a paint is transformable and can be used with one of extend modes, for example repeat, reflect or clamp.",0,0,Classreferences,a paint is transformable and can be used with one of extend modes for example repeat reflect or clamp
2696,PRScreenshotAnnotation,package the targetted package,0,0,Classreferences,package the targetted package
743,BlTextElementMeasurementStrategyExamples,"there is no perfect strategy, therefore understanding the differences between them is an important step in learning how to work with text in bloc.",0,0,Classreferences,there is no perfect strategy therefore understanding the differences between them is an important step in learning how to work with text in bloc
2738,PRWatcher,"each 5 seconds, the website is regenerated",0,0,Classreferences,each 5 seconds the website is regenerated
727,BlTextBackgroundAttribute,paint set background paint,0,0,Classreferences,paint set background paint
1187,GtGraphCircleEnclosure,a circle enclosure is represented by a cyan circle.,0,0,Classreferences,a circle enclosure is represented by a cyan circle
1591,SpartaCanvas,language smalltalk,0,0,Classreferences,language smalltalk
2310,TDependencyQueries,will return a mooseincomingqueryresult containing the famixassociation having afamixclass or its children as target,0,0,Classreferences,will return a mooseincomingqueryresult containing the famixassociation having afamixclass or its children as target
2513,PRBookTesterVisitor,i am a visitor specialized in visiting books and testing their code.,0,0,Classreferences,i am a visitor specialized in visiting books and testing their code
1051,GtDiagrammerPicker,picker,0,0,Classreferences,picker
3404,RTLabeled,v add e.,0,0,Classreferences,v add e
426,BlLayout,an edge can be layouted only after the position of the elements that it connects is known.,0,0,Classreferences,an edge can be layouted only after the position of the elements that it connects is known
3199,RTFilterInView,b shape box size #numberofmethods.,0,0,Classreferences,b shape box size numberofmethods
1197,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewiththreecircles previewshow #gtpreviewfor previewexpanded previewheight 300,0,0,Classreferences,example gtgraphcircleenclosureexamples enclosurewiththreecircles previewshow gtpreviewfor previewexpanded previewheight 300
4253,WAProtectionFilter,"do add this filter to a wasession for example to avoid session hijacking, do not add it to static request handlers such as waapplication or wadispatcher as this might restrict access to the handler if your ip changes.",0,0,Classreferences,do add this filter to a wasession for example to avoid session hijacking do not add it to static request handlers such as waapplication or wadispatcher as this might restrict access to the handler if your ip changes
1291,GtGraphTreemapSquarify,i use method gtgraphtreemapnode #weight node values to split an area into.,0,0,Classreferences,i use method gtgraphtreemapnode weight node values to split an area into
1557,SpartaCanvas,public api and key messages,0,0,Classreferences,public api and key messages
752,BlTextElementMeasurementStrategyExamples,editor measurement,0,0,Classreferences,editor measurement
2642,PRPhase,i am an abstract class to describe a phase of an export.,0,0,Classreferences,i am an abstract class to describe a phase of an export
2214,MooseEntity,package yourpackage,0,0,Classreferences,package yourpackage
3502,RTLinkView,i allow to export several views,0,0,Classreferences,i allow to export several views
2491,PRAbstractCommand,argdictionary,0,0,Classreferences,argdictionary
2164,MalTerms,"hapax is distributed under bsd license, see package comment.",0,0,Classreferences,hapax is distributed under bsd license see package comment
7,BlArrowheadSimpleArrow,both my size and arrow length depend on the curve width.,0,0,Classreferences,both my size and arrow length depend on the curve width
46,BlChildrenCollection,"for example, an array for storing children optimises for accessing fast accesses at any position.",0,0,Classreferences,for example an array for storing children optimises for accessing fast accesses at any position
1863,FamixJavaEntity,model.,0,0,Classreferences,model
2487,PRAbstractCommand,you can obtain the same doing,0,0,Classreferences,you can obtain the same doing
1567,SpartaCanvas,mask create a builder of masking draw operation,0,0,Classreferences,mask create a builder of masking draw operation
2206,MooseEntity,see mooseentitystate for more information,0,0,Classreferences,see mooseentitystate for more information
2072,MalHgNode,level,0,0,Classreferences,level
3779,TROSMShape,10 in roassal space 1km in osm.,0,0,Classreferences,10 in roassal space 1km in osm
962,BrTextEditorExamples,example brtexteditorexamples #editor text,0,0,Classreferences,example brtexteditorexamples editor text
410,BlLayout,phases are modeled as subclasses of class blspaceframephase and are executed once per frame.,0,0,Classreferences,phases are modeled as subclasses of class blspaceframephase and are executed once per frame
2411,PPSea,x^^^^^a..,0,0,Classreferences,x a
1813,TSpFontDescriptor,"i am a helper trait that defines basic font properties such as weight, style and stretch",0,0,Classreferences,i am a helper trait that defines basic font properties such as weight style and stretch
3575,RTRotatedLabel,"shape rtrotatedlabel new text c class , c name angleindegree c c numberofmethods 360 .",0,0,Classreferences,shape rtrotatedlabel new text c class c name angleindegree c c numberofmethods 360
4066,WAInspector,this is an abstract implementation of a web based object inspector.,0,0,Classreferences,this is an abstract implementation of a web based object inspector
1817,TSpTextRun,"note that textrun is optimised for the case of simple ascii string all chars are 8 bit , simple multilanguage string all chars are 16 bit and complex scripts characters have various length of 8 32 bits .",0,0,Classreferences,note that textrun is optimised for the case of simple ascii string all chars are 8 bit simple multilanguage string all chars are 16 bit and complex scripts characters have various length of 8 32 bits
3855,WAComboResponse,"for example, a search results page might use something like",0,0,Classreferences,for example a search results page might use something like
2592,PRInputFileAnnotation,my tag is inputfile .,0,0,Classreferences,my tag is inputfile
3969,WAExpiringCache,overflowaction symbol,0,0,Classreferences,overflowaction symbol
1611,SpartaCanvas,language smalltalk,0,0,Classreferences,language smalltalk
3467,RTLineDecorationExample,edges add rtdecoratedline new color color blue width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2 .,0,0,Classreferences,edges add rtdecoratedline new color color blue width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2
3359,RTHighlightableWithCursor,b edges movebehind connectfrom #superclass.,0,0,Classreferences,b edges movebehind connectfrom superclass
2432,PPSea,afterwaterparser,0,0,Classreferences,afterwaterparser
2985,RTAttachPoint,i am the superclass of the class hierarchy describing attach points.,0,0,Classreferences,i am the superclass of the class hierarchy describing attach points
2426,PPSea,afterwaterparser object,0,0,Classreferences,afterwaterparser object
3503,RTLinkView,"for instance if in your visualization rtview, you have elements that have visualizalitations you can use it to explore it in a web browser",0,0,Classreferences,for instance if in your visualization rtview you have elements that have visualizalitations you can use it to explore it in a web browser
816,BrEditorTextFlowLine,i store reference to the next line in order to avoid unnecessary array of lines creation for a very common case of just one line,0,0,Classreferences,i store reference to the next line in order to avoid unnecessary array of lines creation for a very common case of just one line
3001,RTBezier3Line,e3 s elementon middle .,0,0,Classreferences,e3 s elementon middle
3974,WAExpiringCache,has to be positive.,0,0,Classreferences,has to be positive
129,BlConcatenationRopeIterator,i am a special iterator used to iterate over concatenation rope,0,0,Classreferences,i am a special iterator used to iterate over concatenation rope
430,BlLayout,performing a layout,0,0,Classreferences,performing a layout
3858,WAComboResponse,self rendersearchlabelon acanvas.,0,0,Classreferences,self rendersearchlabelon acanvas
3673,RTTextWord,text string text,0,0,Classreferences,text string text
456,BlLayout,this step find the size of an element and sets measuredextent or position sometimes,0,0,Classreferences,this step find the size of an element and sets measuredextent or position sometimes
566,BlMatrixDecomposition,perspective,0,0,Classreferences,perspective
2701,PRScreenshotAnnotation,file width 50,0,0,Classreferences,file width 50
466,BlLayout,i define an api of a layout.,0,0,Classreferences,i define an api of a layout
2652,PRPhase,do each,0,0,Classreferences,do each
613,BlMouseProcessor,"from mouse down, mouse up, and mouse move events.",0,0,Classreferences,from mouse down mouse up and mouse move events
2062,MalHgNode,parent malhgnode,0,0,Classreferences,parent malhgnode
412,BlLayout,"this is done after events and tasks have been executed, but before the drawing phase.",0,0,Classreferences,this is done after events and tasks have been executed but before the drawing phase
1566,SpartaCanvas,filter create a builder of filter drawing operation,0,0,Classreferences,filter create a builder of filter drawing operation
1784,TSpartaPaint,"generally, a paint is not meant to be an external object, however for additional flexibility i am implemented as a trait.",0,0,Classreferences,generally a paint is not meant to be an external object however for additional flexibility i am implemented as a trait
3598,RTScrollBarBuilder,width to set a static size of width.,0,0,Classreferences,width to set a static size of width
3577,RTRotatedLabel,rtgridlayout on es.,0,0,Classreferences,rtgridlayout on es
3892,WACookie,netscape spec,0,0,Classreferences,netscape spec
1717,SpartaLine,i represent a line.,0,0,Classreferences,i represent a line
2927,RTAbout,i am a class that display general information about roassal,0,0,Classreferences,i am a class that display general information about roassal
931,BrPagerPagePreviewResizeListener,i update the size of a page preview element in a scroll bar according to the size of a corresponding page,0,0,Classreferences,i update the size of a page preview element in a scroll bar according to the size of a corresponding page
1305,GtGraphTreemapSquarify,"next we add a second rectangle, above the first.",0,0,Classreferences,next we add a second rectangle above the first
3410,RTLabeled,highlightable object,0,0,Classreferences,highlightable object
3621,RTSunburstBuilder,"i am a class to create visualizations about rings, center is the root of the tree and arcs are the sub trees.",0,0,Classreferences,i am a class to create visualizations about rings center is the root of the tree and arcs are the sub trees
1120,GtExampleProcessor,"can return a value, depending on the processor.",0,0,Classreferences,can return a value depending on the processor
2292,TDependencyQueries,this symbol will be used to find a moosequeryabstactdirectionstrategy to configure a moosequerycalculator.,0,0,Classreferences,this symbol will be used to find a moosequeryabstactdirectionstrategy to configure a moosequerycalculator
3529,RTPopupTest,popup object,0,0,Classreferences,popup object
1719,SpartaLine,public api and key messages,0,0,Classreferences,public api and key messages
2219,MooseEntity,mseproperty #yourextendingattribute type #yourtype,0,0,Classreferences,mseproperty yourextendingattribute type yourtype
1083,GtExampleFactory,"to create an example, a method defining an example is executed having a provider as a receiver.",0,0,Classreferences,to create an example a method defining an example is executed having a provider as a receiver
227,BlFocusExamples,2 click one any cell to give it a focus blue border should appear,0,0,Classreferences,2 click one any cell to give it a focus blue border should appear
3890,WACookie,browser support,0,0,Classreferences,browser support
1504,GtRlReleaseConfiguration,my main api methods for setting other default options are,0,0,Classreferences,my main api methods for setting other default options are
2548,PRDocumentListAnnotation,"when no template file is specified, abstracts are generated as documentgroup containing different files elements.",0,0,Classreferences,when no template file is specified abstracts are generated as documentgroup containing different files elements
196,BlElementRemovedEvent,example,0,0,Classreferences,example
3419,RTLabeled,highlightable,0,0,Classreferences,highlightable
2761,PMExponentialGenerator,"the default randomgenerator is pmrandom, but can be modified.",0,0,Classreferences,the default randomgenerator is pmrandom but can be modified
3422,RTLabeled,xxxxx,0,0,Classreferences,xxxxx
748,BlTextElementMeasurementStrategyExamples,the width is given by the exact bounds of the element s text.,0,0,Classreferences,the width is given by the exact bounds of the element s text
194,BlElementRemovedEvent,is sent by an element after it is removed from the parent.,0,0,Classreferences,is sent by an element after it is removed from the parent
2907,PMStepper,basic steppers execute one timestep of a specific order with a given stepsize.,0,0,Classreferences,basic steppers execute one timestep of a specific order with a given stepsize
20,BlArrowheadTriangle,it is possible to have a border around triangle by specifying a border width of a triangle arrowhead.,0,0,Classreferences,it is possible to have a border around triangle by specifying a border width of a triangle arrowhead
2208,MooseEntity,entities should also be meta described in terms of fame.,0,0,Classreferences,entities should also be meta described in terms of fame
3859,WAComboResponse,acanvas flush.,0,0,Classreferences,acanvas flush
1826,XdDocumentsExamples,znbase64encoder new,0,0,Classreferences,znbase64encoder new
3670,RTTextWord,a rttextword represents one word of an original text.,0,0,Classreferences,a rttextword represents one word of an original text
1290,GtGraphTreemapSquarify,i split an area into rectangles that are close to squares aspect ratio 1 as much as possible.,0,0,Classreferences,i split an area into rectangles that are close to squares aspect ratio 1 as much as possible
3398,RTLabeled,a rtlabeled adds a label above an element.,0,0,Classreferences,a rtlabeled adds a label above an element
3350,RTHighlightableWithCursor,^b view,0,0,Classreferences,b view
384,BlKeyCombination,i represent an abstract key combination which is the most important part of blshortcut .,0,0,Classreferences,i represent an abstract key combination which is the most important part of blshortcut
2590,PRInputFileAnnotation,i include a reference to a pillar file.,0,0,Classreferences,i include a reference to a pillar file
959,BrTextEditorExamples,"next, we build the editor",0,0,Classreferences,next we build the editor
558,BlMatrixDecomposition,translation,0,0,Classreferences,translation
2194,MooseEntity,"any moose entity should answer its mooseid, its moosename and its moosemodel.",0,0,Classreferences,any moose entity should answer its mooseid its moosename and its moosemodel
3786,TROSMShape,remember working limit for lat lon is 8505113,0,0,Classreferences,remember working limit for lat lon is 8505113
3946,WADynamicVariable,i exist for legacy purposes.,0,0,Classreferences,i exist for legacy purposes
4091,WALabelledFormDialog,override the buttons method to change the text or number of submit buttons on the form.,0,0,Classreferences,override the buttons method to change the text or number of submit buttons on the form
3006,RTBezier3Line,v add e1 add e2 add e3 add edge.,0,0,Classreferences,v add e1 add e2 add e3 add edge
2424,PPSea,"i am still an experiment, but if you know how to improve me, please contact jan kurs at kurs@iam^unibe.ch",0,0,Classreferences,i am still an experiment but if you know how to improve me please contact jan kurs at kurs@iam unibe ch
4121,WALabelledFormDialog,selected roger,0,0,Classreferences,selected roger
2554,PRDocumentListAnnotation,doclist path wrongdirectory limit 3 sort date templates # templates docarticle^mustache templates template^mustache should raise an error,0,0,Classreferences,doclist path wrongdirectory limit 3 sort date templates templates docarticle mustache templates template mustache should raise an error
413,BlLayout,"layouting should to be executed during a frame when various properties like, width, height or position change in any element contained by the space.",0,0,Classreferences,layouting should to be executed during a frame when various properties like width height or position change in any element contained by the space
3926,WADatalistTag,option value firefox,0,0,Classreferences,option value firefox
3852,WAComboResponse,"if streaming is desired, the response can be flushed by sending it the #flush message.",0,0,Classreferences,if streaming is desired the response can be flushed by sending it the flush message
827,BrExamplesShowroom,"the following glamorous button reacts to various ui interaction events and changes its style according the state pressed, hovered",0,0,Classreferences,the following glamorous button reacts to various ui interaction events and changes its style according the state pressed hovered
4213,WAPath,"the association value is an object of your choosing, which your code uses to restore that page .",0,0,Classreferences,the association value is an object of your choosing which your code uses to restore that page
2430,PPSea,context object,0,0,Classreferences,context object
3647,RTSVGAbstractLine,the decoration refers to the maker of the line.,0,0,Classreferences,the decoration refers to the maker of the line
1465,GtRlBaselineTagReleaseStrategy,i indicate a passive release as no actions need to be executed.,0,0,Classreferences,i indicate a passive release as no actions need to be executed
3646,RTSVGAbstractLine,a rtsvgabstractline refers to the common interface for both regular svg lines and bezier lines as paths .,0,0,Classreferences,a rtsvgabstractline refers to the common interface for both regular svg lines and bezier lines as paths
2149,MalRowMatrix,this class is part of hapax.,0,0,Classreferences,this class is part of hapax
1931,FMModel,i have a meta model containing descriptions of my content.,0,0,Classreferences,i have a meta model containing descriptions of my content
666,BlRectangleShapeWithArrowExplanation,to do so we should send method blpointshape #moveby to the connection point of the splitted line in the middle of the topedge .,0,0,Classreferences,to do so we should send method blpointshape moveby to the connection point of the splitted line in the middle of the topedge
2419,PPSea,xac,0,0,Classreferences,xac
1301,GtGraphTreemapSquarify,we next fill the left half.,0,0,Classreferences,we next fill the left half
217,BlExampleElementWithBrokenOnLayout,i am an element with a broken onlayout method that throws error subscriptoutofbounds,0,0,Classreferences,i am an element with a broken onlayout method that throws error subscriptoutofbounds
3591,RTScrollBarBuilder,"more than a draggable view, it allows to keep a mark about your position in the view and it scale for large views.",0,0,Classreferences,more than a draggable view it allows to keep a mark about your position in the view and it scale for large views
10,BlArrowheadSimpleArrow,the with of the outer arrows can be specified by changing border width of a simple arrow arrowhead.,0,0,Classreferences,the with of the outer arrows can be specified by changing border width of a simple arrow arrowhead
834,BrExamplesShowroom,labelled toggle,0,0,Classreferences,labelled toggle
3402,RTLabeled,v rtview new.,0,0,Classreferences,v rtview new
3593,RTScrollBarBuilder,aving an orientation #vertical or #horizontal.,0,0,Classreferences,aving an orientation vertical or horizontal
2312,TDependencyQueries,will return a mooseoutgoingqueryresult containing the famixassociation having afamixmethod or its children as source,0,0,Classreferences,will return a mooseoutgoingqueryresult containing the famixassociation having afamixmethod or its children as source
3458,RTLineDecorationExample,translateto 0 @ 0,0,0,Classreferences,translateto 0 @ 0
3988,WAExpiringCache,#removeabsoluteoldest remove the entry that has been created the longest time ago,0,0,Classreferences,removeabsoluteoldest remove the entry that has been created the longest time ago
905,BrGlamorousIcons,it imports all png files and creates class methods with the same name.,0,0,Classreferences,it imports all png files and creates class methods with the same name
2695,PRScreenshotAnnotation,my parameters are,0,0,Classreferences,my parameters are
907,BrGlamorousIcons,gt icons asfilereference,0,0,Classreferences,gt icons asfilereference
2805,PMKolmogorovSmirnov1Sample,ks kolmogorovsmirnov comparedata 1 to 100 collect i nd random withdistribution nd.,0,0,Classreferences,ks kolmogorovsmirnov comparedata 1 to 100 collect i nd random withdistribution nd
443,BlLayout,each element has real bounds blelement #bounds and measured bounds blelement #measuredbounds .,0,0,Classreferences,each element has real bounds blelement bounds and measured bounds blelement measuredbounds
2409,PPSea,one can create it on a parser p by calling p island eg,0,0,Classreferences,one can create it on a parser p by calling p island eg
1196,GtGraphCircleEnclosure,let s add the third circle to our enclosure to see the result,0,0,Classreferences,let s add the third circle to our enclosure to see the result
4107,WALabelledFormDialog,rows,0,0,Classreferences,rows
640,BlRectangleShapeWithArrowExplanation,"the goal of this tutorial is to create an element with an arrow like pointer in the middle of the top edge, as shown below",0,0,Classreferences,the goal of this tutorial is to create an element with an arrow like pointer in the middle of the top edge as shown below
3063,RTCalendarExample,rtcalendarexample new installtitle visualizationcsv,0,0,Classreferences,rtcalendarexample new installtitle visualizationcsv
1721,SpartaLine,to get my end point,0,0,Classreferences,to get my end point
1559,SpartaCanvas,stroke create a builder of stroke drawing operation,0,0,Classreferences,stroke create a builder of stroke drawing operation
1403,GtLibraryInstallerLogAnnouncement,the ui may want to display them in a transcript,0,0,Classreferences,the ui may want to display them in a transcript
4309,WATagBrush,this is the superclass for all xml element classes.,0,0,Classreferences,this is the superclass for all xml element classes
4278,WASelection,selection,0,0,Classreferences,selection
2997,RTBezier3Line,v rtview new.,0,0,Classreferences,v rtview new
3068,RTCalendarExample,dictionary dictionary new.,0,0,Classreferences,dictionary dictionary new
2655,PRPhase,start each,0,0,Classreferences,start each
1604,SpartaCanvas,language smalltalk,0,0,Classreferences,language smalltalk
4055,WAImageButtonTag,"when a pointing device is used to click on the image, the form is submitted and the click coordinates passed to the server.",0,0,Classreferences,when a pointing device is used to click on the image the form is submitted and the click coordinates passed to the server
3798,TROSMShape,remove tile if not used in display.,0,0,Classreferences,remove tile if not used in display
248,BlGridLayout,"each line is assigned to an index, meaning that a grid with n columns would have n 1 line.",0,0,Classreferences,each line is assigned to an index meaning that a grid with n columns would have n 1 line
