comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
1150,GtGradAbstractTreeLayout,gtgradtreelayout is a superclass of gtgradhorizontaltreelayout and gtgradverticaltreelayout classes and contains generic tree layout methods and definitions of methods the two subclasses need to redefine.,0,1,Collaborators,gtgradtreelayout is a superclass of gtgradhorizontaltreelayout and gtgradverticaltreelayout classes and contains generic tree layout methods and definitions of methods the two subclasses need to redefine
2635,PRParameter,my key is instance of prparameterkey and its associated vaue is an instance of prparametervalue.,0,1,Collaborators,my key is instance of prparameterkey and its associated vaue is an instance of prparametervalue
2966,RTAbstractStackedDataSet,a data set has to be added to a rtgrapher.,0,1,Collaborators,a data set has to be added to a rtgrapher
2973,RTAbstractTreeBuilder,rtbundlebuilder,0,1,Collaborators,rtbundlebuilder
2278,PackageBlueprintTestResource,i am a test resource building a famixstmodel with the package blueprint test resource entities.,0,1,Collaborators,i am a test resource building a famixstmodel with the package blueprint test resource entities
2513,PRBookTesterVisitor,i am a visitor specialized in visiting books and testing their code.,0,1,Collaborators,i am a visitor specialized in visiting books and testing their code
4206,WAPainterVisitor,an implementation of the visitor pattern for painter subclasses.,0,1,Collaborators,an implementation of the visitor pattern for painter subclasses
944,BrTextEditor,i make use of class brtextadornmentattribute to augment text with visual elements.,0,1,Collaborators,i make use of class brtextadornmentattribute to augment text with visual elements
2974,RTAbstractTreeBuilder,rtsunburstbuilder,0,1,Collaborators,rtsunburstbuilder
3837,WABulkReapingCache,i am intended to be used in gemstone s instead of wahashcache.,0,1,Collaborators,i am intended to be used in gemstone s instead of wahashcache
2162,MalTerms,"copyright c , 2004 2007 adrian kuhn.",0,1,Collaborators,copyright c 2004 2007 adrian kuhn
3838,WABulkReapingCache,a background process should send #reap to me.,0,1,Collaborators,a background process should send reap to me
3952,WAErrorHandler,waerrorhandler catches errors and warnings and provides two methods for handling each type of exception,0,1,Collaborators,waerrorhandler catches errors and warnings and provides two methods for handling each type of exception
2179,ManifestMooseQuery,these meta data are used by other tools such as the smalllintmanifestchecker and the critics browser,0,1,Collaborators,these meta data are used by other tools such as the smalllintmanifestchecker and the critics browser
1931,FMModel,i have a meta model containing descriptions of my content.,0,1,Collaborators,i have a meta model containing descriptions of my content
1151,GtGradAbstractTreeLayout,"generally, the differences between the implementations of the hozitonal and vertical variants are really small, revolving around one using or setting the x and the other y coordinates.",0,1,Collaborators,generally the differences between the implementations of the hozitonal and vertical variants are really small revolving around one using or setting the x and the other y coordinates
3866,WAComboResponse,"server adaptors need to be aware that a committed response must be closed, when complete.",0,1,Collaborators,server adaptors need to be aware that a committed response must be closed when complete
1274,GtGraphTreemapLayoutConstraints,i am a class bllayoutconstraints for class gtgraphtreemapsquarifiedlayout layout.,0,1,Collaborators,i am a class bllayoutconstraints for class gtgraphtreemapsquarifiedlayout layout
1908,FamixTTrait,famixtrait models a trait as it can be found in pharo or php.,0,1,Collaborators,famixtrait models a trait as it can be found in pharo or php
211,BlElementSelectionAcquiredEvent,is sent when element gets inside of mouse selection rectangle or when the overlapping rectangle formed by element s bounds and selection rectangle changes.,0,1,Collaborators,is sent when element gets inside of mouse selection rectangle or when the overlapping rectangle formed by element s bounds and selection rectangle changes
4320,WAUpTimeTracker,access the timestamp when the image booted as follows,0,1,Collaborators,access the timestamp when the image booted as follows
4026,WAFormTag,the form element acts as a container for input elements and buttons.,0,1,Collaborators,the form element acts as a container for input elements and buttons
4322,WAUpTimeTracker,access the duration how long ago the image booted as follows,0,1,Collaborators,access the duration how long ago the image booted as follows
3568,RTResizeCanceled,dcrtresizable,0,1,Collaborators,dcrtresizable
2021,KGBForMetricsTestResource,i am a test resource building a famixstmodel with some of kgb packages used for metrics tests.,0,1,Collaborators,i am a test resource building a famixstmodel with some of kgb packages used for metrics tests
594,BlMorphicWindowHost,i am a concrete implementation of a blhost that allows users to open host bloc spaces within moprhic windows,0,1,Collaborators,i am a concrete implementation of a blhost that allows users to open host bloc spaces within moprhic windows
2163,MalTerms,this class is part of hapax.,0,1,Collaborators,this class is part of hapax
3683,RTTimelineSetTest,a rttimelinesettest is a test class for testing the behavior of rttimelineset,0,1,Collaborators,a rttimelinesettest is a test class for testing the behavior of rttimelineset
1556,SpartaCanvas,i am polymorphic with spartasurface .,0,1,Collaborators,i am polymorphic with spartasurface
380,BlInfiniteSmoothScrollerAction,i hold information about a smooth scroll request by a smoothscroller.,0,1,Collaborators,i hold information about a smooth scroll request by a smoothscroller
3505,RTLinkView,rtsvgexporter,0,1,Collaborators,rtsvgexporter
2684,PRPillarParserOld,i use the prpillargrammar and i build a prdocument.,0,1,Collaborators,i use the prpillargrammar and i build a prdocument
1022,GtDiagrammerEditorList,i fetch data from the diagrammer editor data source,0,1,Collaborators,i fetch data from the diagrammer editor data source
743,BlTextElementMeasurementStrategyExamples,"there is no perfect strategy, therefore understanding the differences between them is an important step in learning how to work with text in bloc.",0,1,Collaborators,there is no perfect strategy therefore understanding the differences between them is an important step in learning how to work with text in bloc
2677,PRPillarParserMain,i will also use the ston reader to read potentital metadata at the begining of the stream.,0,1,Collaborators,i will also use the ston reader to read potentital metadata at the begining of the stream
806,BlUniverseEvent,i am an event that is sent to the universe by the host to control the universe s lifecycle,0,1,Collaborators,i am an event that is sent to the universe by the host to control the universe s lifecycle
374,BlInfiniteExampleClassesDataSource,i am a data source of the collection of all classes in the image,0,1,Collaborators,i am a data source of the collection of all classes in the image
2670,PRPillarParser,i use the prpillargrammar and i build a prdocument.,0,1,Collaborators,i use the prpillargrammar and i build a prdocument
1767,TSpartaPaint,i am instantiated by canvas and does not supposed to be created by refering paint class directly.,0,1,Collaborators,i am instantiated by canvas and does not supposed to be created by refering paint class directly
1281,GtGraphTreemapSliceHorizontalLayout,i use class gtgraphtreemapslicehorizontal to compute class blelement children positions and extents.,0,1,Collaborators,i use class gtgraphtreemapslicehorizontal to compute class blelement children positions and extents
794,BlTextUnderlineAttribute,i am used together with class bltext and class tbltextstyleable to style text.,0,1,Collaborators,i am used together with class bltext and class tbltextstyleable to style text
3867,WAComboResponse,an uncommitted response should be handled as usual by the server adapter.,0,1,Collaborators,an uncommitted response should be handled as usual by the server adapter
2726,PRShowClassTransformer,i create a prcodeblock with the class definition within it.,0,1,Collaborators,i create a prcodeblock with the class definition within it
1877,FAMIXNamespaceGroup,famixnamespacegroup is a moosegroup containing only famix enities of type famixnamespace.,0,1,Collaborators,famixnamespacegroup is a moosegroup containing only famix enities of type famixnamespace
2353,PPDebugParser,used by adding enabledebug before parsing.,0,1,Collaborators,used by adding enabledebug before parsing
4212,WAPath,the association key is the text that is displayed in the breadcrimb.,0,1,Collaborators,the association key is the text that is displayed in the breadcrimb
742,BlTextElementMeasurementStrategyExamples,"class bltextelement provides different text measurement strategies, each suitable for a specific use case.",0,1,Collaborators,class bltextelement provides different text measurement strategies each suitable for a specific use case
1110,GtExampleInstanceSubject,i am the default subject of an example.,0,1,Collaborators,i am the default subject of an example
988,BrTextEditorSelectionRecorder,additionally i play a role of a selection strategy to support single or multiple selection.,0,1,Collaborators,additionally i play a role of a selection strategy to support single or multiple selection
2380,PPLiteralParser,abstract literal parser that parses some kind of literal type to be specified by subclasses .,0,1,Collaborators,abstract literal parser that parses some kind of literal type to be specified by subclasses
3666,RTTextPath,i am a simple class to generate text in roassal with athens cairo that uses the textpathcommand from roassal,0,1,Collaborators,i am a simple class to generate text in roassal with athens cairo that uses the textpathcommand from roassal
2290,TDependencyQueries,the actual core of the algorithms are in moosequerycalculator class.,0,1,Collaborators,the actual core of the algorithms are in moosequerycalculator class
2045,MalDendrogramNode,"hapax is distributed under bsd license, see package comment.",0,1,Collaborators,hapax is distributed under bsd license see package comment
2789,PMImplicitAnnouncer,an implicitannouncer is used by odesolver to announce step results implicitsolverannouncement .,0,1,Collaborators,an implicitannouncer is used by odesolver to announce step results implicitsolverannouncement
1006,GtConnectorButtonCreatedEvent,is sent by buttonattribute after button is created.,0,1,Collaborators,is sent by buttonattribute after button is created
4324,WAUpTimeTracker,at system startup the imageboottime is re set automatically.,0,1,Collaborators,at system startup the imageboottime is re set automatically
1366,GtGraphTreemapSquarifyLandscapeRectangle,i am used by class gtgraphtreemapsquarifystep .,0,1,Collaborators,i am used by class gtgraphtreemapsquarifystep
2164,MalTerms,"hapax is distributed under bsd license, see package comment.",0,1,Collaborators,hapax is distributed under bsd license see package comment
4074,WAInvisibleSessionTrackingStrategy,for document handlers query fields are used.,0,1,Collaborators,for document handlers query fields are used
2971,RTAbstractTreeBuilder,rttreemapbuilder,0,1,Collaborators,rttreemapbuilder
3865,WAComboResponse,"after a response has been flushed once, header modifications are no longer possible and will raise a waillegalstateexception.",0,1,Collaborators,after a response has been flushed once header modifications are no longer possible and will raise a waillegalstateexception
1768,TSpartaPaint,sparta canvas provides a paint builder that should be used to build concerete paints.,0,1,Collaborators,sparta canvas provides a paint builder that should be used to build concerete paints
599,BlMorphicWindowOpenedEvent,i am fired by morphic host window when it is opened in the world,0,1,Collaborators,i am fired by morphic host window when it is opened in the world
2044,MalDendrogramNode,this class is part of hapax.,0,1,Collaborators,this class is part of hapax
725,BlTextBackgroundAttribute,i am used together with brtext and brtextstyler to style text.,0,1,Collaborators,i am used together with brtext and brtextstyler to style text
233,BlGeometry,the geometry is used to define the geometry to be drawn and the interaction area.,0,1,Collaborators,the geometry is used to define the geometry to be drawn and the interaction area
3691,RTVerticalMultipleData,rtverticalmultipledata represents a group of data points that are vertically located.,0,1,Collaborators,rtverticalmultipledata represents a group of data points that are vertically located
1483,GtRlCommitAndTagReleaseAction,i only work with strategies of type class gtrlsemantictagreleasestrategy .,0,1,Collaborators,i only work with strategies of type class gtrlsemantictagreleasestrategy
1502,GtRlReleaseConfiguration,i am used by a class gtrlreleasebuilder to create a new release.,0,1,Collaborators,i am used by a class gtrlreleasebuilder to create a new release
360,BlInfiniteDataSourceItemRangeMoved,blinfinitedatasource,0,1,Collaborators,blinfinitedatasource
938,BrTabAddedEvent,i am sent when a new tab is added to class brtabgroupmodel,0,1,Collaborators,i am sent when a new tab is added to class brtabgroupmodel
3901,WACookie,compared to warequestcookie i represent the information that is sent to the user agent.,0,1,Collaborators,compared to warequestcookie i represent the information that is sent to the user agent
236,BlGeometryAnchorListener,i am an event listener that listens anchor moved event send by anchor,0,1,Collaborators,i am an event listener that listens anchor moved event send by anchor
2754,PMBernoulliGeneratorTest,a bernoulligeneratortest is a test class for testing the behavior of bernoulligenerator,0,1,Collaborators,a bernoulligeneratortest is a test class for testing the behavior of bernoulligenerator
3168,RTEllipseTest,a rtellipsetest is a test class for testing the behavior of rtellipse,0,0,Collaborators,a rtellipsetest is a test class for testing the behavior of rtellipse
3676,RTTextWord,text,0,0,Collaborators,text
559,BlMatrixDecomposition,scale,0,0,Collaborators,scale
3212,RTFilterInView,b layout tree.,0,0,Collaborators,b layout tree
1280,GtGraphTreemapSliceHorizontalLayout,i implement an horizontal slice algorithm.,0,0,Collaborators,i implement an horizontal slice algorithm
4111,WALabelledFormDialog,labelforselector asymbol,0,0,Collaborators,labelforselector asymbol
2294,TDependencyQueries,public api and key messages,0,0,Collaborators,public api and key messages
1583,SpartaCanvas,triangle canvas path,0,0,Collaborators,triangle canvas path
3776,TROSMShape,zoom,0,0,Collaborators,zoom
1465,GtRlBaselineTagReleaseStrategy,i indicate a passive release as no actions need to be executed.,0,0,Collaborators,i indicate a passive release as no actions need to be executed
3414,RTLabeled,text object,0,0,Collaborators,text object
3393,RTHistogramSet,frequency on y and a collection of values per bars on x.,0,0,Collaborators,frequency on y and a collection of values per bars on x
648,BlRectangleShapeWithArrowExplanation,example blrectangleshapewitharrowexplanation #rectangleshape previewshow #gtlivefor previewexpanded true previewheight 250,0,0,Collaborators,example blrectangleshapewitharrowexplanation rectangleshape previewshow gtlivefor previewexpanded true previewheight 250
1978,FMMSEPrinter,fmmetametamodel default exportwithprinter printer.,0,0,Collaborators,fmmetametamodel default exportwithprinter printer
2737,PRWatcher,a class to watch served sites.,0,0,Collaborators,a class to watch served sites
4273,WASelection,"if optional labelblock is not given the string versions of the items are displayed to user, otherwise labelblock is used to generate the text to display for each item.",0,0,Collaborators,if optional labelblock is not given the string versions of the items are displayed to user otherwise labelblock is used to generate the text to display for each item
1050,GtDiagrammerPicker,picker when brtoggleactivatedevent do anevent self inform anevent model .,0,0,Collaborators,picker when brtoggleactivatedevent do anevent self inform anevent model
3546,RTRectangleAttachPoint,e1 @ rtdraggable.,0,0,Collaborators,e1 @ rtdraggable
2194,MooseEntity,"any moose entity should answer its mooseid, its moosename and its moosemodel.",0,0,Collaborators,any moose entity should answer its mooseid its moosename and its moosemodel
3172,RTExperimentalExample,code,0,0,Collaborators,code
1386,GtLibraryInstaller,extension .,0,0,Collaborators,extension
1406,GtLibraryInstallerMorph,top most container of the whole installer,0,0,Collaborators,top most container of the whole installer
413,BlLayout,"layouting should to be executed during a frame when various properties like, width, height or position change in any element contained by the space.",0,0,Collaborators,layouting should to be executed during a frame when various properties like width height or position change in any element contained by the space
837,BrExamplesShowroom,iconified toggle,0,0,Collaborators,iconified toggle
4046,WAIframeTag,"the contents of the iframe element, on the other hand, should only be displayed by user agents that do not support frames or are configured not to display frames.",0,0,Collaborators,the contents of the iframe element on the other hand should only be displayed by user agents that do not support frames or are configured not to display frames
1779,TSpartaPaint,rotatebydegrees rotate me by amount of degrees clockwise,0,0,Collaborators,rotatebydegrees rotate me by amount of degrees clockwise
4279,WASelection,labelblock item item 1 iftrue first iffalse item asuppercase .,0,0,Collaborators,labelblock item item 1 iftrue first iffalse item asuppercase
2183,MooseAbstractImporter,i m the root for the new importer.,0,0,Collaborators,i m the root for the new importer
4081,WALabelledFormDialog,"subclasses need to implment the methods labelforselector , model, and rows.",0,0,Collaborators,subclasses need to implment the methods labelforselector model and rows
1628,SpartaCanvas,area canvas bounds,0,0,Collaborators,area canvas bounds
4122,WALabelledFormDialog,callback v contact name v,0,0,Collaborators,callback v contact name v
2940,RTAbstractExample,iftrue builder build .,0,0,Collaborators,iftrue builder build
564,BlMatrixDecomposition,scale,0,0,Collaborators,scale
3422,RTLabeled,xxxxx,0,0,Collaborators,xxxxx
3529,RTPopupTest,popup object,0,0,Collaborators,popup object
134,BlDecelerateInterpolator,i am configurable using factor a degree to which the animation should be eased.,0,0,Collaborators,i am configurable using factor a degree to which the animation should be eased
202,BlElementRemovedEvent,parent removechild child,0,0,Collaborators,parent removechild child
1306,GtGraphTreemapSquarify,the worst aspect ratio improves to example gtgraphtreemaplayoutexamples #squarifywithsevennodessecondstep label #worstvaluerounded .,0,0,Collaborators,the worst aspect ratio improves to example gtgraphtreemaplayoutexamples squarifywithsevennodessecondstep label worstvaluerounded
297,BlGridLayoutArc,i am used by grid layout instead of dictionary of span value key value pair for performance reasons.,0,0,Collaborators,i am used by grid layout instead of dictionary of span value key value pair for performance reasons
296,BlGridLayoutArc,"i represent an association of span interval, associated value and validity flag.",0,0,Collaborators,i represent an association of span interval associated value and validity flag
4296,WAServerAdaptor,a waserver is the abstract base class for all servers.,0,0,Collaborators,a waserver is the abstract base class for all servers
3858,WAComboResponse,self rendersearchlabelon acanvas.,0,0,Collaborators,self rendersearchlabelon acanvas
427,BlLayout,"hence, often the layout needs to be applied twice, or more, during the layouting phase.",0,0,Collaborators,hence often the layout needs to be applied twice or more during the layouting phase
1746,TSpartaCompositeFilter,merge filter primitive is just a composite filter with over composion mode.,0,0,Collaborators,merge filter primitive is just a composite filter with over composion mode
3349,RTHighlightableWithCursor,b view elements @ rthighlightablewithcursor.,0,0,Collaborators,b view elements @ rthighlightablewithcursor
1197,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewiththreecircles previewshow #gtpreviewfor previewexpanded previewheight 300,0,0,Collaborators,example gtgraphcircleenclosureexamples enclosurewiththreecircles previewshow gtpreviewfor previewexpanded previewheight 300
654,BlRectangleShapeWithArrowExplanation,injecting a line inside of the top edge,0,0,Collaborators,injecting a line inside of the top edge
3008,RTBezier3Line,e2 @ rtdraggable.,0,0,Collaborators,e2 @ rtdraggable
1946,FMModel,model fmmodel withmetamodel fmmetamodel fromstring fmheinekenexample metamodelmse .,0,0,Collaborators,model fmmodel withmetamodel fmmetamodel fromstring fmheinekenexample metamodelmse
3543,RTRectangleAttachPoint,e2 rtellipse new size 50 elementon 2.,0,0,Collaborators,e2 rtellipse new size 50 elementon 2
1109,GtExampleInstanceSubject,i indicate that the subject of an example is an object.,0,0,Collaborators,i indicate that the subject of an example is an object
3076,RTCalendarExample,b rtcalendarbuilder new.,0,0,Collaborators,b rtcalendarbuilder new
2429,PPSea,bwp object,0,0,Collaborators,bwp object
2801,PMKolmogorovSmirnov1Sample,#rejectequalityhypothesiswithalpha does what its name says of course.,0,0,Collaborators,rejectequalityhypothesiswithalpha does what its name says of course
2986,RTAttachPoint,an attach point indicates where lines start and end.,0,0,Collaborators,an attach point indicates where lines start and end
858,BrExamplesShowroom,example brexamplesshowroom #materialtoolbar,0,0,Collaborators,example brexamplesshowroom materialtoolbar
3313,RTGrapherSelectRangeViewContext,ds rtdata new.,0,0,Collaborators,ds rtdata new
2405,PPScriptingTest,these are some simple demo scripts of parser combinators for the compiler construction course.,0,0,Collaborators,these are some simple demo scripts of parser combinators for the compiler construction course
810,BlUniverseEventsCleared,emitted when all of the event loop s events have been processed and control flow is about to be taken away from the universe.,0,0,Collaborators,emitted when all of the event loop s events have been processed and control flow is about to be taken away from the universe
3473,RTLineDecorationExample,addall edges.,0,0,Collaborators,addall edges
414,BlLayout,"however, an important aspect in bloc, is that when one of these properties changes, layouting is not performed immediately.",0,0,Collaborators,however an important aspect in bloc is that when one of these properties changes layouting is not performed immediately
3051,RTBox,v add rtbox new width 10 height 20 element.,0,0,Collaborators,v add rtbox new width 10 height 20 element
1606,SpartaCanvas,paint lineargradient,0,0,Collaborators,paint lineargradient
4259,WARequestContext,warequestcontext encapsulates all the knowledge that should be available while processing a single request.,0,0,Collaborators,warequestcontext encapsulates all the knowledge that should be available while processing a single request
3968,WAExpiringCache,maximumabsoluteage integer,0,0,Collaborators,maximumabsoluteage integer
1823,XdDocumentsExamples,adocument anxdfile,0,0,Collaborators,adocument anxdfile
556,BlMatrixDecomposition,i represent a matrix decomposition in components.,0,0,Collaborators,i represent a matrix decomposition in components
339,BlHostPulseLoop,i am the bloc main loop.,0,0,Collaborators,i am the bloc main loop
1550,SpartaCanvas,in order to create and perform a drawing operation users should rely on corresponding builder.,0,0,Collaborators,in order to create and perform a drawing operation users should rely on corresponding builder
2655,PRPhase,start each,0,0,Collaborators,start each
1564,SpartaCanvas,font create a font build helper,0,0,Collaborators,font create a font build helper
2016,FmxMBPrintVisitor,"i just visit each node in the builder, and print it on the transcript.",0,0,Collaborators,i just visit each node in the builder and print it on the transcript
651,BlRectangleShapeWithArrowExplanation,first of all we should ask the rectangle shape to give us its top edge method blrectangleshape #topedge .,0,0,Collaborators,first of all we should ask the rectangle shape to give us its top edge method blrectangleshape topedge
844,BrExamplesShowroom,thus being said by swapping the label and icon look we can move the icon to the right from the label,0,0,Collaborators,thus being said by swapping the label and icon look we can move the icon to the right from the label
1300,GtGraphTreemapSquarify,"we choose for a horizontal subdivision, because the original rectangle is wider than high.",0,0,Collaborators,we choose for a horizontal subdivision because the original rectangle is wider than high
547,BlMatrix2D,my components are named according to mathematical convention,0,0,Collaborators,my components are named according to mathematical convention
4028,WAFormTag,the input fields callbacks will be evaluated in the order they,0,0,Collaborators,the input fields callbacks will be evaluated in the order they
719,BlSpartaMozSkiaCanvasBuilder,i am a copy of class blspartamozcanvasbuilder.,0,0,Collaborators,i am a copy of class blspartamozcanvasbuilder
4244,WAPlugin,i am an abstract root class for all plugins.,0,0,Collaborators,i am an abstract root class for all plugins
626,BlPolygon,blpolygon vertices,0,0,Collaborators,blpolygon vertices
2215,MooseEntity,msecomment the yourentity smalltalk class has a correspondent yourentity meta entity in the fame world,0,0,Collaborators,msecomment the yourentity smalltalk class has a correspondent yourentity meta entity in the fame world
1004,GtConnectorButtonAddedEvent,is sent after button is added to the scene graph,0,0,Collaborators,is sent after button is added to the scene graph
2825,PMLineSearch,"the step from x 0 to x 1 suppose to minimize g x i^eg 0 0 , but due to nonlinearity of g x might fail to do so.",0,0,Collaborators,the step from x 0 to x 1 suppose to minimize g x i eg 0 0 but due to nonlinearity of g x might fail to do so
3863,WAComboResponse,acanvas flush.,0,0,Collaborators,acanvas flush
2938,RTAbstractExample,builder example perform met selector.,0,0,Collaborators,builder example perform met selector
1596,SpartaCanvas,1 color blue .,0,0,Collaborators,1 color blue
2488,PRAbstractCommand,prexportbuilder new,0,0,Collaborators,prexportbuilder new
1117,GtExampleProcessor,"for example, evaluating an example is to be treated differently from a debugging scenario, or from a scenario to recorver static dependencies.",0,0,Collaborators,for example evaluating an example is to be treated differently from a debugging scenario or from a scenario to recorver static dependencies
3924,WADatalistTag,option value internet explorer,0,0,Collaborators,option value internet explorer
3530,RTPopupTest,view object,0,0,Collaborators,view object
2224,MooseEntity,it should not change nor be nil.,0,0,Collaborators,it should not change nor be nil
1045,GtDiagrammerPicker,margin blinsets all 3,0,0,Collaborators,margin blinsets all 3
964,BrTextEditorExamples,example brtexteditorexamples #newelement show gtlivein,0,0,Collaborators,example brtexteditorexamples newelement show gtlivein
3469,RTLineDecorationExample,edges add rtdecoratedline new filleddiamondhead emptycircletail color color red width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2 .,0,0,Collaborators,edges add rtdecoratedline new filleddiamondhead emptycircletail color color red width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2
4019,WAFormDecoration,buttons collection of strings or symbols,0,0,Collaborators,buttons collection of strings or symbols
2675,PRPillarParserMain,i m responsible for starting the parsing process of a pillar document.,0,0,Collaborators,i m responsible for starting the parsing process of a pillar document
1765,TSpartaPaint,overview,0,0,Collaborators,overview
2000,FMRelationSlot,i am an abstract slot used to declare fame properties for a class.,0,0,Collaborators,i am an abstract slot used to declare fame properties for a class
445,BlLayout,the measured bounds are used during layouting to hold the new extent of an element.,0,0,Collaborators,the measured bounds are used during layouting to hold the new extent of an element
4052,WAImageButtonTag,creates a graphical submit button.,0,0,Collaborators,creates a graphical submit button
2214,MooseEntity,package yourpackage,0,0,Collaborators,package yourpackage
3628,RTSunburstBuilderExamples,b,0,0,Collaborators,b
4201,WAOptionGroupTag,see wainputtest #renderoptiongroupon for examples.,0,0,Collaborators,see wainputtest renderoptiongroupon for examples
2839,PMLineSearch,it is guaranteed that g x will be called on the resulting x.,0,0,Collaborators,it is guaranteed that g x will be called on the resulting x
3982,WAExpiringCache,has to be positive.,0,0,Collaborators,has to be positive
2902,PMStateTime,it holds both a state and a time.,0,0,Collaborators,it holds both a state and a time
3534,RTPopupTest,xxxxx,0,0,Collaborators,xxxxx
2427,PPSea,awp object,0,0,Collaborators,awp object
3540,RTRectangleAttachPoint,continuous attach point which presumes both shapes are not rotated rectangles,0,0,Collaborators,continuous attach point which presumes both shapes are not rotated rectangles
430,BlLayout,performing a layout,0,0,Collaborators,performing a layout
2178,ManifestMooseQuery,i store metadata for this package.,0,0,Collaborators,i store metadata for this package
1817,TSpTextRun,"note that textrun is optimised for the case of simple ascii string all chars are 8 bit , simple multilanguage string all chars are 16 bit and complex scripts characters have various length of 8 32 bits .",0,0,Collaborators,note that textrun is optimised for the case of simple ascii string all chars are 8 bit simple multilanguage string all chars are 16 bit and complex scripts characters have various length of 8 32 bits
2942,RTAbstractExample,time 1 asduration,0,0,Collaborators,time 1 asduration
1304,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesfirststep previewexpanded true nocode,0,0,Collaborators,example gtgraphtreemaplayoutexamples squarifywithsevennodesfirststep previewexpanded true nocode
2222,MooseEntity,important api,0,0,Collaborators,important api
1911,FMFutureProperty,description,0,0,Collaborators,description
3899,WACookie,http msdn2^microsoft.com en us library ms533046^aspx,0,0,Collaborators,http msdn2 microsoft com en us library ms533046 aspx
545,BlMatrix2D,i represent a matrix used for 2d affine transformations.,0,0,Collaborators,i represent a matrix used for 2d affine transformations
1887,FamixTPackage,"famixpackage represents a package in the source language, meaning that it provides a means to group entities without any baring on lexical scoping.",0,0,Collaborators,famixpackage represents a package in the source language meaning that it provides a means to group entities without any baring on lexical scoping
3339,RTHighlightableWithCursor,methodsnames #rtmethods,0,0,Collaborators,methodsnames rtmethods
2068,MalHgNode,higraph,0,0,Collaborators,higraph
1750,TSpartaCompositeFilter,source filter2,0,0,Collaborators,source filter2
3396,RTHorizontalData,rtdata renders bars and dots in vertical way,0,0,Collaborators,rtdata renders bars and dots in vertical way
762,BlTextElementMeasurementStrategyExamples,conslusion,0,0,Collaborators,conslusion
3590,RTScrollBarBuilder,a rtscrollbarbuilder is a scroll bar that you can add to navigate in your view.,0,0,Collaborators,a rtscrollbarbuilder is a scroll bar that you can add to navigate in your view
3774,TROSMShape,tiles,0,0,Collaborators,tiles
3316,RTGrapherSelectRangeViewContext,ds y cls cls numberofmethods 50 .,0,0,Collaborators,ds y cls cls numberofmethods 50
1528,SpartaCairoTextMetrics,i store the extents of a single glyph or a string of glyphs in user space coordinates.,0,0,Collaborators,i store the extents of a single glyph or a string of glyphs in user space coordinates
