comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
1199,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewithfourcircles previewshow #gtpreviewfor previewexpanded previewheight 300,1,0,Keyimplementationpoints,example gtgraphcircleenclosureexamples enclosurewithfourcircles previewshow gtpreviewfor previewexpanded previewheight 300
176,BlElementDynamicTransformation,i am dynamic element transformation in the sense that my transformation matrix may actually depend on some element properties such as #extent or #position.,0,0,Keyimplementationpoints,i am dynamic element transformation in the sense that my transformation matrix may actually depend on some element properties such as extent or position
182,BlElementEffect,i am the abstract root class for effects.,1,0,Keyimplementationpoints,i am the abstract root class for effects
183,BlElementEffect,i define the default drawing strategy before & after .,0,0,Keyimplementationpoints,i define the default drawing strategy before after
185,BlElementEffect,i can influence the bounds of my owner used to clip my owner .,1,0,Keyimplementationpoints,i can influence the bounds of my owner used to clip my owner
189,BlElementPositionChangedEvent,is sent when element s position within its parent changes.,0,0,Keyimplementationpoints,is sent when element s position within its parent changes
192,BlElementPositionChangeTest,i contain examples of position change logging functionality,1,0,Keyimplementationpoints,i contain examples of position change logging functionality
194,BlElementRemovedEvent,is sent by an element after it is removed from the parent.,0,0,Keyimplementationpoints,is sent by an element after it is removed from the parent
1218,GtGraphEdgesIterator,i am an abstract iterator over edges connected to a graph element,1,0,Keyimplementationpoints,i am an abstract iterator over edges connected to a graph element
196,BlElementRemovedEvent,example,0,0,Keyimplementationpoints,example
197,BlElementRemovedEvent,child parent,1,0,Keyimplementationpoints,child parent
1221,GtGraphForceBasedLayout,a roforcebasedlayout is inspired from the code of d3.,0,0,Keyimplementationpoints,a roforcebasedlayout is inspired from the code of d3
198,BlElementRemovedEvent,child blelement new.,1,0,Keyimplementationpoints,child blelement new
199,BlElementRemovedEvent,child when blelementremovedevent do self inform removed from parent .,0,0,Keyimplementationpoints,child when blelementremovedevent do self inform removed from parent
200,BlElementRemovedEvent,parent blelement new.,1,0,Keyimplementationpoints,parent blelement new
201,BlElementRemovedEvent,parent addchild child.,0,0,Keyimplementationpoints,parent addchild child
202,BlElementRemovedEvent,parent removechild child,1,0,Keyimplementationpoints,parent removechild child
211,BlElementSelectionAcquiredEvent,is sent when element gets inside of mouse selection rectangle or when the overlapping rectangle formed by element s bounds and selection rectangle changes.,0,0,Keyimplementationpoints,is sent when element gets inside of mouse selection rectangle or when the overlapping rectangle formed by element s bounds and selection rectangle changes
214,BlExampleCustomEventTarget,i am an example of a custom non element event target that can be nicely integrated in bloc infrastructure,1,0,Keyimplementationpoints,i am an example of a custom non element event target that can be nicely integrated in bloc infrastructure
217,BlExampleElementWithBrokenOnLayout,i am an element with a broken onlayout method that throws error subscriptoutofbounds,0,0,Keyimplementationpoints,i am an element with a broken onlayout method that throws error subscriptoutofbounds
220,BlExperimentalExamples,i contain experimental examples that only work in manually prepared laboratory environments.,1,0,Keyimplementationpoints,i contain experimental examples that only work in manually prepared laboratory environments
225,BlFocusExamples,how to,0,0,Keyimplementationpoints,how to
226,BlFocusExamples,1 inspect run example,1,0,Keyimplementationpoints,1 inspect run example
227,BlFocusExamples,2 click one any cell to give it a focus blue border should appear,0,0,Keyimplementationpoints,2 click one any cell to give it a focus blue border should appear
228,BlFocusExamples,3 navigate with keyboard arrows arrow up down left right,1,0,Keyimplementationpoints,3 navigate with keyboard arrows arrow up down left right
233,BlGeometry,the geometry is used to define the geometry to be drawn and the interaction area.,0,0,Keyimplementationpoints,the geometry is used to define the geometry to be drawn and the interaction area
236,BlGeometryAnchorListener,i am an event listener that listens anchor moved event send by anchor,1,0,Keyimplementationpoints,i am an event listener that listens anchor moved event send by anchor
240,BlGeometryAnchorMoved,i am sent when anchor s position changed,0,0,Keyimplementationpoints,i am sent when anchor s position changed
242,BlGeometryElement,i am a root class of geometry elements elements driven by geometry anchors.,1,0,Keyimplementationpoints,i am a root class of geometry elements elements driven by geometry anchors
245,BlGridLayout,i layout elements in a rectangular grid.,0,0,Keyimplementationpoints,i layout elements in a rectangular grid
1274,GtGraphTreemapLayoutConstraints,i am a class bllayoutconstraints for class gtgraphtreemapsquarifiedlayout layout.,1,0,Keyimplementationpoints,i am a class bllayoutconstraints for class gtgraphtreemapsquarifiedlayout layout
256,BlGridLayout,public api and key messages,0,0,Keyimplementationpoints,public api and key messages
1280,GtGraphTreemapSliceHorizontalLayout,i implement an horizontal slice algorithm.,1,0,Keyimplementationpoints,i implement an horizontal slice algorithm
257,BlGridLayout,columncount anumber to specify amount of columns,0,0,Keyimplementationpoints,columncount anumber to specify amount of columns
1281,GtGraphTreemapSliceHorizontalLayout,i use class gtgraphtreemapslicehorizontal to compute class blelement children positions and extents.,1,0,Keyimplementationpoints,i use class gtgraphtreemapslicehorizontal to compute class blelement children positions and extents
258,BlGridLayout,rowcount anumber to specify amount of rows,0,0,Keyimplementationpoints,rowcount anumber to specify amount of rows
1282,GtGraphTreemapSliceHorizontalLayout,example,1,0,Keyimplementationpoints,example
259,BlGridLayout,cellspacing anumber to specify spacing between cells,0,0,Keyimplementationpoints,cellspacing anumber to specify spacing between cells
260,BlGridLayout,"alignmargins bounds of each element are extended outwards, according to their margins, before the edges of the resulting rectangle are aligned.",1,0,Keyimplementationpoints,alignmargins bounds of each element are extended outwards according to their margins before the edges of the resulting rectangle are aligned
261,BlGridLayout,alignbounds alignment is made between the edges of each component s raw bounds,0,0,Keyimplementationpoints,alignbounds alignment is made between the edges of each component s raw bounds
1290,GtGraphTreemapSquarify,i split an area into rectangles that are close to squares aspect ratio 1 as much as possible.,1,0,Keyimplementationpoints,i split an area into rectangles that are close to squares aspect ratio 1 as much as possible
1291,GtGraphTreemapSquarify,i use method gtgraphtreemapnode #weight node values to split an area into.,0,0,Keyimplementationpoints,i use method gtgraphtreemapnode weight node values to split an area into
1292,GtGraphTreemapSquarify,i use class gtgraphtreemapsquarifystep to split area into sub areas and measure class gtgraphtreemapnode positions and extends.,1,0,Keyimplementationpoints,i use class gtgraphtreemapsquarifystep to split area into sub areas and measure class gtgraphtreemapnode positions and extends
1294,GtGraphTreemapSquarify,algorithm explanation,0,0,Keyimplementationpoints,algorithm explanation
1295,GtGraphTreemapSquarify,this is an adapted extract from the paper squarified treemaps mentioned above.,1,0,Keyimplementationpoints,this is an adapted extract from the paper squarified treemaps mentioned above
1296,GtGraphTreemapSquarify,"suppose we have a rectangle with width example gtgraphtreemaplayoutexamples #squarifywithsevennodes label #width and height example gtgraphtreemaplayoutexamples #squarifywithsevennodes label #height , and furthermore suppose that this rectangle must be subdivided in seven rectangles with areas example gtgraphtreemaplayoutexamples #squarifywithsevennodes label #nodevalues .",0,0,Keyimplementationpoints,suppose we have a rectangle with width example gtgraphtreemaplayoutexamples squarifywithsevennodes label width and height example gtgraphtreemaplayoutexamples squarifywithsevennodes label height and furthermore suppose that this rectangle must be subdivided in seven rectangles with areas example gtgraphtreemaplayoutexamples squarifywithsevennodes label nodevalues
1297,GtGraphTreemapSquarify,the area will be subdivided as follows,1,0,Keyimplementationpoints,the area will be subdivided as follows
1298,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodes nocode codeexpanded false previewexpanded true previewshow #gtpreviewfor,0,0,Keyimplementationpoints,example gtgraphtreemaplayoutexamples squarifywithsevennodes nocode codeexpanded false previewexpanded true previewshow gtpreviewfor
1299,GtGraphTreemapSquarify,the first step of our algorithm is to split the initial rectangle.,1,0,Keyimplementationpoints,the first step of our algorithm is to split the initial rectangle
1300,GtGraphTreemapSquarify,"we choose for a horizontal subdivision, because the original rectangle is wider than high.",0,0,Keyimplementationpoints,we choose for a horizontal subdivision because the original rectangle is wider than high
1301,GtGraphTreemapSquarify,we next fill the left half.,1,0,Keyimplementationpoints,we next fill the left half
1302,GtGraphTreemapSquarify,first we add a single rectangle.,0,0,Keyimplementationpoints,first we add a single rectangle
1303,GtGraphTreemapSquarify,the aspect ratio of this first rectangle is example gtgraphtreemaplayoutexamples #squarifywithsevennodesfirststep label #worstvaluerounded .,1,0,Keyimplementationpoints,the aspect ratio of this first rectangle is example gtgraphtreemaplayoutexamples squarifywithsevennodesfirststep label worstvaluerounded
1304,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesfirststep previewexpanded true nocode,0,0,Keyimplementationpoints,example gtgraphtreemaplayoutexamples squarifywithsevennodesfirststep previewexpanded true nocode
1305,GtGraphTreemapSquarify,"next we add a second rectangle, above the first.",1,0,Keyimplementationpoints,next we add a second rectangle above the first
1306,GtGraphTreemapSquarify,the worst aspect ratio improves to example gtgraphtreemaplayoutexamples #squarifywithsevennodessecondstep label #worstvaluerounded .,0,0,Keyimplementationpoints,the worst aspect ratio improves to example gtgraphtreemaplayoutexamples squarifywithsevennodessecondstep label worstvaluerounded
1307,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodessecondstep previewexpanded true nocode,1,0,Keyimplementationpoints,example gtgraphtreemaplayoutexamples squarifywithsevennodessecondstep previewexpanded true nocode
1308,GtGraphTreemapSquarify,"however, if we add the next area 4 above these original rectangles, the aspect ratio of this rectangle is example gtgraphtreemaplayoutexamples #squarifywithsevennodesthirdstep label #worstvaluerounded .",0,0,Keyimplementationpoints,however if we add the next area 4 above these original rectangles the aspect ratio of this rectangle is example gtgraphtreemaplayoutexamples squarifywithsevennodesthirdstep label worstvaluerounded
1309,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesthirdstep previewexpanded true nocode,1,0,Keyimplementationpoints,example gtgraphtreemaplayoutexamples squarifywithsevennodesthirdstep previewexpanded true nocode
1310,GtGraphTreemapSquarify,"therefore, we decide that we have reached an optimum for the left half in step two, and start processing the right half.",0,0,Keyimplementationpoints,therefore we decide that we have reached an optimum for the left half in step two and start processing the right half
1311,GtGraphTreemapSquarify,"the initial subdivision we choose here is vertical, because the rectangle is higher than wider.",1,0,Keyimplementationpoints,the initial subdivision we choose here is vertical because the rectangle is higher than wider
1312,GtGraphTreemapSquarify,in step 4 we add the rectangle with area 4,0,0,Keyimplementationpoints,in step 4 we add the rectangle with area 4
1313,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesfourthstep previewexpanded true nocode,1,0,Keyimplementationpoints,example gtgraphtreemaplayoutexamples squarifywithsevennodesfourthstep previewexpanded true nocode
1314,GtGraphTreemapSquarify,"in the next step, we add area 3.",0,0,Keyimplementationpoints,in the next step we add area 3
