comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
18,AbstractContractGetFileStatusTest.java,a filesystem filter which exposes the protected method,1,0,summary,a filesystem filter which exposes the protected method
19,AbstractContractGetFileStatusTest.java,"@link #listlocatedstatus path, pathfilter .",0,0,summary,@link listlocatedstatus path pathfilter
1058,TestHDFSServerPorts.java,the correct behavior is br when a specific port is provided the server must either start on that port or fail by throwing @link java^net.bindexception .,1,0,summary,the correct behavior is br when a specific port is provided the server must either start on that port or fail by throwing @link java net bindexception
1059,TestHDFSServerPorts.java,br,0,0,summary,br
1060,TestHDFSServerPorts.java,if the port 0 ephemeral then the server should choose a free port and start on it.,1,0,summary,if the port 0 ephemeral then the server should choose a free port and start on it
44,AbstractS3ACommitterFactory.java,dynamically create the output committer based on subclass type and settings.,0,0,summary,dynamically create the output committer based on subclass type and settings
1072,TestNativeAzureFileSystemUploadLogic.java,just an arbitrary number so that the values i write have a predictable,1,0,summary,just an arbitrary number so that the values i write have a predictable
1073,TestNativeAzureFileSystemUploadLogic.java,various scenarios to test in how often we flush data while uploading.,0,0,summary,various scenarios to test in how often we flush data while uploading
562,HttpHeaderConfigurations.java,responsible to keep all abfs http headers here.,1,0,summary,responsible to keep all abfs http headers here
53,ApplicationConstants.java,the type of launch for the container.,0,0,summary,the type of launch for the container
54,ApplicationConstants.java,environment for applications.,1,0,summary,environment for applications
567,InconsistentS3ClientFactory.java,this client is for testing i only i it is in the production,0,0,summary,this client is for testing i only i it is in the production
568,InconsistentS3ClientFactory.java,@code hadoop aws module to enable integration tests to use this,1,0,summary,@code hadoop aws module to enable integration tests to use this
569,InconsistentS3ClientFactory.java,just by editing the hadoop configuration used to bring up the client.,0,0,summary,just by editing the hadoop configuration used to bring up the client
1086,TestProtoBufRpc.java,this test depends on test^proto definition of types in src test proto,1,0,summary,this test depends on test proto definition of types in src test proto
1087,TestProtoBufRpc.java,and protobuf service definition from src test test rpc service^proto,0,0,summary,and protobuf service definition from src test test rpc service proto
66,AutoInputFormat.java,it can currently handle text and sequence files.,1,0,summary,it can currently handle text and sequence files
74,BalancingPolicy.java,cluster is balanced if each node is balanced.,0,0,summary,cluster is balanced if each node is balanced
75,BalancingPolicy.java,cluster is balanced if each pool in each node is balanced.,1,0,summary,cluster is balanced if each pool in each node is balanced
588,ITestCommitOperations.java,this is done with an inconsistent client.,0,0,summary,this is done with an inconsistent client
1105,TestSaveNamespace.java,cases covered,1,0,summary,cases covered
594,ITestS3Select.java,executed if the destination store declares its support for the feature.,0,0,summary,executed if the destination store declares its support for the feature
1106,TestSaveNamespace.java,ol,1,0,summary,ol
1107,TestSaveNamespace.java,li recover from failure while saving into the second storage directory li,0,0,summary,li recover from failure while saving into the second storage directory li
1108,TestSaveNamespace.java,li recover from failure while moving current into lastcheckpoint^tmp li,1,0,summary,li recover from failure while moving current into lastcheckpoint tmp li
1109,TestSaveNamespace.java,li recover from failure while moving lastcheckpoint^tmp into,0,0,summary,li recover from failure while moving lastcheckpoint tmp into
1110,TestSaveNamespace.java,previous^checkpoint li,1,0,summary,previous checkpoint li
1111,TestSaveNamespace.java,li recover from failure while rolling edits file li,0,0,summary,li recover from failure while rolling edits file li
88,BatchedRequests.java,the placement algorithm tends to give more optimal,1,0,summary,the placement algorithm tends to give more optimal
1112,TestSaveNamespace.java,ol,0,0,summary,ol
89,BatchedRequests.java,placements if more requests are batched together.,1,0,summary,placements if more requests are batched together
90,BatchedRequests.java,placementalgorithmoutput attempt the number of times the requests in this,0,0,summary,placementalgorithmoutput attempt the number of times the requests in this
604,KerberosDelegationTokenAuthenticator.java,it falls back to the @link pseudodelegationtokenauthenticator if the http,1,0,summary,it falls back to the @link pseudodelegationtokenauthenticator if the http
605,KerberosDelegationTokenAuthenticator.java,endpoint does not trigger a spnego authentication,0,0,summary,endpoint does not trigger a spnego authentication
104,BlocksMap.java,block s metadata currently includes blockcollection it belongs to and,1,0,summary,block s metadata currently includes blockcollection it belongs to and
105,BlocksMap.java,the datanodes that store the block.,0,0,summary,the datanodes that store the block
619,LoggedTask.java,"it knows about the pssibly empty sequence of attempts, its i o footprint,",1,0,summary,it knows about the pssibly empty sequence of attempts its i o footprint
620,LoggedTask.java,and its runtime.,0,0,summary,and its runtime
1132,TestSwiftFileSystemContract.java,some of the tests override the base class tests these,1,0,summary,some of the tests override the base class tests these
621,LoggedTask.java,all of the public methods are simply accessors for the instance variables we,0,0,summary,all of the public methods are simply accessors for the instance variables we
1133,TestSwiftFileSystemContract.java,"are where swiftfs does not implement those features, or",1,0,summary,are where swiftfs does not implement those features or
622,LoggedTask.java,want to write out in the json files.,0,0,summary,want to write out in the json files
1134,TestSwiftFileSystemContract.java,when the behavior of swiftfs does not match the normal,1,0,summary,when the behavior of swiftfs does not match the normal
1135,TestSwiftFileSystemContract.java,contract which normally means that directories and equal files,0,0,summary,contract which normally means that directories and equal files
1136,TestSwiftFileSystemContract.java,are being treated as equal.,1,0,summary,are being treated as equal
120,CapacitySchedulerPlanFollower.java,"this implementation does so, by",0,0,summary,this implementation does so by
632,LogWebService.java,support only atsv2 client only.,1,0,summary,support only atsv2 client only
121,CapacitySchedulerPlanFollower.java,"adding removing resizing leaf queues in the scheduler, thus affecting the",0,0,summary,adding removing resizing leaf queues in the scheduler thus affecting the
122,CapacitySchedulerPlanFollower.java,dynamic behavior of the scheduler in a way that is consistent with the,1,0,summary,dynamic behavior of the scheduler in a way that is consistent with the
1146,TestTaskCommit.java,the framework s fileoutputcommitter cleans up any temporary,0,0,summary,the framework s fileoutputcommitter cleans up any temporary
123,CapacitySchedulerPlanFollower.java,content of the plan.,1,0,summary,content of the plan
124,CapacitySchedulerPlanFollower.java,it also updates the plan s view on how much resources,0,0,summary,it also updates the plan s view on how much resources
1148,TestTaskCommit.java,we want the test case to,1,0,summary,we want the test case to
125,CapacitySchedulerPlanFollower.java,are available in the cluster.,0,0,summary,are available in the cluster
126,CapacitySchedulerPlanFollower.java,"this implementation of planfollower is relatively stateless, and it can",1,0,summary,this implementation of planfollower is relatively stateless and it can
638,MapContext.java,@param keyin the key input type to the mapper,0,0,summary,@param keyin the key input type to the mapper
1150,TestTaskCommit.java,special committer that always requires commit.,1,0,summary,special committer that always requires commit
127,CapacitySchedulerPlanFollower.java,synchronize schedulers and plans that have arbitrary changes performing set,0,0,summary,synchronize schedulers and plans that have arbitrary changes performing set
639,MapContext.java,@param valuein the value input type to the mapper,1,0,summary,@param valuein the value input type to the mapper
128,CapacitySchedulerPlanFollower.java,differences among existing queues .,0,0,summary,differences among existing queues
640,MapContext.java,@param keyout the key output type from the mapper,1,0,summary,@param keyout the key output type from the mapper
129,CapacitySchedulerPlanFollower.java,this makes it resilient to frequency of,0,0,summary,this makes it resilient to frequency of
641,MapContext.java,@param valueout the value output type from the mapper,1,0,summary,@param valueout the value output type from the mapper
130,CapacitySchedulerPlanFollower.java,"synchronization, and rm restart issues no catch up is necessary .",0,0,summary,synchronization and rm restart issues no catch up is necessary
652,MetricsCache.java,cached record,1,0,summary,cached record
1164,TestUpgradeDomainBlockPlacementPolicy.java,the test configs upgrade domain for nodes via admin json,0,0,summary,the test configs upgrade domain for nodes via admin json
1165,TestUpgradeDomainBlockPlacementPolicy.java,config file and put some nodes to decommission state.,1,0,summary,config file and put some nodes to decommission state
1166,TestUpgradeDomainBlockPlacementPolicy.java,the test then verifies replicas are placed on the nodes that,0,0,summary,the test then verifies replicas are placed on the nodes that
1167,TestUpgradeDomainBlockPlacementPolicy.java,satisfy the upgrade domain policy.,1,0,summary,satisfy the upgrade domain policy
656,NativeBatchProcessor.java,"used to create channel, transfer data and command between java and native",0,0,summary,used to create channel transfer data and command between java and native
660,NativeSingleLineParser.java,p the expected log format is normalizedjobname numinstances submittime,1,0,summary,p the expected log format is normalizedjobname numinstances submittime
661,NativeSingleLineParser.java,starttime endtime jobinstancename memusage coreusage,0,0,summary,starttime endtime jobinstancename memusage coreusage
151,Classpath.java,the output likely will include wildcards in the classpath.,1,0,summary,the output likely will include wildcards in the classpath
1175,TextInputFormat.java,either linefeed or carriage return are used to signal end of line.,0,0,summary,either linefeed or carriage return are used to signal end of line
1178,TextInputFormat.java,.,1,0,summary,
156,Classpath.java,this is useful in situations where wildcard syntax isn t usable.,0,0,summary,this is useful in situations where wildcard syntax isn t usable
157,Classpath.java,"with the jar argument, it writes the classpath as a manifest in a jar file.",1,0,summary,with the jar argument it writes the classpath as a manifest in a jar file
672,Node2ObjectsMap.java,this information is built from the dn container reports.,0,0,summary,this information is built from the dn container reports
1190,TimelineDataToRetrieve.java,ul,1,0,summary,ul
1191,TimelineDataToRetrieve.java,li b confstoretrieve b used for deciding which configs to return,0,0,summary,li b confstoretrieve b used for deciding which configs to return
1192,TimelineDataToRetrieve.java,in response.,1,0,summary,in response
1193,TimelineDataToRetrieve.java,this is represented as a @link timelinefilterlist object,0,0,summary,this is represented as a @link timelinefilterlist object
1194,TimelineDataToRetrieve.java,containing @link timelineprefixfilter objects.,1,0,summary,containing @link timelineprefixfilter objects
1195,TimelineDataToRetrieve.java,these can either be,0,0,summary,these can either be
172,ComparableVersion.java,code source of this file http grepcode^com file repo1^maven.org maven2 org^apache.maven maven artifact 31.1 org apache maven artifact versioning comparableversion^java modifications made on top of the source 1.,1,0,summary,code source of this file http grepcode com file repo1 maven org maven2 org apache maven maven artifact 31 1 org apache maven artifact versioning comparableversion java modifications made on top of the source 1
1196,TimelineDataToRetrieve.java,exact config keys or prefixes which are then compared against config,0,0,summary,exact config keys or prefixes which are then compared against config
173,ComparableVersion.java,changed package org^apache.maven^artifact.versioning to package org^apache.hadoop^util 2.,1,0,summary,changed package org apache maven artifact versioning to package org apache hadoop util 2
1199,TimelineDataToRetrieve.java,"or empty, all configurations will be fetched if fieldstoretrieve",0,0,summary,or empty all configurations will be fetched if fieldstoretrieve
176,ComparableVersion.java,p features,1,0,summary,p features
1200,TimelineDataToRetrieve.java,contains @link field#configs or @link field#all .,0,0,summary,contains @link field configs or @link field all
177,ComparableVersion.java,ul,1,0,summary,ul
1202,TimelineDataToRetrieve.java,confused with configfilters which is used to decide which entities to,0,0,summary,confused with configfilters which is used to decide which entities to
1203,TimelineDataToRetrieve.java,return instead.,1,0,summary,return instead
1204,TimelineDataToRetrieve.java,li,0,0,summary,li
693,OzoneObj.java,ozone objects supported for acl.,1,0,summary,ozone objects supported for acl
694,OzoneObj.java,ozone objects supported for acl.,0,0,summary,ozone objects supported for acl
1206,TimelineDataToRetrieve.java,in response.,1,0,summary,in response
1207,TimelineDataToRetrieve.java,this is represented as a @link timelinefilterlist object,0,0,summary,this is represented as a @link timelinefilterlist object
1208,TimelineDataToRetrieve.java,containing @link timelineprefixfilter objects.,1,0,summary,containing @link timelineprefixfilter objects
1209,TimelineDataToRetrieve.java,these can either be,0,0,summary,these can either be
1210,TimelineDataToRetrieve.java,exact metric ids or prefixes which are then compared against metric,1,0,summary,exact metric ids or prefixes which are then compared against metric
699,PartialOutputCommitter.java,interface for an @link org^apache.hadoop^mapreduce.outputcommitter,0,0,summary,interface for an @link org apache hadoop mapreduce outputcommitter
188,ComparableVersion.java,li code milestone code or code m code li,1,0,summary,li code milestone code or code m code li
189,ComparableVersion.java,li code rc code or code cr code li,0,0,summary,li code rc code or code cr code li
1213,TimelineDataToRetrieve.java,"or empty, all metrics will be fetched if fieldstoretrieve contains",1,0,summary,or empty all metrics will be fetched if fieldstoretrieve contains
190,ComparableVersion.java,li code snapshot code li,0,0,summary,li code snapshot code li
191,ComparableVersion.java,li code the empty string code or code ga code or code final code li,1,0,summary,li code the empty string code or code ga code or code final code li
192,ComparableVersion.java,li code sp code li,0,0,summary,li code sp code li
1216,TimelineDataToRetrieve.java,with metricfilters which is used to decide which entities to return,1,0,summary,with metricfilters which is used to decide which entities to return
193,ComparableVersion.java,ul,0,0,summary,ul
1217,TimelineDataToRetrieve.java,instead.,1,0,summary,instead
194,ComparableVersion.java,"unknown qualifiers are considered after known qualifiers, with lexical order always case insensitive ,",0,0,summary,unknown qualifiers are considered after known qualifiers with lexical order always case insensitive
1218,TimelineDataToRetrieve.java,li,1,0,summary,li
195,ComparableVersion.java,li,0,0,summary,li
197,ComparableVersion.java,li,1,0,summary,li
1222,TimelineDataToRetrieve.java,"namely entity id, entity type and entity created time.",0,0,summary,namely entity id entity type and entity created time
199,ComparableVersion.java,@see a href https cwiki^apache.org confluence display mavenold versioning versioning on maven wiki a,1,0,summary,@see a href https cwiki apache org confluence display mavenold versioning versioning on maven wiki a
1223,TimelineDataToRetrieve.java,all fields will,0,0,summary,all fields will
712,QuasiMonteCarlo.java,using a quasi monte carlo qmc method.,0,0,summary,using a quasi monte carlo qmc method
713,QuasiMonteCarlo.java,arbitrary integrals can be approximated numerically by qmc methods.,0,0,summary,arbitrary integrals can be approximated numerically by qmc methods
1225,TimelineDataToRetrieve.java,li,0,0,summary,li
714,QuasiMonteCarlo.java,"in this example,",0,0,summary,in this example
715,QuasiMonteCarlo.java,"we use a qmc method to approximate the integral i int s f x dx ,",0,0,summary,we use a qmc method to approximate the integral i int s f x dx
716,QuasiMonteCarlo.java,"where s 0,1 ^2 is a unit square,",0,0,summary,where s 0 1 2 is a unit square
1228,TimelineDataToRetrieve.java,number of metrics to return.,0,0,summary,number of metrics to return
717,QuasiMonteCarlo.java,"x x 1,x 2 is a 2 dimensional point,",0,0,summary,x x 1 x 2 is a 2 dimensional point
1229,TimelineDataToRetrieve.java,this parameter is ignored if metrics are not to,0,0,summary,this parameter is ignored if metrics are not to
718,QuasiMonteCarlo.java,"and f is a function describing the inscribed circle of the square s ,",0,0,summary,and f is a function describing the inscribed circle of the square s
1230,TimelineDataToRetrieve.java,be fetched.,0,0,summary,be fetched
719,QuasiMonteCarlo.java,"f x 1 if 2x 1 1 ^2 2x 2 1 ^2 &lt 1 and f x 0 , otherwise.",0,0,summary,f x 1 if 2x 1 1 2 2x 2 1 2 lt 1 and f x 0 otherwise
1231,TimelineDataToRetrieve.java,li,0,0,summary,li
720,QuasiMonteCarlo.java,it is easy to see that pi is equal to 4i .,0,0,summary,it is easy to see that pi is equal to 4i
721,QuasiMonteCarlo.java,so an approximation of pi is obtained once i is evaluated numerically.,0,0,summary,so an approximation of pi is obtained once i is evaluated numerically
1233,TimelineDataToRetrieve.java,be retrieved.,0,0,summary,be retrieved
722,QuasiMonteCarlo.java,there are better methods for computing pi.,0,0,summary,there are better methods for computing pi
723,QuasiMonteCarlo.java,we emphasize numerical approximation of arbitrary integrals in this example.,0,0,summary,we emphasize numerical approximation of arbitrary integrals in this example
1235,TimelineDataToRetrieve.java,li,0,0,summary,li
724,QuasiMonteCarlo.java,"for computing many digits of pi, consider using bbp.",0,0,summary,for computing many digits of pi consider using bbp
725,QuasiMonteCarlo.java,the implementation is discussed below.,0,0,summary,the implementation is discussed below
1237,TimelineDataToRetrieve.java,be retrieved.,0,0,summary,be retrieved
726,QuasiMonteCarlo.java,mapper,0,0,summary,mapper
727,QuasiMonteCarlo.java,generate points in a unit square,0,0,summary,generate points in a unit square
1239,TimelineDataToRetrieve.java,li,0,0,summary,li
728,QuasiMonteCarlo.java,and then count points inside outside of the inscribed circle of the square.,0,0,summary,and then count points inside outside of the inscribed circle of the square
1240,TimelineDataToRetrieve.java,ul,0,0,summary,ul
729,QuasiMonteCarlo.java,reducer,0,0,summary,reducer
741,QuasiMonteCarlo.java,generate points in a unit square,0,0,summary,generate points in a unit square
742,QuasiMonteCarlo.java,and then count points inside outside of the inscribed circle of the square.,0,0,summary,and then count points inside outside of the inscribed circle of the square
249,DBProfile.java,documentation for options.,0,0,summary,documentation for options
250,DBProfile.java,p,0,0,summary,p
251,DBProfile.java,https github^com facebook rocksdb blob master include rocksdb options^h,0,0,summary,https github com facebook rocksdb blob master include rocksdb options h
252,DBProfile.java,p,0,0,summary,p
253,DBProfile.java,most tuning parameters are based on this url.,0,0,summary,most tuning parameters are based on this url
254,DBProfile.java,p,0,0,summary,p
255,DBProfile.java,https github^com facebook rocksdb wiki setup options and basic tuning,0,0,summary,https github com facebook rocksdb wiki setup options and basic tuning
776,Query.java,the query is usually a partial record.,0,0,summary,the query is usually a partial record
777,Query.java,@param t type of the record to query.,0,0,summary,@param t type of the record to query
784,RandomKeyGenerator.java,wrapper to hold ozone keyvalidate entry.,0,0,summary,wrapper to hold ozone keyvalidate entry
785,RandomKeyGenerator.java,validates the write done in ozone cluster.,0,0,summary,validates the write done in ozone cluster
274,DelegatingSSLSocketFactory.java,"specifically, either openssl or jsse can be used.",0,0,summary,specifically either openssl or jsse can be used
275,DelegatingSSLSocketFactory.java,openssl offers better,0,0,summary,openssl offers better
276,DelegatingSSLSocketFactory.java,performance than jsse and is made available via the,0,0,summary,performance than jsse and is made available via the
277,DelegatingSSLSocketFactory.java,a href https github^com wildfly wildfly openssl wildlfy openssl a,0,0,summary,a href https github com wildfly wildfly openssl wildlfy openssl a
278,DelegatingSSLSocketFactory.java,library.,0,0,summary,library
279,DelegatingSSLSocketFactory.java,p,0,0,summary,p
791,ReencryptionUpdater.java,p,0,0,summary,p
280,DelegatingSSLSocketFactory.java,the factory has several different modes of operation,0,0,summary,the factory has several different modes of operation
281,DelegatingSSLSocketFactory.java,ul,0,0,summary,ul
793,ReencryptionUpdater.java,p,0,0,summary,p
282,DelegatingSSLSocketFactory.java,li openssl uses the wildly openssl library to delegate to the,0,0,summary,li openssl uses the wildly openssl library to delegate to the
283,DelegatingSSLSocketFactory.java,system installed openssl.,0,0,summary,system installed openssl
284,DelegatingSSLSocketFactory.java,if the wildfly openssl integration is not,0,0,summary,if the wildfly openssl integration is not
285,DelegatingSSLSocketFactory.java,"properly setup, an exception is thrown.",0,0,summary,properly setup an exception is thrown
797,ReencryptionUpdater.java,class to track re encryption submissions of a single zone.,0,0,summary,class to track re encryption submissions of a single zone
286,DelegatingSSLSocketFactory.java,li,0,0,summary,li
800,ReencryptionUpdater.java,processed.,0,0,summary,processed
289,DelegatingSSLSocketFactory.java,li,0,0,summary,li
291,DelegatingSSLSocketFactory.java,it disables the gcm cipher when running on java 8.,0,0,summary,it disables the gcm cipher when running on java 8
292,DelegatingSSLSocketFactory.java,li,0,0,summary,li
295,DelegatingSSLSocketFactory.java,li,0,0,summary,li
296,DelegatingSSLSocketFactory.java,ul,0,0,summary,ul
297,DelegatingSSLSocketFactory.java,p,0,0,summary,p
301,DelegatingSSLSocketFactory.java,p,0,0,summary,p
302,DelegatingSSLSocketFactory.java,default jsse is not truly the the default jsse implementation because,0,0,summary,default jsse is not truly the the default jsse implementation because
303,DelegatingSSLSocketFactory.java,the gcm cipher is disabled when running on java 8.,0,0,summary,the gcm cipher is disabled when running on java 8
304,DelegatingSSLSocketFactory.java,"however, the name",0,0,summary,however the name
305,DelegatingSSLSocketFactory.java,was not changed in order to preserve backwards compatibility.,0,0,summary,was not changed in order to preserve backwards compatibility
306,DelegatingSSLSocketFactory.java,"instead,",0,0,summary,instead
307,DelegatingSSLSocketFactory.java,a new mode called default jsse with gcm delegates to the default jsse,0,0,summary,a new mode called default jsse with gcm delegates to the default jsse
308,DelegatingSSLSocketFactory.java,implementation with no changes to the list of enabled ciphers.,0,0,summary,implementation with no changes to the list of enabled ciphers
309,DelegatingSSLSocketFactory.java,p,0,0,summary,p
831,RegistryInternalConstants.java,these are the things which aren t visible to users.,0,0,summary,these are the things which aren t visible to users
838,ResourceBlacklistRequest.java,@see resourcerequest,0,0,summary,@see resourcerequest
839,ResourceBlacklistRequest.java,@see applicationmasterprotocol#allocate org^apache.hadoop^yarn.api^protocolrecords.allocaterequest,0,0,summary,@see applicationmasterprotocol allocate org apache hadoop yarn api protocolrecords allocaterequest
1356,TypedEvent.java,@param t,0,0,summary,@param t
847,ResourceRequestsJsonVerifications.java,with the help of the,0,0,summary,with the help of the
848,ResourceRequestsJsonVerifications.java,"@link builder , users can also make verifications of the custom resource",0,0,summary,@link builder users can also make verifications of the custom resource
849,ResourceRequestsJsonVerifications.java,types and its values.,0,0,summary,types and its values
1362,UniformSizeInputFormat.java,it looks at the copy listing and groups the contents into input splits such,0,0,summary,it looks at the copy listing and groups the contents into input splits such
1363,UniformSizeInputFormat.java,that the total number of bytes to be copied for each input split is,0,0,summary,that the total number of bytes to be copied for each input split is
1364,UniformSizeInputFormat.java,uniform.,0,0,summary,uniform
1373,Utils.java,this class filters output part files from the given directory,0,0,summary,this class filters output part files from the given directory
1374,Utils.java,it does not accept files with filenames logs and success.,0,0,summary,it does not accept files with filenames logs and success
1375,Utils.java,this can be used to list paths of output directory as follows,0,0,summary,this can be used to list paths of output directory as follows
1376,Utils.java,"path filelist fileutil^stat2paths fs^liststatus outdir,",0,0,summary,path filelist fileutil stat2paths fs liststatus outdir
1377,Utils.java,new outputfilesfilter,0,0,summary,new outputfilesfilter
1378,Utils.java,this class filters log files from directory given,0,0,summary,this class filters log files from directory given
1379,Utils.java,it doesnt accept paths having logs.,0,0,summary,it doesnt accept paths having logs
1380,Utils.java,this can be used to list paths of output directory as follows,0,0,summary,this can be used to list paths of output directory as follows
1381,Utils.java,"path filelist fileutil^stat2paths fs^liststatus outdir,",0,0,summary,path filelist fileutil stat2paths fs liststatus outdir
1382,Utils.java,new outputlogfilter,0,0,summary,new outputlogfilter
876,SafeModeException.java,client cannot modified namespace until the safe mode is off.,0,0,summary,client cannot modified namespace until the safe mode is off
365,DiskBalancerCluster.java,p,0,0,summary,p
366,DiskBalancerCluster.java,please note,0,0,summary,please note
367,DiskBalancerCluster.java,semantics of inclusionlist and exclusionlists.,0,0,summary,semantics of inclusionlist and exclusionlists
368,DiskBalancerCluster.java,p,0,0,summary,p
369,DiskBalancerCluster.java,if a non empty inclusionlist is specified then the diskbalancer assumes that,0,0,summary,if a non empty inclusionlist is specified then the diskbalancer assumes that
370,DiskBalancerCluster.java,the user is only interested in processing that list of nodes.,0,0,summary,the user is only interested in processing that list of nodes
371,DiskBalancerCluster.java,this node list,0,0,summary,this node list
372,DiskBalancerCluster.java,is checked against the exclusionlist and only the nodes in inclusionlist but,0,0,summary,is checked against the exclusionlist and only the nodes in inclusionlist but
373,DiskBalancerCluster.java,not in exclusionlist is processed.,0,0,summary,not in exclusionlist is processed
374,DiskBalancerCluster.java,p,0,0,summary,p
375,DiskBalancerCluster.java,"if inclusionlist is empty, then we assume that all live nodes in the nodes is",0,0,summary,if inclusionlist is empty then we assume that all live nodes in the nodes is
376,DiskBalancerCluster.java,to be processed by diskbalancer.,0,0,summary,to be processed by diskbalancer
377,DiskBalancerCluster.java,in that case diskbalancer will avoid any,0,0,summary,in that case diskbalancer will avoid any
378,DiskBalancerCluster.java,nodes specified in the exclusionlist but will process all nodes in the,0,0,summary,nodes specified in the exclusionlist but will process all nodes in the
379,DiskBalancerCluster.java,cluster.,0,0,summary,cluster
380,DiskBalancerCluster.java,p,0,0,summary,p
1404,WritableComparator.java,p this base implementation uses the natural ordering.,0,0,summary,p this base implementation uses the natural ordering
381,DiskBalancerCluster.java,"in other words, an empty inclusionlist is means all the nodes otherwise",0,0,summary,in other words an empty inclusionlist is means all the nodes otherwise
1405,WritableComparator.java,to define alternate,0,0,summary,to define alternate
382,DiskBalancerCluster.java,only a given list is processed and exclusionlist is always honored.,0,0,summary,only a given list is processed and exclusionlist is always honored
1406,WritableComparator.java,"orderings, override @link #compare writablecomparable,writablecomparable .",0,0,summary,orderings override @link compare writablecomparable writablecomparable
1407,WritableComparator.java,p one may optimize compare intensive operations by overriding,0,0,summary,p one may optimize compare intensive operations by overriding
1408,WritableComparator.java,"@link #compare byte ,int,int,byte ,int,int .",0,0,summary,@link compare byte int int byte int int
1409,WritableComparator.java,static utility methods are,0,0,summary,static utility methods are
1410,WritableComparator.java,provided to assist in optimized implementations of this method.,0,0,summary,provided to assist in optimized implementations of this method
899,StreamBaseRecordReader.java,a custom reader can be,0,0,summary,a custom reader can be
900,StreamBaseRecordReader.java,defined to be a recordreader with the constructor below and is selected with,0,0,summary,defined to be a recordreader with the constructor below and is selected with
901,StreamBaseRecordReader.java,the option bin hadoopstreaming inputreader .,0,0,summary,the option bin hadoopstreaming inputreader
902,StreamBaseRecordReader.java,@see streamxmlrecordreader,0,0,summary,@see streamxmlrecordreader
910,StructureGenerator.java,constraints,0,0,summary,constraints
911,StructureGenerator.java,1,0,0,summary,1
912,StructureGenerator.java,"the number of subdirectories is a random number in minwidth, maxwidth .",0,0,summary,the number of subdirectories is a random number in minwidth maxwidth
913,StructureGenerator.java,2,0,0,summary,2
914,StructureGenerator.java,"the maximum depth of each subdirectory is a random number 2 maxdepth 3, maxdepth .",0,0,summary,the maximum depth of each subdirectory is a random number 2 maxdepth 3 maxdepth
915,StructureGenerator.java,3,0,0,summary,3
916,StructureGenerator.java,files are randomly placed in the empty directories.,0,0,summary,files are randomly placed in the empty directories
917,StructureGenerator.java,the size of each,0,0,summary,the size of each
918,StructureGenerator.java,file follows gaussian distribution.,0,0,summary,file follows gaussian distribution
919,StructureGenerator.java,the generated namespace structure is described by two files in the output,0,0,summary,the generated namespace structure is described by two files in the output
920,StructureGenerator.java,directory.,0,0,summary,directory
1432,YarnAuthorizationProvider.java,it is excepted that any of the,0,0,summary,it is excepted that any of the
1433,YarnAuthorizationProvider.java,methods defined in this interface should be non blocking call and should not,0,0,summary,methods defined in this interface should be non blocking call and should not
922,StructureGenerator.java,each line of the second file contains,0,0,summary,each line of the second file contains
1434,YarnAuthorizationProvider.java,involve expensive computation as these method could be invoked in rpc.,0,0,summary,involve expensive computation as these method could be invoked in rpc
923,StructureGenerator.java,"the full name of a file and its size, separated by a blank.",0,0,summary,the full name of a file and its size separated by a blank
