comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
1134,TestSwiftFileSystemContract.java,when the behavior of swiftfs does not match the normal,0,1,rational,when the behavior of swiftfs does not match the normal
3623,SmoothRateLimiter.java,it only remembers the last request.,0,1,rational,it only remembers the last request
5179,VScrollTable.java,changes to manage mousedown and mouseup,0,1,rational,changes to manage mousedown and mouseup
1434,YarnAuthorizationProvider.java,involve expensive computation as these method could be invoked in rpc.,0,1,rational,involve expensive computation as these method could be invoked in rpc
5124,VScrollTable.java,to detect if the first visible,0,1,rational,to detect if the first visible
3295,LazyStackTraceBenchmark.java,finder implementation that might be used in a logging framework.,0,1,rational,finder implementation that might be used in a logging framework
416,EditLogTailer.java,this cannot just be the a single proxy since we could,0,1,rational,this cannot just be the a single proxy since we could
5105,VScrollTable.java,changes to manage mousedown and mouseup,0,1,rational,changes to manage mousedown and mouseup
5110,VScrollTable.java,updates first visible row for the case we cannot wait,0,1,rational,updates first visible row for the case we cannot wait
5268,VScrollTable.java,lost .,0,1,rational,lost
3624,SmoothRateLimiter.java,what if the ratelimiter was unused for a long period of,0,1,rational,what if the ratelimiter was unused for a long period of
4805,PopupView.java,most of them are not supported in this implementation.,0,1,rational,most of them are not supported in this implementation
3818,SmoothRateLimiter.java,what if the ratelimiter was unused for a long period of,0,1,rational,what if the ratelimiter was unused for a long period of
4793,PopupView.java,these are unnecessary,0,1,rational,these are unnecessary
1612,AbstractCPropertyTab.java,and to handle their events see buttonpressed int,0,1,rational,and to handle their events see buttonpressed int
5083,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,1,rational,overridden due table might not survive of visibility change scroll pos
1149,TestTaskCommit.java,find these files and hence short circuit aborttask.,0,1,rational,find these files and hence short circuit aborttask
425,EditLogTailer.java,a working proxy is retained across attempts since we,0,1,rational,a working proxy is retained across attempts since we
5082,VScrollTable.java,changes to manage mousedown and mouseup,0,1,rational,changes to manage mousedown and mouseup
3120,EqualsTester.java,each group should contain objects,0,1,rational,each group should contain objects
5048,VScrollTable.java,this way we can use seamlessly traditional scrollbars and scrolling to fetch,0,1,rational,this way we can use seamlessly traditional scrollbars and scrolling to fetch
5126,VScrollTable.java,changes to manage mousedown and mouseup,0,1,rational,changes to manage mousedown and mouseup
2223,MIAsyncErrorProcessor.java,in some cases gdb reports exec commands failure after the ^running event is fired.,0,1,rational,in some cases gdb reports exec commands failure after the running event is fired
5291,VScrollTable.java,when changing tabs.,0,1,rational,when changing tabs
2653,AbstractLoadingCache.java,effort required to implement this interface.,0,1,rational,effort required to implement this interface
3119,EqualsTester.java,"p for more extensive testing, add multiple equality groups.",0,1,rational,p for more extensive testing add multiple equality groups
3129,EqualsTester.java,p this tests,0,1,rational,p this tests
5222,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,1,rational,these are used when jumping between pages when pressing home and end
5204,VScrollTable.java,example itabpanel just set contained components invisible and back,0,1,rational,example itabpanel just set contained components invisible and back
1135,TestSwiftFileSystemContract.java,contract which normally means that directories and equal files,0,1,rational,contract which normally means that directories and equal files
302,DelegatingSSLSocketFactory.java,default jsse is not truly the the default jsse implementation because,0,1,rational,default jsse is not truly the the default jsse implementation because
5081,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,1,rational,these are used when jumping between pages when pressing home and end
5156,VScrollTable.java,lost .,0,1,rational,lost
2323,MIStack.java,pre,0,1,rational,pre
4802,PopupView.java,methods inherited from abstractcomponentcontainer.,0,1,rational,methods inherited from abstractcomponentcontainer
1132,TestSwiftFileSystemContract.java,some of the tests override the base class tests these,0,1,rational,some of the tests override the base class tests these
5251,VScrollTable.java,user scrolls.,0,1,rational,user scrolls
5062,VScrollTable.java,example itabpanel just set contained components invisible and back,0,1,rational,example itabpanel just set contained components invisible and back
703,PartitionResourcesInfo.java,this class represents queue user resource usage info for a given partition,0,1,rational,this class represents queue user resource usage info for a given partition
3822,SmoothRateLimiter.java,this may result in either underutilization or,0,1,rational,this may result in either underutilization or
5226,VScrollTable.java,example itabpanel just set contained components invisible and back,0,1,rational,example itabpanel just set contained components invisible and back
5308,VScrollTable.java,unrendered rows.,0,1,rational,unrendered rows
3134,EqualsTester.java,li comparing each pair of objects within the same equality group returns true,0,1,rational,li comparing each pair of objects within the same equality group returns true
5245,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,1,rational,overridden due table might not survive of visibility change scroll pos
4811,PopupView.java,constructors,0,1,rational,constructors
5230,VScrollTable.java,user scrolls.,0,1,rational,user scrolls
1809,DefaultEnvironmentContextInfo.java,"used to represent the configuration, project, workspace and eclipse environment contexts",0,1,rational,used to represent the configuration project workspace and eclipse environment contexts
5112,VScrollTable.java,user scrolls.,0,1,rational,user scrolls
3626,SmoothRateLimiter.java,this ratelimiter would immediately,0,1,rational,this ratelimiter would immediately
427,EditLogTailer.java,p,0,1,rational,p
5247,VScrollTable.java,example itabpanel just set contained components invisible and back,0,1,rational,example itabpanel just set contained components invisible and back
1146,TestTaskCommit.java,the framework s fileoutputcommitter cleans up any temporary,0,1,rational,the framework s fileoutputcommitter cleans up any temporary
5106,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,1,rational,overridden due table might not survive of visibility change scroll pos
3819,SmoothRateLimiter.java,"time, then a request arrived and was immediately granted?",0,1,rational,time then a request arrived and was immediately granted
5059,VScrollTable.java,changes to manage mousedown and mouseup,0,1,rational,changes to manage mousedown and mouseup
5089,VScrollTable.java,user scrolls.,0,1,rational,user scrolls
1609,AbstractCPropertyTab.java,"in particular, it allows to get current project,",0,1,rational,in particular it allows to get current project
5088,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,1,rational,this method has logic which rows needs to be requested from server when
5152,VScrollTable.java,to detect if the first visible,0,1,rational,to detect if the first visible
3401,ObjectCountHashMap.java,"implementation which stores keys and count values as map entries, @code objectcounthashmap",0,1,rational,implementation which stores keys and count values as map entries @code objectcounthashmap
2337,MIStack.java,it will eliminate the issue with invalid data on subsequent invocations.,0,1,rational,it will eliminate the issue with invalid data on subsequent invocations
3816,SmoothRateLimiter.java,it is important to realize that such a ratelimiter has a very superficial memory of the past,0,1,rational,it is important to realize that such a ratelimiter has a very superficial memory of the past
4813,PopupView.java,these are unnecessary,0,1,rational,these are unnecessary
3136,EqualsTester.java,li the hash codes of any two equal objects are equal,0,1,rational,li the hash codes of any two equal objects are equal
5130,VScrollTable.java,when changing tabs.,0,1,rational,when changing tabs
5206,VScrollTable.java,updates first visible row for the case we cannot wait,0,1,rational,updates first visible row for the case we cannot wait
1073,TestNativeAzureFileSystemUploadLogic.java,various scenarios to test in how often we flush data while uploading.,0,1,rational,various scenarios to test in how often we flush data while uploading
422,EditLogTailer.java,"failed, we try the next nn in the list.",0,1,rational,failed we try the next nn in the list
5292,VScrollTable.java,updates first visible row for the case we cannot wait,0,1,rational,updates first visible row for the case we cannot wait
3627,SmoothRateLimiter.java,forget about that past underutilization.,0,1,rational,forget about that past underutilization
3817,SmoothRateLimiter.java,it only remembers the last request.,0,1,rational,it only remembers the last request
5272,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,1,rational,this method has logic which rows needs to be requested from server when
128,CapacitySchedulerPlanFollower.java,differences among existing queues .,0,1,rational,differences among existing queues
5228,VScrollTable.java,updates first visible row for the case we cannot wait,0,1,rational,updates first visible row for the case we cannot wait
5293,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,1,rational,this method has logic which rows needs to be requested from server when
3622,SmoothRateLimiter.java,it is important to realize that such a ratelimiter has a very superficial memory of the past,0,1,rational,it is important to realize that such a ratelimiter has a very superficial memory of the past
3821,SmoothRateLimiter.java,forget about that past underutilization.,0,1,rational,forget about that past underutilization
5271,VScrollTable.java,updates first visible row for the case we cannot wait,0,1,rational,updates first visible row for the case we cannot wait
1616,AbstractCPropertyTab.java,communication way for new cdt model pages and tabs.,0,1,rational,communication way for new cdt model pages and tabs
2333,MIStack.java,with data or with error.,0,1,rational,with data or with error
2332,MIStack.java,the mi protocol only allows to reply,0,1,rational,the mi protocol only allows to reply
5064,VScrollTable.java,updates first visible row for the case we cannot wait,0,1,rational,updates first visible row for the case we cannot wait
5080,VScrollTable.java,to detect if the first visible,0,1,rational,to detect if the first visible
5246,VScrollTable.java,lost .,0,1,rational,lost
4499,ImplicitBindingTest.java,"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding",0,1,rational,@author crazybob@google com bob lee an enum cannot be implemented by anything so it should not be possible to have a successful valid jitable binding
2336,MIStack.java,if we cache the valid data,0,1,rational,if we cache the valid data
420,EditLogTailer.java,against it.,0,1,rational,against it
1615,AbstractCPropertyTab.java,means to handle control messages which are the main,0,1,rational,means to handle control messages which are the main
5287,VScrollTable.java,changes to manage mousedown and mouseup,0,1,rational,changes to manage mousedown and mouseup
4931,SpacerVisibilityChangedEvent.java,event fired when a spacer element is hidden or shown in escalator.,0,1,rational,event fired when a spacer element is hidden or shown in escalator
2338,MIStack.java,we don t cache errors.,0,1,rational,we don t cache errors
308,DelegatingSSLSocketFactory.java,implementation with no changes to the list of enabled ciphers.,0,1,rational,implementation with no changes to the list of enabled ciphers
75,BalancingPolicy.java,cluster is balanced if each pool in each node is balanced.,0,1,rational,cluster is balanced if each pool in each node is balanced
5085,VScrollTable.java,example itabpanel just set contained components invisible and back,0,1,rational,example itabpanel just set contained components invisible and back
1136,TestSwiftFileSystemContract.java,are being treated as equal.,0,1,rational,are being treated as equal
2331,MIStack.java,the second reason is that gdb is unreliable when it comes to returning frames.,0,1,rational,the second reason is that gdb is unreliable when it comes to returning frames
2325,MIStack.java,this cache allows us to know that if we already asked for a stack depth,0,1,rational,this cache allows us to know that if we already asked for a stack depth
5109,VScrollTable.java,when changing tabs.,0,1,rational,when changing tabs
5289,VScrollTable.java,lost .,0,1,rational,lost
5108,VScrollTable.java,example itabpanel just set contained components invisible and back,0,1,rational,example itabpanel just set contained components invisible and back
3625,SmoothRateLimiter.java,"time, then a request arrived and was immediately granted?",0,1,rational,time then a request arrived and was immediately granted
5063,VScrollTable.java,when changing tabs.,0,1,rational,when changing tabs
109,BlockUtils.java,utils functions to help block functions.,0,1,rational,utils functions to help block functions
5160,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,1,rational,this method has logic which rows needs to be requested from server when
3135,EqualsTester.java,li comparing each pair of objects from different equality groups returns false,0,1,rational,li comparing each pair of objects from different equality groups returns false
4901,SelectAllEvent.java,"a select all event, fired by the grid when it needs all rows in data source",0,1,rational,a select all event fired by the grid when it needs all rows in data source
5269,VScrollTable.java,example itabpanel just set contained components invisible and back,0,1,rational,example itabpanel just set contained components invisible and back
5060,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,1,rational,overridden due table might not survive of visibility change scroll pos
4803,PopupView.java,these are unnecessary,0,1,rational,these are unnecessary
309,DelegatingSSLSocketFactory.java,p,0,1,rational,p
5086,VScrollTable.java,when changing tabs.,0,1,rational,when changing tabs
4902,SelectAllEvent.java,"to be selected, or when all rows have been selected and are now deselected.",0,1,rational,to be selected or when all rows have been selected and are now deselected
1432,YarnAuthorizationProvider.java,it is excepted that any of the,0,1,rational,it is excepted that any of the
61,ApplicationStateData.java,contains all the state data that needs to be stored persistently for an application,0,1,rational,contains all the state data that needs to be stored persistently for an application
5264,VScrollTable.java,to detect if the first visible,0,1,rational,to detect if the first visible
2335,MIStack.java,"problem with that, for mi, gdb replies randomly, sometimes with data, sometimes with error.",0,1,rational,problem with that for mi gdb replies randomly sometimes with data sometimes with error
2334,MIStack.java,"when gdb is unwinding sometimes it gets both, and while the console cli protocol has no",0,1,rational,when gdb is unwinding sometimes it gets both and while the console cli protocol has no
5224,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,1,rational,overridden due table might not survive of visibility change scroll pos
5249,VScrollTable.java,updates first visible row for the case we cannot wait,0,1,rational,updates first visible row for the case we cannot wait
5103,VScrollTable.java,to detect if the first visible,0,1,rational,to detect if the first visible
5104,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,1,rational,these are used when jumping between pages when pressing home and end
2327,MIStack.java,br,0,1,rational,br
5181,VScrollTable.java,lost .,0,1,rational,lost
5248,VScrollTable.java,when changing tabs.,0,1,rational,when changing tabs
5286,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,1,rational,these are used when jumping between pages when pressing home and end
126,CapacitySchedulerPlanFollower.java,"this implementation of planfollower is relatively stateless, and it can",0,1,rational,this implementation of planfollower is relatively stateless and it can
304,DelegatingSSLSocketFactory.java,"however, the name",0,1,rational,however the name
5057,VScrollTable.java,to detect if the first visible,0,1,rational,to detect if the first visible
5294,VScrollTable.java,user scrolls.,0,1,rational,user scrolls
5267,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,1,rational,overridden due table might not survive of visibility change scroll pos
1133,TestSwiftFileSystemContract.java,"are where swiftfs does not implement those features, or",0,1,rational,are where swiftfs does not implement those features or
5285,VScrollTable.java,to detect if the first visible,0,1,rational,to detect if the first visible
4814,PopupView.java,but mandatory .,0,1,rational,but mandatory
1147,TestTaskCommit.java,files left behind in aborttask.,0,1,rational,files left behind in aborttask
5132,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,1,rational,this method has logic which rows needs to be requested from server when
1842,DummyPage.java,this class is just to replace a category reference in org^eclipse.cdt^ui that we exclude because we do not bring in the org^eclipse.cdt^managedbuild.ui plug in.,0,1,rational,this class is just to replace a category reference in org eclipse cdt ui that we exclude because we do not bring in the org eclipse cdt managedbuild ui plug in
3938,SmoothRateLimiter.java,the maximum number of permits that can be saved when the ratelimiter is unused is defined in,0,1,rational,the maximum number of permits that can be saved when the ratelimiter is unused is defined in
5065,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,1,rational,this method has logic which rows needs to be requested from server when
5185,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,1,rational,this method has logic which rows needs to be requested from server when
4815,PopupView.java,most of them are not supported in this implementation.,0,1,rational,most of them are not supported in this implementation
2341,MIStack.java,sub classes must provide the miframe object,0,1,rational,sub classes must provide the miframe object
2328,MIStack.java,the same concept is applicable for the stack list frames command with different limits.,0,1,rational,the same concept is applicable for the stack list frames command with different limits
127,CapacitySchedulerPlanFollower.java,synchronize schedulers and plans that have arbitrary changes performing set,0,1,rational,synchronize schedulers and plans that have arbitrary changes performing set
4804,PopupView.java,but mandatory .,0,1,rational,but mandatory
2340,MIStack.java,provide the data.,0,1,rational,provide the data
5183,VScrollTable.java,when changing tabs.,0,1,rational,when changing tabs
3653,SmoothRateLimiter.java,"for 10 seconds ie, we expected a request at time x, but we are at time x 10 seconds before",0,0,rational,for 10 seconds ie we expected a request at time x but we are at time x 10 seconds before
3456,Preconditions.java,string formatting itself should not be a concern.,0,0,rational,string formatting itself should not be a concern
4204,Binder.java,specifies that a request for a @code service instance with no binding annotations should be,0,0,rational,specifies that a request for a @code service instance with no binding annotations should be
364,DiskBalancerCluster.java,diskbalancercluster represents the nodes that we are working against.,0,0,rational,diskbalancercluster represents the nodes that we are working against
722,QuasiMonteCarlo.java,there are better methods for computing pi.,0,0,rational,there are better methods for computing pi
195,ComparableVersion.java,li,0,0,rational,li
4870,RpcDataProviderExtension.java,class for keeping track of current items and valuechangelisteners.,0,0,rational,class for keeping track of current items and valuechangelisteners
2758,AtomicDoubleArrayTest.java,http gee^cs.oswego^edu cgi bin viewcvs^cgi jsr166 src test tck jsr166e atomicdoublearraytest^java?revision 113,0,0,rational,http gee cs oswego edu cgi bin viewcvs cgi jsr166 src test tck jsr166e atomicdoublearraytest java revision 113
579,ITestAbfsReadWriteAndSeek.java,"test read, write and seek.",0,0,rational,test read write and seek
5068,VScrollTable.java,@see,0,0,rational,@see
4303,Binder.java,bind serviceimpl^class,0,0,rational,bind serviceimpl class
4191,Binder.java,"examples omit the opening @code binder , just as you will if your module extends @link",0,0,rational,examples omit the opening @code binder just as you will if your module extends @link
1377,Utils.java,new outputfilesfilter,0,0,rational,new outputfilesfilter
4772,MyPickerConnector.java,@author vaadin ltd,0,0,rational,@author vaadin ltd
4321,Binder.java,"part of the binding edsl you can learn how to use these in the usual way, from the method",0,0,rational,part of the binding edsl you can learn how to use these in the usual way from the method
5235,VScrollTable.java,non javadoc,0,0,rational,non javadoc
1196,TimelineDataToRetrieve.java,exact config keys or prefixes which are then compared against config,0,0,rational,exact config keys or prefixes which are then compared against config
2451,SourceLookupTest.java,@link basetestcase#source path directory.,0,0,rational,@link basetestcase source path directory
3649,SmoothRateLimiter.java,how this works is best explained with an example,0,0,rational,how this works is best explained with an example
4861,RpcDataProviderExtension.java,provides vaadin server side container data source to a,0,0,rational,provides vaadin server side container data source to a
4475,DefaultMethodInterceptionTest.java,interface with a default method annotated to be intercepted.,0,0,rational,interface with a default method annotated to be intercepted
4518,SpiUtils.java,the kind of binding.,0,0,rational,the kind of binding
3717,SmoothRateLimiter.java,why wait without doing anything?,0,0,rational,why wait without doing anything
5041,VScrollTable.java,reordering and hiding columns.,0,0,rational,reordering and hiding columns
4868,RpcDataProviderExtension.java,@author vaadin ltd,0,0,rational,@author vaadin ltd
3041,CacheLoaderTest.java,@author charles fry,0,0,rational,@author charles fry
1893,GnuMakefileGenerator.java,m a k e f i l eg e n e r a t i o n c o m m o n m e t h o d s,0,0,rational,m a k e f i l eg e n e r a t i o n c o m m o n m e t h o d s
2623,WordIgnoreProposal.java,proposal to ignore the word during the current editing session.,0,0,rational,proposal to ignore the word during the current editing session
3679,SmoothRateLimiter.java,underlying model is a continuous function mapping storedpermits from 00 to maxstoredpermits,0,0,rational,underlying model is a continuous function mapping storedpermits from 00 to maxstoredpermits
3183,FeatureSpecificTestSuiteBuilder.java,"by a g, selecting appropriate tests by matching them against specified features.",0,0,rational,by a g selecting appropriate tests by matching them against specified features
971,SwiftRestClient.java,get the current operation statistics.,0,0,rational,get the current operation statistics
803,ReencryptionUpdater.java,also contains statistics about how far this single batch has been executed.,0,0,rational,also contains statistics about how far this single batch has been executed
4904,SelectAllEvent.java,@author vaadin ltd,0,0,rational,@author vaadin ltd
3826,SmoothRateLimiter.java,"should speed up for a while, to take advantage of these resources.",0,0,rational,should speed up for a while to take advantage of these resources
4999,VaadinServiceInitListener.java,listener instances are by default discovered and instantiated using,0,0,rational,listener instances are by default discovered and instantiated using
1923,GnuMakefileGenerator.java,"that said, make will treat",0,0,rational,that said make will treat
5053,VScrollTable.java,on,0,0,rational,on
3933,SmoothRateLimiter.java,the time when the next request no matter its size will be granted.,0,0,rational,the time when the next request no matter its size will be granted
2785,BloomFilter.java,"p as of guava 230, this class is thread safe and lock free.",0,0,rational,p as of guava 230 this class is thread safe and lock free
5165,VScrollTable.java,dom^client.focusevent,0,0,rational,dom client focusevent
2682,AbstractMultimap.java,@author louis wasserman,0,0,rational,@author louis wasserman
4602,ButtonRenderer.java,@author vaadin ltd,0,0,rational,@author vaadin ltd
1505,KVStore.java,abstraction for a local key value store for storing app data.,0,0,rational,abstraction for a local key value store for storing app data
2931,CacheBuilder.java,@since 100,0,0,rational,@since 100
4888,RpcDataProviderExtension.java,@see grid#valuechangelisteners,0,0,rational,@see grid valuechangelisteners
1707,CConfigurationDescriptionCache.java,basedescription is saved as fbasedescription.,0,0,rational,basedescription is saved as fbasedescription
2909,CacheBuilder.java,calling it should not be necessary with a high throughput cache.,0,0,rational,calling it should not be necessary with a high throughput cache
983,SwiftRestClient.java,generate an auth message.,0,0,rational,generate an auth message
1926,GnuMakefileGenerator.java,these dummy targets are added to the makefile,0,0,rational,these dummy targets are added to the makefile
1778,CPPASTProblem.java,c specific implementation allows actions to visit the problem.,0,0,rational,c specific implementation allows actions to visit the problem
3214,ForwardingQueueTest.java,tests for @code forwardingqueue .,0,0,rational,tests for @code forwardingqueue
802,ReencryptionUpdater.java,it,0,0,rational,it
4488,Element.java,all elements are,0,0,rational,all elements are
5189,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,0,0,rational,com google gwt event dom client focushandler onfocus com google gwt event
834,RegistryOperations.java,registry operations,0,0,rational,registry operations
3855,SmoothRateLimiter.java,acquire 10 request arriving.,0,0,rational,acquire 10 request arriving
916,StructureGenerator.java,files are randomly placed in the empty directories.,0,0,rational,files are randomly placed in the empty directories
1056,TestHDFSServerPorts.java,this test checks correctness of port usage by hdfs components,0,0,rational,this test checks correctness of port usage by hdfs components
1831,DocCommentOwnerBlock.java,@noinstantiate this class is not intended to be instantiated by clients.,0,0,rational,@noinstantiate this class is not intended to be instantiated by clients
1798,CPropertyTester.java,a property tester that determines if a file is an executable or a c c project.,0,0,rational,a property tester that determines if a file is an executable or a c c project
2100,IGDBTraceControl.java,the tracecontrol service provides access to the debugger tracing functionality.,0,0,rational,the tracecontrol service provides access to the debugger tracing functionality
4682,Grid.java,gridcontextclickevent&lt person&gt event ^getitem clicked,0,0,rational,gridcontextclickevent lt person gt event getitem clicked
4508,PrivateElementProcessor,handles @code binder^newprivatebinder elements.,0,0,rational,handles @code binder newprivatebinder elements
190,ComparableVersion.java,li code snapshot code li,0,0,rational,li code snapshot code li
479,FairOrderingPolicy.java,"fairsharepolicy , generally, processes with lesser usage are lesser.",0,0,rational,fairsharepolicy generally processes with lesser usage are lesser
2479,SourceLookupTest.java,"in addition, there can also be a b dwarf2 b in the name.",0,0,rational,in addition there can also be a b dwarf2 b in the name
410,EditLogTailer.java,editlogtailer represents a thread which periodically reads from edits,0,0,rational,editlogtailer represents a thread which periodically reads from edits
2709,ArbitraryInstances.java,"errors for using @code get comparator^class as a @code comparator foo , for example.",0,0,rational,errors for using @code get comparator class as a @code comparator foo for example
4544,AbstractProperty.java,"@deprecated as of 80, replaced by @link valueprovider , @link setter , see",0,0,rational,@deprecated as of 80 replaced by @link valueprovider @link setter see
638,MapContext.java,@param keyin the key input type to the mapper,0,0,rational,@param keyin the key input type to the mapper
2704,ArbitraryInstances.java,"exposes at least one public static final constant of the same type, one of the constants will be",0,0,rational,exposes at least one public static final constant of the same type one of the constants will be
5253,VScrollTable.java,@see,0,0,rational,@see
3833,SmoothRateLimiter.java,"example is when a server has just booted, and it is mostly busy with getting itself up to",0,0,rational,example is when a server has just booted and it is mostly busy with getting itself up to
2471,SourceLookupTest.java,in path passed to gcc,0,0,rational,in path passed to gcc
2860,CacheBuilder.java,in real life this would come from a command line flag or config file,0,0,rational,in real life this would come from a command line flag or config file
2640,AbstractListeningExecutorService.java,"p in addition to @link #execute , subclasses must implement all methods related to shutdown and",0,0,rational,p in addition to @link execute subclasses must implement all methods related to shutdown and
4624,DeclarativeValueProvider.java,value provider class for declarative support.,0,0,rational,value provider class for declarative support
