comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
887,StandardSocketFactory.java,specialized socketfactory to create sockets with a socks proxy,0,1,summary,specialized socketfactory to create sockets with a socks proxy
602,KerberosDelegationTokenAuthenticator.java,token operations.,0,1,summary,token operations
4584,BootstrapPageResponse.java,a representation of a bootstrap page being generated.,0,1,summary,a representation of a bootstrap page being generated
5044,VScrollTable.java,"some bandwidth and to improve clients responsiveness with loads of data, in",0,1,summary,some bandwidth and to improve clients responsiveness with loads of data in
4937,TargetDetailsImpl.java,a hashmap backed implementation of @link targetdetails for termina^^^n.,0,1,summary,a hashmap backed implementation of @link targetdetails for termina n
2593,UPCLanguage.java,"implementation of the ilanguage extension point, adds upc as a language to cdt.",0,1,summary,implementation of the ilanguage extension point adds upc as a language to cdt
2630,AbstractCollectionTester.java,base class for collection testers.,0,1,summary,base class for collection testers
410,EditLogTailer.java,editlogtailer represents a thread which periodically reads from edits,0,1,summary,editlogtailer represents a thread which periodically reads from edits
2625,WorkingCopyTests.java,contains unit test cases for working copies.,0,1,summary,contains unit test cases for working copies
531,FsConstants.java,filesystem related constants.,0,1,summary,filesystem related constants
200,ComparableVersion.java,represents a numeric item in the version item list.,0,1,summary,represents a numeric item in the version item list
478,FairOrderingPolicy.java,fairscheduler,0,1,summary,fairscheduler
711,QuasiMonteCarlo.java,a map reduce program that estimates the value of pi,0,1,summary,a map reduce program that estimates the value of pi
4756,InternalContainerAnnotationForJS.java,annotation enabling using multiple @link javascript @javascript,0,1,summary,annotation enabling using multiple @link javascript @javascript
1586,StreamHandle.java,identifier for a fixed number of chunks to read from a stream created by an open blocks,0,1,summary,identifier for a fixed number of chunks to read from a stream created by an open blocks
1174,TextInputFormat.java,files are broken into lines.,0,1,summary,files are broken into lines
5045,VScrollTable.java,vscrolltablebody all rows are not necessary rendered.,0,1,summary,vscrolltablebody all rows are not necessary rendered
4786,PopupView.java,"is normally used to render the component, and when it is clicked the full",0,1,summary,is normally used to render the component and when it is clicked the full
677,NodeUpdateType.java,p,0,1,summary,p
1370,Utils.java,a utility class.,0,1,summary,a utility class
692,OzoneObj.java,class representing an unique ozone object.,0,1,summary,class representing an unique ozone object
411,EditLogTailer.java,journals and applies the transactions contained within to a given,0,1,summary,journals and applies the transactions contained within to a given
4508,PrivateElementProcessor,handles @code binder^newprivatebinder elements.,0,1,summary,handles @code binder newprivatebinder elements
2552,TracingConsole.java,a console that is used to print traces.,0,1,summary,a console that is used to print traces
1808,DefaultEnvironmentContextInfo.java,the default implementation of the icontextinfo used by the environment variable provider,0,1,summary,the default implementation of the icontextinfo used by the environment variable provider
4996,VaadinServiceInitListener.java,the listener can,0,1,summary,the listener can
203,ComparableVersion.java,this class is used both for the global item list and for sub lists which start,0,1,summary,this class is used both for the global item list and for sub lists which start
709,ProcessIdFileReader.java,helper functionality to read the pid from a file.,0,1,summary,helper functionality to read the pid from a file
2698,ArbitraryInstances.java,utilities.,0,1,summary,utilities
4901,SelectAllEvent.java,"a select all event, fired by the grid when it needs all rows in data source",0,1,summary,a select all event fired by the grid when it needs all rows in data source
566,InconsistentS3ClientFactory.java,s3 client factory used for testing with eventual consistency fault injection.,0,1,summary,s3 client factory used for testing with eventual consistency fault injection
103,BlocksMap.java,this class maintains the map from a block to its metadata.,0,1,summary,this class maintains the map from a block to its metadata
2765,BaseEncodingBenchmark.java,benchmark for @code baseencoding performance.,0,1,summary,benchmark for @code baseencoding performance
634,LRUCacheHashMap.java,lru cache with a configurable maximum cache size and access order.,0,1,summary,lru cache with a configurable maximum cache size and access order
3313,MapSerializationTester.java,basic serialization test for maps.,0,1,summary,basic serialization test for maps
3803,SmoothRateLimiter.java,allow at normal conditions.,0,1,summary,allow at normal conditions
1149,TestTaskCommit.java,find these files and hence short circuit aborttask.,0,1,summary,find these files and hence short circuit aborttask
500,FederationPolicyException.java,generic policy exception.,0,1,summary,generic policy exception
3804,SmoothRateLimiter.java,"this is enforced by throttling incoming requests as needed, ie",0,1,summary,this is enforced by throttling incoming requests as needed ie
1071,TestNativeAzureFileSystemUploadLogic.java,"tests for the upload, buffering and flush logic in wasb.",0,1,summary,tests for the upload buffering and flush logic in wasb
1161,TestTopCLI.java,test class for topcli.,0,1,summary,test class for topcli
3226,HashFunctionEnum.java,an enum that contains all of the known hash functions.,0,1,summary,an enum that contains all of the known hash functions
1022,TestAdlContractSeekLive.java,test seek operation on adl file system.,0,1,summary,test seek operation on adl file system
2199,LanguageSettingsProvidersSerializer.java,helper class handling serialization and notifications for language settings entries @link iclanguagesettingentry .,0,1,summary,helper class handling serialization and notifications for language settings entries @link iclanguagesettingentry
637,MapContext.java,the context that is given to the @link mapper .,0,1,summary,the context that is given to the @link mapper
1577,LocalDiskShuffleDataIO.java,storage and index file functionality that has historically been used from spark 24 and earlier.,0,1,summary,storage and index file functionality that has historically been used from spark 24 and earlier
4633,DoubleRangeValidator.java,validator for validating that a @link double is inside a given range.,0,1,summary,validator for validating that a @link double is inside a given range
271,DefaultAnonymizingRumenSerializer.java,default rumen json serializer.,0,1,summary,default rumen json serializer
4649,Grid.java,a grid component for displaying tabular data.,0,1,summary,a grid component for displaying tabular data
2392,PDOMMacroReferenceName.java,"represents declarations, definitions and references to bindings, except for macros.",0,1,summary,represents declarations definitions and references to bindings except for macros
3423,Preconditions.java,"correctly that is, whether its i preconditions i were met .",0,1,summary,correctly that is whether its i preconditions i were met
5362,VTextArea.java,this class represents a multiline textfield textarea .,0,1,summary,this class represents a multiline textfield textarea
1049,TestFederationPolicyUtils.java,unit test for @link federationpolicyutils .,0,1,summary,unit test for @link federationpolicyutils
4870,RpcDataProviderExtension.java,class for keeping track of current items and valuechangelisteners.,0,1,summary,class for keeping track of current items and valuechangelisteners
1144,TestTaskCommit.java,special committer that does not cleanup temporary files in,0,1,summary,special committer that does not cleanup temporary files in
3047,ClassToInstanceMap.java,instance of that type.,0,1,summary,instance of that type
4596,ButtonRenderer.java,a renderer that displays a button with a textual caption.,0,1,summary,a renderer that displays a button with a textual caption
1015,TableConfig.java,class that maintains table configuration.,0,1,summary,class that maintains table configuration
3390,MultimapBuilderTest.java,tests for @link multimapbuilder .,0,1,summary,tests for @link multimapbuilder
273,DelegatingSSLSocketFactory.java,a @link sslsocketfactory that can delegate to various ssl implementations.,0,1,summary,a @link sslsocketfactory that can delegate to various ssl implementations
4915,ShouldWriteDataDelegate.java,delegate used by @link designcontext to determine whether container data,0,1,summary,delegate used by @link designcontext to determine whether container data
4514,SpiUtils.java,utilities for testing the multibinder & mapbinder extension spi.,0,1,summary,utilities for testing the multibinder mapbinder extension spi
1766,CommonBuildTab.java,common utilities for core build launch configuration tabs.,0,1,summary,common utilities for core build launch configuration tabs
1594,UploadBlockStream.java,"a request to upload a block, which the destination should receive as a stream.",0,1,summary,a request to upload a block which the destination should receive as a stream
1187,TimelineDataToRetrieve.java,while querying.,0,1,summary,while querying
1476,JavaStreamingTestExample.java,significant p value 005 or after a user specified timeout in number of batches is exceeded.,0,1,summary,significant p value 005 or after a user specified timeout in number of batches is exceeded
1873,GdbExpressionVMProvider.java,a specialization of expressionvmprovider that uses a gdb specific variable vm,0,1,summary,a specialization of expressionvmprovider that uses a gdb specific variable vm
4857,RequiredTextFieldTest.java,test for ^v required style,0,1,summary,test for v required style
2424,ReturnCheckerTest.java,test for @see returncheckertest class,0,1,summary,test for @see returncheckertest class
889,StateStoreFileSystemImpl.java,@link statestoredriver implementation based on a filesystem.,0,1,summary,@link statestoredriver implementation based on a filesystem
616,LocatedFileStatus.java,this class defines a filestatus that includes a file s block locations.,0,1,summary,this class defines a filestatus that includes a file s block locations
1431,YarnAuthorizationProvider.java,information and enforce permission check.,0,1,summary,information and enforce permission check
4533,AbstractMultiSelectState.java,shared state for @code abstractmultiselect .,0,1,summary,shared state for @code abstractmultiselect
591,ITestListPerformance.java,test list performance.,0,1,summary,test list performance
2553,TracingConsole.java,the console is attached to a launch.,0,1,summary,the console is attached to a launch
3422,Preconditions.java,static convenience methods that help a method or constructor check whether it was invoked,0,1,summary,static convenience methods that help a method or constructor check whether it was invoked
2302,MIEnvironmentDirectory.java,add directory pathdir to beginning of search path for source files.,0,1,summary,add directory pathdir to beginning of search path for source files
883,ShellBasedUnixGroupsMapping.java,a simple shell based implementation of @link groupmappingserviceprovider that exec s the code groups code shell command to fetch the group,0,1,summary,a simple shell based implementation of @link groupmappingserviceprovider that exec s the code groups code shell command to fetch the group
4575,ApplicationConfiguration.java,helper class for reading configuration options from the bootstap,0,1,summary,helper class for reading configuration options from the bootstap
2024,GroupDebugContextsCommandHandler.java,command handler to trigger grouping of debug contexts operation.,0,1,summary,command handler to trigger grouping of debug contexts operation
1085,TestProtoBufRpc.java,test for testing protocol buffer based rpc mechanism.,0,1,summary,test for testing protocol buffer based rpc mechanism
1641,AddMemoryBlocks.java,adds memory blocks to the memory view.,0,1,summary,adds memory blocks to the memory view
117,CapacitySchedulerPlanFollower.java,"this is invoked on a timer, and",0,1,summary,this is invoked on a timer and
1451,ExecutorPlugin.java,a plugin which can be automatically instantiated within each spark executor.,0,1,summary,a plugin which can be automatically instantiated within each spark executor
2140,IMIBackend.java,service for controlling the back end process.,0,1,summary,service for controlling the back end process
4916,ShouldWriteDataDelegate.java,should be written out for a component.,0,1,summary,should be written out for a component
5375,Window.java,a window is added to a @code ui using,0,1,summary,a window is added to a @code ui using
5373,Window.java,a component that represents a floating popup window that can be added to a,0,1,summary,a component that represents a floating popup window that can be added to a
1372,Utils.java,a path filter utility to filter out output part files in the output dir,0,1,summary,a path filter utility to filter out output part files in the output dir
175,ComparableVersion.java,generic implementation of version comparison.,0,1,summary,generic implementation of version comparison
2769,BloomFilter.java,"with one sided error if it claims that an element is contained in it, this might be in error,",0,1,summary,with one sided error if it claims that an element is contained in it this might be in error
1787,CPPImplicitVariable.java,represents a variable implicitly created in c code.,0,1,summary,represents a variable implicitly created in c code
5043,VScrollTable.java,to save,0,1,summary,to save
2401,ProcessLauncher.java,this class implements external process launching for internal builder.,0,1,summary,this class implements external process launching for internal builder
2539,StringDialogField.java,dialog field containing a label and a text control.,0,1,summary,dialog field containing a label and a text control
2093,IDsfDebugServicesFactory.java,a factory to create dsf services.,0,1,summary,a factory to create dsf services
1828,DocCommentOwnerBlock.java,project property page for setting documentation comment owner.,0,1,summary,project property page for setting documentation comment owner
401,DistributedSchedulingAllocateRequest.java,"object used by the application master when distributed scheduling is enabled,",0,1,summary,object used by the application master when distributed scheduling is enabled
118,CapacitySchedulerPlanFollower.java,it is in charge to publish the state of the @link plan s to the underlying,0,1,summary,it is in charge to publish the state of the @link plan s to the underlying
1348,TimelineStorageMonitor.java,this abstract class is for monitoring health of timeline storage.,0,1,summary,this abstract class is for monitoring health of timeline storage
3183,FeatureSpecificTestSuiteBuilder.java,"by a g, selecting appropriate tests by matching them against specified features.",0,1,summary,by a g selecting appropriate tests by matching them against specified features
1091,TestRDBStore.java,rdbstore tests.,0,1,summary,rdbstore tests
4848,PortletDummyRequestHandler.java,with the resource id dummy.,0,1,summary,with the resource id dummy
3099,CountingOutputStream.java,an outputstream that counts the number of bytes written.,0,1,summary,an outputstream that counts the number of bytes written
3049,ClassToInstanceMap.java,operations @link #putinstance and @link #getinstance are available.,0,1,summary,operations @link putinstance and @link getinstance are available
4952,VaadinPortlet.java,portlet 20 base class.,0,1,summary,portlet 20 base class
658,NativeSingleLineParser.java,this sample parser will parse the sample log and extract the resource,0,1,summary,this sample parser will parse the sample log and extract the resource
3608,SmoothRateLimiter.java,"the primary feature of a ratelimiter is its stable rate , the maximum rate that is should",0,1,summary,the primary feature of a ratelimiter is its stable rate the maximum rate that is should
1,Abfss.java,azure blob file system implementation of abstractfilesystem.,0,1,summary,azure blob file system implementation of abstractfilesystem
1587,StreamHandle.java,message.,0,1,summary,message
1099,TestRouterWebServiceUtil.java,test class to validate routerwebserviceutil methods.,0,1,summary,test class to validate routerwebserviceutil methods
2179,IScannerInfoConsoleParser.java,parses a line of command output looking for scanner info entries.,0,1,summary,parses a line of command output looking for scanner info entries
671,Node2ObjectsMap.java,this data structure maintains the list of containers that is on a datanode.,0,1,summary,this data structure maintains the list of containers that is on a datanode
4134,TesterRequirements.java,encapsulates the constraints that a class under test must satisfy in order for a tester method to,0,1,summary,encapsulates the constraints that a class under test must satisfy in order for a tester method to
3304,MapPutAllTester.java,a generic junit test which tests @code putall operations on a map.,0,1,summary,a generic junit test which tests @code putall operations on a map
2074,ICPPASTVirtSpecifier.java,a virt specifier at the end of a function declaration.,0,1,summary,a virt specifier at the end of a function declaration
2767,BloomFilter.java,a bloom filter for instances of @code t .,0,1,summary,a bloom filter for instances of @code t
1682,CConfigurationDescriptionCache.java,cconfigurationdescriptioncache is a proxy class for serialization of configuration description data.,0,1,summary,cconfigurationdescriptioncache is a proxy class for serialization of configuration description data
1145,TestTaskCommit.java,aborttask,0,1,summary,aborttask
837,ResourceBlacklistRequest.java,@link resourceblacklistrequest encapsulates the list of resource names which should be added or removed from the em blacklist em of resources for the application.,0,1,summary,@link resourceblacklistrequest encapsulates the list of resource names which should be added or removed from the em blacklist em of resources for the application
1634,AddBreakpointRulerAction.java,ruler action to add breakpoint with a dialog properties.,0,1,summary,ruler action to add breakpoint with a dialog properties
506,FederationStateStoreInvalidInputException.java,"exception thrown by the @code federationmembershipstatestoreinputvalidator ,",0,1,summary,exception thrown by the @code federationmembershipstatestoreinputvalidator
4731,GridManyColumnsV7.java,test ui for grid initial rendering performance profiling.,0,1,summary,test ui for grid initial rendering performance profiling
1054,TestHandler.java,tests handler interface.,0,1,summary,tests handler interface
408,DockerKillCommand.java,encapsulates the docker kill command and its command line arguments.,0,1,summary,encapsulates the docker kill command and its command line arguments
3585,ReserializingTestCollectionGenerator.java,reserializes the sets created by another test set generator.,0,1,summary,reserializes the sets created by another test set generator
830,RegistryInternalConstants.java,internal constants for the registry.,0,1,summary,internal constants for the registry
4788,PopupView.java,the inner class @link popupview^content is,0,1,summary,the inner class @link popupview content is
1443,YarnServiceJobSubmitter.java,submit a job to cluster.,0,1,summary,submit a job to cluster
1020,TestAdlContractDeleteLive.java,test delete contract test.,0,1,summary,test delete contract test
3182,FeatureSpecificTestSuiteBuilder.java,"creates, based on your criteria, a junit test suite that exhaustively tests the object generated",0,1,summary,creates based on your criteria a junit test suite that exhaustively tests the object generated
4541,AbstractProperty.java,handles listener management for @link valuechangelistener s and,0,1,summary,handles listener management for @link valuechangelistener s and
1759,ClangToolChain.java,the clang toolchain.,0,1,summary,the clang toolchain
1798,CPropertyTester.java,a property tester that determines if a file is an executable or a c c project.,0,1,summary,a property tester that determines if a file is an executable or a c c project
1636,AddLineBreakpointActionDelegate.java,a delegate for the add line breakpoint action.,0,1,summary,a delegate for the add line breakpoint action
564,IDataLoader.java,an idataloader loads data on demand,0,1,summary,an idataloader loads data on demand
554,HadoopIllegalArgumentException.java,indicates that a method has been passed illegal or invalid argument.,0,1,summary,indicates that a method has been passed illegal or invalid argument
2445,SourceLookupTest.java,tests that interaction with source lookups works as expected.,0,1,summary,tests that interaction with source lookups works as expected
4862,RpcDataProviderExtension.java,@link com^vaadin.v7^client.connectors^gridconnector gridconnector .,0,1,summary,@link com vaadin v7 client connectors gridconnector gridconnector
3805,SmoothRateLimiter.java,"compute, for an incoming request, the appropriate throttle time, and make the calling thread",0,1,summary,compute for an incoming request the appropriate throttle time and make the calling thread
204,ComparableVersion.java,with number in the version specification .,0,1,summary,with number in the version specification
5374,Window.java,@link ui .,0,1,summary,@link ui
3293,LazyStackTraceBenchmark.java,quick and dirty benchmark of @link throwables#lazystacktrace throwable .,0,1,summary,quick and dirty benchmark of @link throwables lazystacktrace throwable
1400,VolumeSet.java,volumeset to manage hdds volumes in a datanode.,0,1,summary,volumeset to manage hdds volumes in a datanode
3802,SmoothRateLimiter.java,"the primary feature of a ratelimiter is its stable rate , the maximum rate that is should",0,1,summary,the primary feature of a ratelimiter is its stable rate the maximum rate that is should
2187,ITestItem.java,represents status of the test item.,0,1,summary,represents status of the test item
1403,WritableComparator.java,a comparator for @link writablecomparable s.,0,1,summary,a comparator for @link writablecomparable s
1573,LevelDB.java,implementation of kvstore that uses leveldb as the underlying data store.,0,1,summary,implementation of kvstore that uses leveldb as the underlying data store
5038,VScrollTable.java,vscrolltable is a flowpanel having two widgets in it tablehead component,0,1,summary,vscrolltable is a flowpanel having two widgets in it tablehead component
248,DBProfile.java,user visible configs based rocksdb tuning page.,0,1,summary,user visible configs based rocksdb tuning page
1581,MessageWithHeader.java,a wrapper message that holds two separate pieces a header and a body .,0,1,summary,a wrapper message that holds two separate pieces a header and a body
1584,RemoveBlocks.java,request to remove a set of blocks.,0,1,summary,request to remove a set of blocks
2410,QtPDOMNameIndex.java,a data structure for storing lists of pdomnames that are indexed by a string key.,0,1,summary,a data structure for storing lists of pdomnames that are indexed by a string key
3048,ClassToInstanceMap.java,"in addition to implementing @code map , the additional type safe",0,1,summary,in addition to implementing @code map the additional type safe
4847,PortletDummyRequestHandler.java,request handler which provides a dummy html response to any resource request,0,1,summary,request handler which provides a dummy html response to any resource request
4144,WrappingScheduledExecutorService.java,#wraptask callable wrap tasks before they are submitted to the underlying executor.,0,1,summary,wraptask callable wrap tasks before they are submitted to the underlying executor
2832,CacheBuilder.java,a builder of @link loadingcache and @link cache instances having any combination of the,0,1,summary,a builder of @link loadingcache and @link cache instances having any combination of the
5041,VScrollTable.java,reordering and hiding columns.,0,1,summary,reordering and hiding columns
4566,AbstractSingleComponentContainerState.java,default shared state implementation for abstractsinglecomponentcontainer.,0,1,summary,default shared state implementation for abstractsinglecomponentcontainer
2652,AbstractLoadingCache.java,this class provides a skeletal implementation of the @code cache interface to minimize the,0,1,summary,this class provides a skeletal implementation of the @code cache interface to minimize the
450,ErasureCodingPolicyManager.java,this manages erasure coding policies predefined and activated in the system.,0,1,summary,this manages erasure coding policies predefined and activated in the system
2175,IRegisters2.java,service extension of iregisters to manage user defined register groups,0,1,summary,service extension of iregisters to manage user defined register groups
4152,AbstractModule.java,configuration.,0,1,summary,configuration
960,SwiftBadRequestException.java,thrown to indicate that data locality can t be calculated or requested path is incorrect.,0,1,summary,thrown to indicate that data locality can t be calculated or requested path is incorrect
1859,FormattedValueTests.java,tests to verify the operation of formattedvaluesvmutil,0,1,summary,tests to verify the operation of formattedvaluesvmutil
873,RSLegacyRawErasureCoderFactory.java,a raw coder factory for the legacy raw reed solomon coder in java.,0,1,summary,a raw coder factory for the legacy raw reed solomon coder in java
794,ReencryptionUpdater.java,"it is assumed only 1 updater will be running, since updating file xattrs",0,1,summary,it is assumed only 1 updater will be running since updating file xattrs
3612,SmoothRateLimiter.java,wait as much.,0,1,summary,wait as much
3220,GwtTestSuite.java,runs all gwt tests.,0,1,summary,runs all gwt tests
1173,TextInputFormat.java,an @link inputformat for plain text files.,0,1,summary,an @link inputformat for plain text files
